servicetime,time
4.00058,2485
3.98963,2485
3.97896,2485
3.97896,2493
4.00058,2501
3.98963,2501
3.97896,2501
3.97896,2509
4.00058,2517
3.98963,2517
3.97896,2517
3.97896,2525
4.00058,2533
3.98963,2533
3.97896,2533
3.97896,2541
4.00058,2549
3.98963,2549
3.97896,2549
3.97896,2557
4.00058,2565
3.98963,2565
3.97896,2565
3.97896,2573
4.00058,2581
3.98963,2581
3.97896,2581
3.97896,2589
4.00058,2597
3.98963,2597
3.97896,2597
3.97896,2605
4.00058,2613
3.98963,2613
3.97896,2613
3.97896,2621
4.00058,2629
3.98963,2629
3.97896,2629
3.97896,2637
4.00058,2645
3.98963,2645
3.97896,2645
3.97896,2653
4.00058,2661
3.98963,2661
3.97896,2661
3.97896,2669
4.00058,2677
3.98963,2677
3.97896,2677
3.97896,2685
4.00058,2693
3.98963,2693
3.97896,2693
3.97896,2701
4.00058,2709
3.98963,2709
3.97896,2709
3.97896,2717
4.00058,2725
3.98963,2725
3.97896,2725
3.97896,2733
4.00058,2741
3.98963,2741
3.97896,2741
3.97896,2749
4.00058,2757
3.98963,2757
3.97896,2757
3.97896,2765
4.00058,2773
3.98963,2773
3.97896,2773
3.97896,2781
4.00058,2789
3.98963,2789
3.97896,2789
3.97896,2797
4.00058,2805
3.98963,2805
3.97896,2805
3.97896,2813
4.00058,2821
3.98963,2821
3.97896,2821
3.97896,2829
4.00058,2837
3.98963,2837
3.97896,2837
3.97896,2845
4.00058,2853
3.98963,2853
3.97896,2853
3.97896,2861
4.00058,2869
3.98963,2869
3.97896,2869
3.97896,2877
4.00058,2885
3.98963,2885
3.97896,2885
3.97896,2893
4.00058,2901
3.98963,2901
3.97896,2901
3.97896,2909
4.00058,2917
3.98963,2917
3.97896,2917
3.97896,2925
4.00058,2933
3.98963,2933
3.97896,2933
3.97896,2941
4.00058,2949
3.98963,2949
3.97896,2949
3.97896,2957
4.00332,2966
3.99777,2967
3.99244,2967
3.99244,2973
4.01406,2981
4.00036,2981
3.98429,2981
3.97896,2989
4.00058,2997
3.98963,2997
3.97896,2997
3.97896,3005
4.00058,3013
3.98963,3013
3.97896,3013
3.97896,3021
4.00058,3029
3.98963,3029
3.97896,3029
3.97896,3037
4.00058,3045
3.98963,3045
3.97896,3045
3.97896,3053
4.00058,3061
3.98963,3061
3.97896,3061
3.97896,3069
4.00058,3077
3.98963,3077
3.97896,3077
3.97896,3085
