servicetime,time,numworkers,streamsize
5.04942,504,16,5000
5.05404,510,16,5000
5.05859,515,16,5000
5.06306,520,16,5000
5.06746,525,16,5000
5.06597,530,16,5000
5.06455,535,16,5000
5.06319,540,16,5000
5.06189,545,16,5000
5.06064,550,16,5000
5.05944,555,16,5000
5.05828,560,16,5000
5.05717,565,16,5000
5.0561,570,16,5000
5.05953,575,16,5000
5.06293,580,16,5000
5.06628,586,16,5000
5.06959,591,16,5000
5.0684,596,16,5000
5.05086,601,16,5000
5.03362,606,16,5000
5.01667,611,16,5000
5,616,16,5000
5,621,16,5000
5,626,16,5000
5,631,16,5000
5,636,16,5000
5,641,16,5000
5,647,16,5000
5,652,16,5000
5,657,16,5000
5.01923,662,16,5000
5.03709,667,16,5000
5.05375,672,16,5000
5.06938,677,16,5000
5.06485,682,16,5000
5.06089,687,16,5000
5.05738,692,16,5000
5.05425,697,16,5000
5.05145,703,16,5000
5.04893,708,16,5000
5.04664,713,16,5000
5.04455,718,16,5000
5.04265,723,16,5000
5.05052,728,16,5000
5.05817,733,16,5000
5.06561,738,16,5000
5.07285,743,16,5000
5.07028,748,16,5000
5.06789,753,16,5000
5.06566,758,16,5000
5.06357,763,16,5000
5.06161,769,16,5000
5.05977,774,16,5000
5.05803,779,16,5000
5.05639,784,16,5000
5.06142,789,16,5000
5.06637,794,16,5000
5.07123,799,16,5000
5.07601,804,16,5000
5.07413,809,16,5000
5.07234,814,16,5000
5.07064,819,16,5000
5.06901,824,16,5000
5.06746,829,16,5000
5.06597,835,16,5000
5.06455,840,16,5000
5.06829,845,16,5000
5.07199,850,16,5000
5.07564,855,16,5000
5.07925,860,16,5000
5.07771,866,16,5000
5.07623,871,16,5000
5.07934,876,16,5000
5.08244,881,16,5000
5.0855,886,16,5000
5.08853,891,16,5000
5.08699,896,16,5000
5.06467,901,16,5000
5.04274,906,16,5000
5.02119,911,16,5000
5,916,16,5000
5,922,16,5000
5,927,16,5000
5,932,16,5000
5,937,16,5000
5,942,16,5000
5,947,16,5000
5,952,16,5000
5.02083,957,16,5000
5.04006,962,16,5000
5.05792,967,16,5000
5.07459,972,16,5000
5.06938,978,16,5000
5.06485,983,16,5000
5.06089,988,16,5000
5.05738,993,16,5000
5.05425,998,16,5000
5.05145,1003,16,5000
5.04893,1008,16,5000
5.05751,1013,16,5000
5.06584,1018,16,5000
5.07394,1023,16,5000
5.0818,1028,16,5000
5.07858,1033,16,5000
5.07561,1039,16,5000
5.07285,1044,16,5000
5.07028,1049,16,5000
5.06789,1054,16,5000
5.06566,1059,16,5000
5.06357,1064,16,5000
5.06161,1069,16,5000
5.05977,1074,16,5000
5.05803,1079,16,5000
5.06315,1084,16,5000
5.06818,1089,16,5000
5.07313,1094,16,5000
5.07799,1099,16,5000
5.07601,1105,16,5000
5.07413,1110,16,5000
5.07234,1115,16,5000
5.07064,1120,16,5000
5.06901,1125,16,5000
5.06746,1130,16,5000
5.06597,1135,16,5000
5.06455,1140,16,5000
5.06319,1145,16,5000
5.06689,1150,16,5000
5.07054,1155,16,5000
5.07414,1160,16,5000
5.07771,1165,16,5000
5.07623,1170,16,5000
5.0748,1176,16,5000
5.07343,1181,16,5000
5.0721,1186,16,5000
5.07082,1191,16,5000
5.06959,1196,16,5000
5.0684,1201,16,5000
5.05086,1206,16,5000
5.03362,1211,16,5000
5.01667,1216,16,5000
5,1221,16,5000
5,1226,16,5000
5,1231,16,5000
5,1236,16,5000
5,1241,16,5000
5,1246,16,5000
5,1252,16,5000
5,1257,16,5000
5,1262,16,5000
5,1267,16,5000
5,1272,16,5000
5.01667,1277,16,5000
5.03229,1282,16,5000
5.047,1287,16,5000
5.06089,1292,16,5000
5.05738,1297,16,5000
5.05425,1302,16,5000
5.05145,1307,16,5000
5.04893,1312,16,5000
5.04664,1318,16,5000
5.04455,1323,16,5000
5.04265,1328,16,5000
5.05052,1333,16,5000
5.05817,1338,16,5000
5.06561,1343,16,5000
5.07285,1348,16,5000
5.07028,1353,16,5000
5.06789,1358,16,5000
5.06566,1363,16,5000
5.06357,1368,16,5000
5.06161,1374,16,5000
5.05977,1379,16,5000
5.05803,1384,16,5000
5.06315,1389,16,5000
5.06818,1394,16,5000
5.07313,1399,16,5000
5.07799,1404,16,5000
5.07601,1409,16,5000
5.07413,1414,16,5000
5.07234,1419,16,5000
5.07064,1424,16,5000
5.06901,1429,16,5000
5.06746,1435,16,5000
5.06597,1440,16,5000
5.06455,1445,16,5000
5.06829,1450,16,5000
5.07199,1455,16,5000
5.07564,1460,16,5000
5.07925,1465,16,5000
5.07771,1470,16,5000
5.07623,1475,16,5000
5.0748,1480,16,5000
5.07343,1485,16,5000
5.0721,1491,16,5000
5.07082,1496,16,5000
5.06959,1501,16,5000
5.07257,1506,16,5000
5.05502,1511,16,5000
5.03778,1516,16,5000
5.02083,1521,16,5000
5,1526,16,5000
5,1531,16,5000
5,1536,16,5000
5,1541,16,5000
5,1547,16,5000
5,1552,16,5000
5,1557,16,5000
5,1562,16,5000
5,1567,16,5000
5.01923,1572,16,5000
5.03709,1577,16,5000
5.05375,1582,16,5000
5.06938,1587,16,5000
5.06485,1592,16,5000
5.06089,1597,16,5000
5.05738,1602,16,5000
5.05425,1608,16,5000
5.05145,1613,16,5000
5.04893,1618,16,5000
5.04664,1623,16,5000
5.05497,1628,16,5000
5.06307,1633,16,5000
5.07093,1638,16,5000
5.07858,1643,16,5000
5.07561,1648,16,5000
5.07285,1653,16,5000
5.07028,1658,16,5000
5.06789,1663,16,5000
5.06566,1669,16,5000
5.06357,1674,16,5000
5.06161,1679,16,5000
5.06691,1684,16,5000
5.07212,1689,16,5000
5.07724,1694,16,5000
5.08227,1699,16,5000
5.08007,1704,16,5000
5.07799,1709,16,5000
5.07601,1714,16,5000
5.07413,1719,16,5000
5.07234,1724,16,5000
5.07064,1730,16,5000
5.06901,1735,16,5000
5.06746,1740,16,5000
5.07129,1745,16,5000
5.07508,1750,16,5000
5.07882,1755,16,5000
5.08252,1760,16,5000
5.08085,1765,16,5000
5.07925,1770,16,5000
5.07771,1775,16,5000
5.07623,1781,16,5000
5.0748,1786,16,5000
5.07343,1791,16,5000
5.0721,1796,16,5000
5.07513,1801,16,5000
5.07814,1806,16,5000
5.06028,1811,16,5000
5.04274,1816,16,5000
5.02119,1821,16,5000
5,1826,16,5000
5,1831,16,5000
5,1836,16,5000
5,1841,16,5000
5,1847,16,5000
5,1852,16,5000
5,1857,16,5000
5,1862,16,5000
5,1867,16,5000
5.01923,1872,16,5000
5.03709,1877,16,5000
5.05375,1882,16,5000
5.06938,1887,16,5000
5.06485,1892,16,5000
5.06089,1897,16,5000
5.05738,1902,16,5000
5.05425,1908,16,5000
5.05145,1913,16,5000
5.04893,1918,16,5000
5.04664,1923,16,5000
5.04455,1928,16,5000
5.04265,1933,16,5000
5.0409,1938,16,5000
5.04855,1943,16,5000
5.05599,1948,16,5000
5.06323,1953,16,5000
5.07028,1958,16,5000
5.06789,1963,16,5000
5.06566,1968,16,5000
5.06357,1974,16,5000
5.06161,1979,16,5000
5.05977,1984,16,5000
5.05803,1989,16,5000
5.05639,1994,16,5000
5.06142,1999,16,5000
5.06637,2004,16,5000
5.07123,2009,16,5000
5.07601,2014,16,5000
5.07413,2019,16,5000
5.07234,2024,16,5000
5.07064,2029,16,5000
5.06901,2035,16,5000
5.06746,2040,16,5000
5.06597,2045,16,5000
5.06455,2050,16,5000
5.06319,2055,16,5000
5.06189,2060,16,5000
5.06064,2065,16,5000
5.06424,2070,16,5000
5.0678,2075,16,5000
5.07132,2080,16,5000
5.0748,2085,16,5000
5.07343,2090,16,5000
5.0721,2095,16,5000
5.07082,2100,16,5000
5.06959,2106,16,5000
5.0684,2111,16,5000
5.05086,2116,16,5000
5.03362,2121,16,5000
5.01667,2126,16,5000
5,2131,16,5000
5,2136,16,5000
5,2141,16,5000
5,2146,16,5000
5,2151,16,5000
5,2156,16,5000
5,2162,16,5000
5,2167,16,5000
5,2172,16,5000
5.01923,2177,16,5000
5.03709,2182,16,5000
5.05375,2187,16,5000
5.06938,2192,16,5000
5.06485,2197,16,5000
5.06089,2202,16,5000
5.05738,2207,16,5000
5.05425,2212,16,5000
5.05145,2217,16,5000
5.04893,2222,16,5000
5.04664,2228,16,5000
5.04455,2233,16,5000
5.05265,2238,16,5000
5.06052,2243,16,5000
5.06817,2248,16,5000
5.07561,2253,16,5000
5.07285,2258,16,5000
5.07028,2263,16,5000
5.06789,2268,16,5000
5.06566,2273,16,5000
5.06357,2278,16,5000
5.06161,2283,16,5000
5.05977,2288,16,5000
5.05803,2294,16,5000
5.05639,2299,16,5000
5.05485,2304,16,5000
5.05979,2309,16,5000
5.06465,2314,16,5000
5.06943,2319,16,5000
5.07413,2324,16,5000
5.07234,2329,16,5000
5.07064,2334,16,5000
5.06901,2339,16,5000
5.06746,2344,16,5000
5.06597,2349,16,5000
5.06455,2354,16,5000
5.06319,2359,16,5000
5.06189,2365,16,5000
5.06064,2370,16,5000
5.06424,2375,16,5000
5.0678,2380,16,5000
5.07132,2385,16,5000
5.0748,2390,16,5000
5.07343,2395,16,5000
5.0721,2400,16,5000
5.07082,2405,16,5000
5.06959,2410,16,5000
5.0684,2415,16,5000
5.05086,2420,16,5000
5.03362,2425,16,5000
5.01667,2431,16,5000
5,2436,16,5000
5,2441,16,5000
5,2446,16,5000
5,2451,16,5000
5,2456,16,5000
5,2461,16,5000
5,2466,16,5000
5,2471,16,5000
5,2476,16,5000
5.01923,2481,16,5000
5.03709,2486,16,5000
5.05375,2491,16,5000
5.06938,2496,16,5000
5.06485,2502,16,5000
5.06089,2507,16,5000
5.05738,2512,16,5000
5.05425,2517,16,5000
5.05145,2522,16,5000
5.04893,2527,16,5000
5.04664,2532,16,5000
5.04455,2537,16,5000
5.04265,2542,16,5000
5.05052,2547,16,5000
5.05817,2552,16,5000
5.06561,2557,16,5000
5.07285,2563,16,5000
5.07028,2568,16,5000
5.06789,2573,16,5000
5.06566,2578,16,5000
5.06357,2583,16,5000
5.06161,2588,16,5000
5.05977,2593,16,5000
5.05803,2598,16,5000
5.05639,2603,16,5000
5.05485,2608,16,5000
5.05338,2613,16,5000
5.05824,2618,16,5000
5.06302,2623,16,5000
5.06772,2628,16,5000
5.07234,2634,16,5000
5.07064,2639,16,5000
5.06901,2644,16,5000
5.06746,2649,16,5000
5.06597,2654,16,5000
5.06455,2659,16,5000
5.06319,2664,16,5000
5.06189,2669,16,5000
5.06064,2674,16,5000
5.05944,2679,16,5000
5.063,2684,16,5000
5.06652,2689,16,5000
5.06999,2694,16,5000
5.07343,2700,16,5000
5.0721,2705,16,5000
5.07082,2710,16,5000
5.06959,2715,16,5000
5.0684,2720,16,5000
5.05086,2725,16,5000
5.03362,2730,16,5000
5.01667,2735,16,5000
5,2740,16,5000
5,2745,16,5000
5,2750,16,5000
5,2755,16,5000
5,2760,16,5000
5,2766,16,5000
5,2771,16,5000
5,2776,16,5000
5,2781,16,5000
5,2786,16,5000
5,2791,16,5000
5.01667,2796,16,5000
5.03229,2801,16,5000
5.047,2806,16,5000
5.06089,2811,16,5000
5.05738,2816,16,5000
5.05425,2821,16,5000
5.05145,2827,16,5000
5.04893,2832,16,5000
5.04664,2837,16,5000
5.04455,2842,16,5000
5.04265,2847,16,5000
5.0409,2852,16,5000
5.03929,2857,16,5000
5.04673,2862,16,5000
5.05397,2867,16,5000
5.06102,2872,16,5000
5.06789,2877,16,5000
5.06566,2882,16,5000
5.06357,2887,16,5000
5.06161,2892,16,5000
5.05977,2898,16,5000
5.05803,2903,16,5000
5.05639,2908,16,5000
5.05485,2913,16,5000
5.05338,2918,16,5000
5.05199,2923,16,5000
5.05677,2928,16,5000
5.06147,2933,16,5000
5.06609,2938,16,5000
5.07064,2943,16,5000
5.06901,2948,16,5000
5.06746,2953,16,5000
5.06597,2959,16,5000
5.06455,2964,16,5000
5.06319,2969,16,5000
5.06189,2974,16,5000
5.06064,2979,16,5000
5.05944,2984,16,5000
5.05828,2989,16,5000
5.0618,2994,16,5000
5.06527,2999,16,5000
5.06871,3004,16,5000
5.0721,3009,16,5000
5.07082,3014,16,5000
5.06959,3019,16,5000
5.0684,3024,16,5000
5.05086,3029,16,5000
5.03362,3035,16,5000
5.01667,3040,16,5000
5,3045,16,5000
5,3050,16,5000
5,3055,16,5000
5,3060,16,5000
5,3065,16,5000
5,3070,16,5000
5,3075,16,5000
5,3080,16,5000
5,3085,16,5000
5.01923,3090,16,5000
5.03709,3096,16,5000
5.05375,3101,16,5000
5.06938,3106,16,5000
5.06485,3111,16,5000
5.06089,3116,16,5000
5.05738,3121,16,5000
5.05425,3126,16,5000
5.05145,3131,16,5000
5.04893,3136,16,5000
5.05751,3141,16,5000
5.06584,3146,16,5000
5.07394,3152,16,5000
5.0818,3157,16,5000
5.07858,3162,16,5000
5.07561,3167,16,5000
5.07285,3172,16,5000
5.07028,3177,16,5000
5.06789,3182,16,5000
5.06566,3187,16,5000
5.07115,3192,16,5000
5.07654,3197,16,5000
5.08184,3203,16,5000
5.08705,3208,16,5000
5.08459,3213,16,5000
5.08227,3218,16,5000
5.08007,3223,16,5000
5.07799,3228,16,5000
5.07601,3233,16,5000
5.07413,3238,16,5000
5.07816,3243,16,5000
5.08213,3248,16,5000
5.08606,3254,16,5000
5.08994,3259,16,5000
5.08797,3264,16,5000
5.08607,3269,16,5000
5.08426,3274,16,5000
5.08252,3279,16,5000
5.08085,3284,16,5000
5.07925,3289,16,5000
5.07771,3294,16,5000
5.07623,3299,16,5000
5.07934,3304,16,5000
5.08244,3310,16,5000
5.0855,3315,16,5000
5.08853,3320,16,5000
5.08699,3325,16,5000
5.06467,3330,16,5000
5.04274,3335,16,5000
5.02119,3340,16,5000
5,3345,16,5000
5,3350,16,5000
5,3355,16,5000
5,3360,16,5000
5,3366,16,5000
5,3371,16,5000
5,3376,16,5000
5,3381,16,5000
5.02083,3386,16,5000
5.04006,3391,16,5000
5.05792,3396,16,5000
5.07459,3401,16,5000
5.06938,3406,16,5000
5.06485,3411,16,5000
5.06089,3416,16,5000
5.05738,3421,16,5000
5.05425,3426,16,5000
5.05145,3432,16,5000
5.04893,3437,16,5000
5.04664,3442,16,5000
5.05497,3447,16,5000
5.06307,3452,16,5000
5.07093,3457,16,5000
5.07858,3462,16,5000
5.07561,3467,16,5000
5.07285,3472,16,5000
5.07028,3477,16,5000
5.06789,3482,16,5000
5.06566,3488,16,5000
5.06357,3493,16,5000
5.06161,3498,16,5000
5.05977,3503,16,5000
5.05803,3508,16,5000
5.05639,3513,16,5000
5.06142,3518,16,5000
5.06637,3523,16,5000
5.07123,3528,16,5000
5.07601,3533,16,5000
5.07413,3538,16,5000
5.07234,3543,16,5000
5.07064,3548,16,5000
5.06901,3554,16,5000
5.06746,3559,16,5000
5.06597,3564,16,5000
5.06455,3569,16,5000
5.06829,3574,16,5000
5.07199,3579,16,5000
5.07564,3584,16,5000
5.07925,3589,16,5000
5.07771,3594,16,5000
5.07623,3599,16,5000
5.0748,3604,16,5000
5.07343,3609,16,5000
5.0721,3615,16,5000
5.07082,3620,16,5000
5.06959,3625,16,5000
5.0684,3630,16,5000
5.05086,3635,16,5000
5.03362,3640,16,5000
5.01667,3645,16,5000
5,3650,16,5000
5,3655,16,5000
5,3660,16,5000
5,3665,16,5000
5,3670,16,5000
5,3676,16,5000
5,3681,16,5000
5,3686,16,5000
5,3691,16,5000
5,3696,16,5000
5.01786,3701,16,5000
5.03452,3706,16,5000
5.05015,3711,16,5000
5.06485,3716,16,5000
5.06089,3721,16,5000
5.05738,3726,16,5000
5.05425,3731,16,5000
5.05145,3736,16,5000
5.04893,3742,16,5000
5.04664,3747,16,5000
5.04455,3752,16,5000
5.04265,3757,16,5000
5.0409,3762,16,5000
5.04855,3767,16,5000
5.05599,3772,16,5000
5.06323,3777,16,5000
5.07028,3782,16,5000
5.06789,3787,16,5000
5.06566,3792,16,5000
5.06357,3797,16,5000
5.06161,3802,16,5000
5.05977,3807,16,5000
5.05803,3813,16,5000
5.05639,3818,16,5000
5.05485,3823,16,5000
5.05979,3828,16,5000
5.06465,3833,16,5000
5.06943,3838,16,5000
5.07413,3843,16,5000
5.07234,3848,16,5000
5.07064,3853,16,5000
5.06901,3858,16,5000
5.06746,3863,16,5000
5.06597,3868,16,5000
5.06455,3874,16,5000
5.06319,3879,16,5000
5.06189,3884,16,5000
5.06064,3889,16,5000
5.06424,3894,16,5000
5.0678,3899,16,5000
5.07132,3904,16,5000
5.0748,3909,16,5000
5.07343,3914,16,5000
5.0721,3919,16,5000
5.07082,3924,16,5000
5.06959,3929,16,5000
5.0684,3934,16,5000
5.05086,3939,16,5000
5.03362,3944,16,5000
5.01667,3950,16,5000
5,3955,16,5000
5,3960,16,5000
5,3965,16,5000
5,3970,16,5000
5,3975,16,5000
5,3980,16,5000
5,3985,16,5000
5,3990,16,5000
5,3995,16,5000
5,4000,16,5000
5,4005,16,5000
5.01667,4011,16,5000
5.03229,4016,16,5000
5.047,4021,16,5000
5.06089,4026,16,5000
5.05738,4031,16,5000
5.05425,4036,16,5000
5.05145,4041,16,5000
5.04893,4046,16,5000
5.04664,4051,16,5000
5.04455,4056,16,5000
5.05265,4061,16,5000
5.06052,4067,16,5000
5.06817,4072,16,5000
5.07561,4077,16,5000
5.07285,4082,16,5000
5.07028,4087,16,5000
5.06789,4092,16,5000
5.06566,4097,16,5000
5.06357,4102,16,5000
5.06161,4107,16,5000
5.05977,4112,16,5000
5.06498,4117,16,5000
5.0701,4122,16,5000
5.07513,4128,16,5000
5.08007,4133,16,5000
5.07799,4138,16,5000
5.07601,4143,16,5000
5.07413,4148,16,5000
5.07234,4153,16,5000
5.07064,4158,16,5000
5.06901,4163,16,5000
5.06746,4168,16,5000
5.06597,4173,16,5000
5.06455,4178,16,5000
5.06829,4183,16,5000
5.07199,4188,16,5000
5.07564,4194,16,5000
5.07925,4199,16,5000
5.07771,4204,16,5000
5.07623,4209,16,5000
5.0748,4214,16,5000
5.07343,4219,16,5000
5.0721,4224,16,5000
5.07082,4229,16,5000
5.07383,4234,16,5000
5.05597,4240,16,5000
5.03843,4245,16,5000
5.02119,4250,16,5000
5,4255,16,5000
5,4260,16,5000
5,4265,16,5000
5,4270,16,5000
5,4275,16,5000
5,4280,16,5000
5,4285,16,5000
5.02273,4290,16,5000
5.04356,4295,16,5000
5.06279,4301,16,5000
5.08065,4306,16,5000
5.07459,4311,16,5000
5.06938,4316,16,5000
5.06485,4321,16,5000
5.06089,4326,16,5000
5.05738,4331,16,5000
5.05425,4336,16,5000
5.05145,4341,16,5000
5.04893,4346,16,5000
5.04664,4351,16,5000
5.04455,4356,16,5000
5.05265,4362,16,5000
5.06052,4367,16,5000
5.06817,4372,16,5000
5.07561,4377,16,5000
5.07285,4382,16,5000
5.07028,4387,16,5000
5.06789,4392,16,5000
5.06566,4397,16,5000
5.06357,4402,16,5000
5.06161,4407,16,5000
5.05977,4412,16,5000
5.05803,4417,16,5000
5.06315,4423,16,5000
5.06818,4428,16,5000
5.07313,4433,16,5000
5.07799,4438,16,5000
5.07601,4443,16,5000
5.07413,4448,16,5000
5.07234,4453,16,5000
5.07064,4458,16,5000
5.06901,4463,16,5000
5.06746,4468,16,5000
5.07129,4473,16,5000
5.07508,4479,16,5000
5.07882,4484,16,5000
5.08252,4489,16,5000
5.08085,4494,16,5000
5.07925,4499,16,5000
5.07771,4504,16,5000
5.07623,4509,16,5000
5.0748,4514,16,5000
5.07343,4519,16,5000
5.0721,4524,16,5000
5.07082,4529,16,5000
5.06959,4534,16,5000
5.0684,4539,16,5000
5.05086,4545,16,5000
5.03362,4550,16,5000
5.01667,4555,16,5000
5,4560,16,5000
5,4565,16,5000
5,4570,16,5000
5,4575,16,5000
5,4580,16,5000
5,4585,16,5000
5,4590,16,5000
5.02273,4595,16,5000
5.04356,4600,16,5000
5.06279,4606,16,5000
5.08065,4611,16,5000
5.07459,4616,16,5000
5.06938,4621,16,5000
5.06485,4626,16,5000
5.06089,4631,16,5000
5.05738,4636,16,5000
5.05425,4641,16,5000
5.06336,4646,16,5000
5.07219,4651,16,5000
5.08078,4657,16,5000
5.08911,4662,16,5000
5.0853,4667,16,5000
5.0818,4672,16,5000
5.07858,4677,16,5000
5.07561,4682,16,5000
5.07285,4687,16,5000
5.07028,4692,16,5000
5.06789,4697,16,5000
5.07347,4702,16,5000
5.07896,4707,16,5000
5.08435,4713,16,5000
5.08965,4718,16,5000
5.08705,4723,16,5000
5.08459,4728,16,5000
5.08227,4733,16,5000
5.08007,4738,16,5000
5.07799,4743,16,5000
5.07601,4748,16,5000
5.07413,4753,16,5000
5.07234,4758,16,5000
5.07064,4763,16,5000
5.06901,4768,16,5000
5.07289,4773,16,5000
5.07673,4779,16,5000
5.08052,4784,16,5000
5.08426,4789,16,5000
5.08252,4794,16,5000
5.08085,4799,16,5000
5.07925,4804,16,5000
5.07771,4809,16,5000
5.07623,4814,16,5000
5.0748,4819,16,5000
5.07343,4824,16,5000
5.0721,4829,16,5000
5.07513,4834,16,5000
5.07814,4840,16,5000
5.06028,4845,16,5000
5.04274,4850,16,5000
5.02119,4855,16,5000
5,4860,16,5000
5,4865,16,5000
5,4870,16,5000
5,4875,16,5000
5,4880,16,5000
5,4885,16,5000
5,4890,16,5000
5.02273,4895,16,5000
5.04356,4901,16,5000
5.06279,4906,16,5000
5.08065,4911,16,5000
5.07459,4916,16,5000
5.06938,4921,16,5000
5.06485,4926,16,5000
5.06089,4931,16,5000
5.05738,4936,16,5000
5.05425,4941,16,5000
5.05145,4947,16,5000
5.06029,4952,16,5000
5.06887,4957,16,5000
5.0772,4962,16,5000
5.0853,4967,16,5000
5.0818,4972,16,5000
5.07858,4977,16,5000
5.07561,4982,16,5000
5.07285,4987,16,5000
5.07028,4992,16,5000
5.06789,4997,16,5000
5.06566,5003,16,5000
5.07115,5007,16,5000
5.07654,5013,16,5000
5.08184,5018,16,5000
5.08705,5023,16,5000
5.08459,5028,16,5000
5.08227,5033,16,5000
5.08007,5038,16,5000
5.07799,5043,16,5000
5.07601,5048,16,5000
5.07413,5053,16,5000
5.07234,5058,16,5000
5.07064,5063,16,5000
5.07457,5068,16,5000
5.07845,5074,16,5000
5.08228,5079,16,5000
5.08607,5084,16,5000
5.12507,5093,16,5000
5.16333,5098,16,5000
5.20088,5103,16,5000
5.23774,5108,16,5000
5.23312,5117,16,5000
5.22868,5122,16,5000
5.2244,5127,16,5000
5.22028,5133,16,5000
5.22069,5138,16,5000
5.22117,5143,16,5000
5.16662,5148,16,5000
5.11305,5153,16,5000
5.05603,5158,16,5000
5,5163,16,5000
5,5168,16,5000
5,5173,16,5000
5,5178,16,5000
5,5183,16,5000
5,5188,16,5000
5,5193,16,5000
5,5199,16,5000
5,5204,16,5000
5.01923,5209,16,5000
5.03709,5214,16,5000
5.05375,5219,16,5000
5.06938,5224,16,5000
5.06485,5229,16,5000
5.06089,5234,16,5000
5.05738,5239,16,5000
5.05425,5244,16,5000
5.05145,5249,16,5000
5.04893,5254,16,5000
5.04664,5260,16,5000
5.05497,5265,16,5000
5.06307,5270,16,5000
5.07093,5275,16,5000
5.07858,5280,16,5000
5.07561,5285,16,5000
5.07285,5290,16,5000
5.07028,5295,16,5000
5.06789,5300,16,5000
5.06566,5305,16,5000
5.06357,5310,16,5000
5.06161,5316,16,5000
5.05977,5321,16,5000
5.06498,5326,16,5000
5.0701,5331,16,5000
5.07513,5336,16,5000
5.08007,5341,16,5000
5.07799,5346,16,5000
5.07601,5351,16,5000
5.07413,5356,16,5000
5.07234,5361,16,5000
5.07064,5366,16,5000
5.06901,5371,16,5000
5.06746,5377,16,5000
5.06597,5382,16,5000
5.06455,5387,16,5000
5.06829,5392,16,5000
5.07199,5397,16,5000
5.07564,5402,16,5000
5.07925,5407,16,5000
5.07771,5412,16,5000
5.07623,5417,16,5000
5.0748,5422,16,5000
5.07343,5427,16,5000
5.0721,5432,16,5000
5.07082,5437,16,5000
5.06959,5443,16,5000
5.0684,5448,16,5000
5.05086,5453,16,5000
5.03362,5458,16,5000
5.01667,5463,16,5000
5,5468,16,5000
5,5473,16,5000
5,5478,16,5000
5,5483,16,5000
5,5488,16,5000
5,5493,16,5000
5,5498,16,5000
5,5504,16,5000
5,5509,16,5000
5,5514,16,5000
5.01786,5519,16,5000
5.03452,5524,16,5000
5.05015,5529,16,5000
5.06485,5534,16,5000
5.06089,5539,16,5000
5.05738,5544,16,5000
5.05425,5549,16,5000
5.05145,5554,16,5000
5.04893,5559,16,5000
5.04664,5564,16,5000
5.04455,5569,16,5000
5.04265,5575,16,5000
5.05052,5580,16,5000
5.05817,5585,16,5000
5.06561,5590,16,5000
5.07285,5595,16,5000
5.07028,5600,16,5000
5.06789,5605,16,5000
5.06566,5610,16,5000
5.06357,5615,16,5000
5.06161,5620,16,5000
5.05977,5625,16,5000
5.05803,5631,16,5000
5.05639,5636,16,5000
5.06142,5641,16,5000
5.06637,5646,16,5000
5.07123,5651,16,5000
5.07601,5656,16,5000
5.07413,5661,16,5000
5.07234,5666,16,5000
5.07064,5671,16,5000
5.06901,5676,16,5000
5.06746,5681,16,5000
5.06597,5686,16,5000
5.06455,5692,16,5000
5.06319,5697,16,5000
5.06689,5702,16,5000
5.07054,5707,16,5000
5.07414,5712,16,5000
5.07771,5717,16,5000
5.07623,5722,16,5000
5.0748,5727,16,5000
5.07343,5732,16,5000
5.0721,5737,16,5000
5.07082,5742,16,5000
5.06959,5747,16,5000
5.0684,5753,16,5000
