throughput,time
0.123498,1246
0.123416,1254
0.123333,1262
0.123333,1270
0.123416,1278
0.123498,1286
0.123581,1294
0.123663,1302
0.123663,1311
0.123581,1319
0.123498,1327
0.123416,1335
0.123333,1343
0.123333,1351
0.123333,1359
0.123333,1367
0.123416,1375
0.123498,1383
0.123498,1392
0.123498,1400
0.123498,1408
0.123416,1416
0.123333,1424
0.123333,1432
0.123333,1440
0.123333,1448
0.123416,1456
0.123498,1464
0.123498,1473
0.123498,1481
0.123498,1489
0.123416,1497
0.123333,1505
0.123333,1513
0.123333,1521
0.123416,1529
0.123498,1537
0.123581,1545
0.123581,1554
0.123581,1562
0.123498,1570
0.123416,1578
0.123333,1586
0.123333,1594
0.123333,1602
0.123416,1610
0.123498,1618
0.123581,1626
0.123663,1634
0.123663,1643
0.123581,1651
0.123498,1659
0.123416,1667
0.123333,1675
0.123333,1683
0.123416,1691
0.123498,1699
0.123581,1707
0.123581,1716
0.123581,1724
0.123498,1732
0.123416,1740
0.123333,1748
0.123333,1756
0.123333,1764
0.123416,1772
0.123498,1780
0.123581,1788
0.123581,1797
0.123581,1805
0.123498,1813
0.123416,1821
0.123333,1829
0.123333,1837
0.123333,1845
0.123416,1853
0.123498,1861
0.123581,1869
0.123581,1878
0.123581,1886
0.123498,1894
0.123416,1902
0.123333,1910
0.123333,1918
0.123333,1926
0.123333,1934
0.123416,1942
0.123498,1950
0.123581,1958
0.123581,1967
0.123581,1975
0.123498,1983
0.123416,1991
0.123333,1999
0.123333,2007
0.123416,2015
0.123498,2023
0.123581,2031
0.123663,2039
0.123746,2047
0.123663,2056
0.123663,2063
0.123581,2072
0.123581,2079
0.123498,2088
0.123664,2095
0.123664,2104
0.123829,2111
0.123829,2120
0.123995,2127
0.123912,2136
0.123995,2143
0.123912,2152
0.124419,2154
0.125176,2158
0.126601,2159
0.127856,2168
0.129819,2170
0.13159,2174
0.13361,2175
0.134953,2184
0.136866,2186
0.138532,2190
0.140461,2191
0.14171,2200
0.143527,2202
0.145257,2206
0.147181,2207
0.148426,2216
0.150234,2218
0.151982,2222
0.153796,2224
0.155036,2232
0.156835,2234
0.158601,2238
0.160406,2240
0.161748,2248
0.163538,2250
0.165321,2254
0.167117,2256
0.168575,2264
0.170471,2266
0.172392,2270
0.174299,2272
0.175761,2280
0.177538,2282
0.179365,2286
0.181148,2288
0.182495,2296
0.184263,2298
0.186109,2302
0.187882,2304
0.189229,2312
0.190988,2314
0.192852,2318
0.194616,2320
0.195963,2328
0.197713,2330
0.199595,2334
0.20135,2336
0.202697,2344
0.204438,2346
0.206481,2350
0.208371,2352
0.209718,2360
0.21145,2362
0.213515,2366
0.215258,2368
0.216461,2376
0.218184,2378
0.220272,2382
0.222005,2384
0.223204,2392
0.224918,2394
0.22703,2398
0.228753,2400
0.229948,2408
0.231652,2410
0.233787,2414
0.235501,2416
0.236691,2424
0.238387,2426
0.240544,2430
0.242249,2432
0.243434,2440
0.245121,2442
0.247301,2446
0.248997,2448
0.249337,2456
0.250179,2458
0.25102,2462
0.251356,2464
0.250345,2472
0.25068,2474
0.25102,2478
0.251356,2480
0.250345,2488
0.25068,2490
0.25102,2494
0.251356,2496
0.250345,2504
0.25068,2506
0.25102,2510
0.251356,2512
0.250345,2520
0.25068,2522
0.25102,2526
0.251356,2528
0.250345,2536
0.25068,2538
0.25102,2542
0.251356,2544
0.250345,2552
0.25068,2554
0.25102,2558
0.251356,2560
0.250345,2568
0.25068,2570
0.25102,2574
0.251356,2576
0.250345,2584
0.25068,2586
0.25102,2590
0.251356,2592
0.250345,2600
0.25068,2602
0.25102,2606
0.251356,2608
0.250345,2616
0.25068,2618
0.25102,2622
0.251356,2624
0.250345,2632
0.25068,2634
0.25102,2638
0.251356,2640
0.250345,2648
0.25068,2650
0.25102,2654
0.251356,2656
0.250345,2664
0.25068,2666
0.25102,2670
0.251356,2672
0.250345,2680
0.25068,2682
0.25102,2686
0.251356,2688
0.250345,2696
0.25068,2698
0.25102,2702
0.251356,2704
0.250345,2712
0.25068,2714
0.25102,2718
0.251356,2720
0.250345,2728
0.25068,2730
0.25102,2734
0.251356,2736
0.250345,2744
0.25068,2746
0.25102,2750
0.251356,2752
0.250345,2760
0.25068,2762
0.25102,2766
0.251356,2768
0.250345,2776
0.25068,2778
0.25102,2782
0.251356,2784
0.250345,2792
0.25068,2794
0.25102,2798
0.251356,2800
0.250345,2808
0.25068,2810
0.25102,2814
0.251356,2816
0.250345,2824
0.25068,2826
0.25102,2830
0.251356,2832
0.250345,2840
0.25068,2842
0.25102,2846
0.251356,2848
0.250345,2856
0.25068,2858
0.25102,2862
0.251356,2864
0.250345,2872
0.25068,2874
0.25102,2878
0.251356,2880
0.250345,2888
0.25068,2890
0.25102,2894
0.251356,2896
0.250345,2904
0.25068,2906
0.25102,2910
0.251356,2912
0.250345,2920
0.25068,2922
0.25102,2926
0.251356,2928
0.250345,2936
0.25068,2938
0.25102,2942
0.251356,2944
0.250345,2952
0.25068,2954
0.25102,2958
0.251356,2960
0.250345,2968
0.25068,2970
0.25102,2974
0.251356,2976
0.250345,2984
0.25068,2986
0.25102,2990
0.251356,2992
0.250345,3000
0.25068,3002
0.25102,3006
0.251356,3008
0.250345,3016
0.25068,3018
0.25102,3022
0.251356,3024
0.250345,3032
0.25068,3034
0.25102,3038
0.251356,3040
0.250345,3048
0.25068,3050
0.25102,3054
0.251356,3056
0.250345,3064
0.25068,3066
0.25102,3070
0.251356,3072
0.250345,3080
0.25068,3082
0.25102,3086
0.251356,3088
0.250345,3096
0.25068,3098
