throughput,time,numworkers,streamsize
0.192,1033,500,300
0.192308,1038,500,300
0.192593,1043,500,300
0.191489,1049,500,300
0.191781,1054,500,300
0.192053,1059,500,300
0.192308,1064,500,300
0.192547,1069,500,300
0.192771,1074,500,300
0.19186,1080,500,300
0.19209,1085,500,300
0.192308,1090,500,300
0.192513,1095,500,300
0.192708,1100,500,300
0.192893,1105,500,300
0.192118,1111,500,300
0.192308,1116,500,300
0.192488,1121,500,300
0.192661,1126,500,300
0.192825,1131,500,300
0.192982,1136,500,300
0.192308,1141,500,300
0.192469,1147,500,300
0.192623,1152,500,300
0.192771,1157,500,300
0.192913,1162,500,300
0.19305,1167,500,300
0.192453,1173,500,300
0.192593,1178,500,300
0.192727,1183,500,300
0.192857,1188,500,300
0.192308,1193,500,300
0.19244,1199,500,300
0.192568,1204,500,300
0.192691,1209,500,300
0.2,1215,500,300
0.2,1220,500,300
0.1875,1225,500,300
0.190476,1231,500,300
0.192308,1236,500,300
0.1875,1242,500,300
0.189189,1246,500,300
0.190476,1252,500,300
0.191489,1257,500,300
0.192308,1262,500,300
0.192982,1267,500,300
0.193548,1272,500,300
0.19403,1277,500,300
0.194444,1282,500,300
0.192308,1288,500,300
0.192771,1293,500,300
0.193182,1298,500,300
0.193548,1303,500,300
0.193878,1308,500,300
0.192308,1314,500,300
0.192661,1319,500,300
0.191304,1324,500,300
0.191667,1330,500,300
0.192,1335,500,300
0.192308,1340,500,300
0.191176,1346,500,300
0.191489,1351,500,300
0.191781,1356,500,300
0.190789,1362,500,300
0.191083,1367,500,300
0.191358,1372,500,300
0.190476,1378,500,300
0.190751,1383,500,300
0.191011,1388,500,300
0.190217,1394,500,300
0.190476,1399,500,300
0.190722,1404,500,300
0.19,1410,500,300
0.190244,1415,500,300
0.190476,1420,500,300
0.189815,1426,500,300
0.190045,1431,500,300
0.190265,1436,500,300
0.189655,1442,500,300
0.189873,1447,500,300
0.190083,1452,500,300
0.189516,1458,500,300
0.189723,1462,500,300
0.189922,1468,500,300
0.190114,1473,500,300
0.190299,1478,500,300
0.190476,1483,500,300
0.190647,1488,500,300
0.190141,1494,500,300
0.190311,1499,500,300
0.189831,1505,500,300
0.19,1510,500,300
0.2,1515,500,300
0.2,1521,500,300
0.2,1526,500,300
0.190476,1531,500,300
0.192308,1536,500,300
0.193548,1542,500,300
0.189189,1547,500,300
0.190476,1552,500,300
0.191489,1558,500,300
0.188679,1563,500,300
0.189655,1569,500,300
0.190476,1574,500,300
0.188406,1579,500,300
0.189189,1585,500,300
0.189873,1590,500,300
0.188235,1595,500,300
0.188889,1600,500,300
0.189474,1606,500,300
0.188119,1611,500,300
0.188679,1616,500,300
