servicetime,time,numworkers,streamsize
5.08333,968,16,5000
5.07692,973,16,5000
5.07143,978,16,5000
5.06667,983,16,5000
5.0625,988,16,5000
5.05882,993,16,5000
5.05556,998,16,5000
5.05263,1003,16,5000
5.05,1008,16,5000
5.04762,1013,16,5000
5.04545,1018,16,5000
5.08696,1023,16,5000
5.08333,1029,16,5000
5.08,1034,16,5000
5.07692,1039,16,5000
5.07407,1044,16,5000
5.07143,1049,16,5000
5.06897,1054,16,5000
5.06667,1059,16,5000
5.06452,1064,16,5000
5.0625,1069,16,5000
5.06061,1074,16,5000
5.05882,1079,16,5000
5.05714,1084,16,5000
5.05556,1089,16,5000
5.08108,1095,16,5000
5.07895,1100,16,5000
5.07692,1105,16,5000
5.075,1110,16,5000
5.07317,1115,16,5000
5.07143,1120,16,5000
5.06977,1125,16,5000
5.06818,1130,16,5000
5.06667,1135,16,5000
5.06522,1140,16,5000
5.06383,1145,16,5000
5.0625,1150,16,5000
5.06122,1155,16,5000
5.08,1160,16,5000
5.07843,1166,16,5000
5.07692,1171,16,5000
5.07547,1176,16,5000
5.07407,1181,16,5000
5.07273,1186,16,5000
5.07143,1191,16,5000
5.07018,1196,16,5000
5.06897,1201,16,5000
5.0678,1206,16,5000
5.06667,1211,16,5000
5,1216,16,5000
5,1221,16,5000
5,1226,16,5000
5,1231,16,5000
5,1236,16,5000
5,1242,16,5000
5,1247,16,5000
5,1252,16,5000
5,1257,16,5000
5,1262,16,5000
5,1267,16,5000
5,1272,16,5000
5,1277,16,5000
5,1282,16,5000
5.06667,1287,16,5000
5.0625,1292,16,5000
5.05882,1297,16,5000
5.05556,1302,16,5000
5.05263,1308,16,5000
5.05,1313,16,5000
5.04762,1318,16,5000
5.04545,1323,16,5000
5.04348,1328,16,5000
5.04167,1333,16,5000
5.04,1338,16,5000
5.07692,1343,16,5000
5.07407,1348,16,5000
5.07143,1353,16,5000
5.06897,1358,16,5000
5.06667,1364,16,5000
5.06452,1369,16,5000
5.0625,1374,16,5000
5.06061,1379,16,5000
5.05882,1384,16,5000
5.05714,1389,16,5000
5.05556,1394,16,5000
5.08108,1399,16,5000
5.07895,1404,16,5000
5.07692,1409,16,5000
5.075,1414,16,5000
5.07317,1419,16,5000
5.07143,1425,16,5000
5.06977,1430,16,5000
5.06818,1435,16,5000
5.06667,1440,16,5000
5.06522,1445,16,5000
5.06383,1450,16,5000
5.0625,1455,16,5000
5.08163,1460,16,5000
5.08,1465,16,5000
5.07843,1470,16,5000
5.07692,1475,16,5000
5.07547,1481,16,5000
5.07407,1486,16,5000
5.07273,1491,16,5000
5.07143,1496,16,5000
5.07018,1501,16,5000
5.06897,1506,16,5000
5.0678,1511,16,5000
5.08333,1516,16,5000
5,1521,16,5000
5,1526,16,5000
5,1531,16,5000
5,1537,16,5000
5,1542,16,5000
5,1547,16,5000
5,1552,16,5000
5,1557,16,5000
5,1562,16,5000
5,1567,16,5000
5,1572,16,5000
5,1577,16,5000
5.07692,1582,16,5000
5.07143,1587,16,5000
5.06667,1592,16,5000
5.0625,1598,16,5000
5.05882,1603,16,5000
5.05556,1608,16,5000
5.05263,1613,16,5000
5.05,1618,16,5000
5.04762,1623,16,5000
5.04545,1628,16,5000
5.04348,1633,16,5000
5.08333,1638,16,5000
5.08,1643,16,5000
5.07692,1648,16,5000
5.07407,1653,16,5000
5.07143,1659,16,5000
5.06897,1664,16,5000
5.06667,1669,16,5000
5.06452,1674,16,5000
5.0625,1679,16,5000
5.06061,1684,16,5000
5.05882,1689,16,5000
5.08571,1694,16,5000
5.08333,1699,16,5000
5.08108,1704,16,5000
5.07895,1709,16,5000
5.07692,1714,16,5000
5.075,1720,16,5000
5.07317,1725,16,5000
5.07143,1730,16,5000
5.06977,1735,16,5000
5.06818,1740,16,5000
5.06667,1745,16,5000
5.06522,1750,16,5000
5.08511,1755,16,5000
5.08333,1760,16,5000
5.08163,1765,16,5000
5.08,1771,16,5000
5.07843,1776,16,5000
5.07692,1781,16,5000
5.07547,1786,16,5000
5.07407,1791,16,5000
5.07273,1796,16,5000
5.07143,1801,16,5000
5.07018,1806,16,5000
5.08621,1811,16,5000
5.08475,1816,16,5000
5,1821,16,5000
5,1826,16,5000
5,1831,16,5000
5,1837,16,5000
5,1842,16,5000
5,1847,16,5000
5,1852,16,5000
5,1857,16,5000
5,1862,16,5000
5,1867,16,5000
5,1872,16,5000
5,1877,16,5000
5.07692,1882,16,5000
5.07143,1887,16,5000
5.06667,1892,16,5000
5.0625,1898,16,5000
5.05882,1903,16,5000
5.05556,1908,16,5000
5.05263,1913,16,5000
5.05,1918,16,5000
5.04762,1923,16,5000
5.04545,1928,16,5000
5.04348,1933,16,5000
5.04167,1938,16,5000
5.04,1943,16,5000
5.03846,1948,16,5000
5.07407,1953,16,5000
5.07143,1958,16,5000
5.06897,1964,16,5000
5.06667,1969,16,5000
5.06452,1974,16,5000
5.0625,1979,16,5000
5.06061,1984,16,5000
5.05882,1989,16,5000
5.05714,1994,16,5000
5.05556,1999,16,5000
5.05405,2004,16,5000
5.07895,2009,16,5000
5.07692,2014,16,5000
5.075,2019,16,5000
5.07317,2025,16,5000
5.07143,2030,16,5000
5.06977,2035,16,5000
5.06818,2040,16,5000
5.06667,2045,16,5000
5.06522,2050,16,5000
5.06383,2055,16,5000
5.0625,2060,16,5000
5.06122,2065,16,5000
5.06,2070,16,5000
5.05882,2075,16,5000
5.07692,2080,16,5000
5.07547,2085,16,5000
5.07407,2090,16,5000
5.07273,2096,16,5000
5.07143,2101,16,5000
5.07018,2106,16,5000
5.06897,2111,16,5000
5.0678,2116,16,5000
5.06667,2121,16,5000
5,2126,16,5000
5,2131,16,5000
5,2136,16,5000
5,2141,16,5000
5,2146,16,5000
5,2152,16,5000
5,2157,16,5000
5,2162,16,5000
5,2167,16,5000
5,2172,16,5000
5,2177,16,5000
5,2182,16,5000
5.07692,2187,16,5000
5.07143,2192,16,5000
5.06667,2197,16,5000
5.0625,2202,16,5000
5.05882,2207,16,5000
5.05556,2212,16,5000
5.05263,2218,16,5000
5.05,2223,16,5000
5.04762,2228,16,5000
5.04545,2233,16,5000
5.04348,2238,16,5000
5.04167,2243,16,5000
5.08,2248,16,5000
5.07692,2253,16,5000
5.07407,2258,16,5000
5.07143,2263,16,5000
5.06897,2268,16,5000
5.06667,2273,16,5000
5.06452,2278,16,5000
5.0625,2284,16,5000
5.06061,2289,16,5000
5.05882,2294,16,5000
5.05714,2299,16,5000
5.05556,2304,16,5000
5.05405,2309,16,5000
5.05263,2314,16,5000
5.07692,2319,16,5000
5.075,2324,16,5000
5.07317,2329,16,5000
5.07143,2334,16,5000
5.06977,2339,16,5000
5.06818,2344,16,5000
5.06667,2349,16,5000
5.06522,2355,16,5000
5.06383,2360,16,5000
5.0625,2365,16,5000
5.06122,2370,16,5000
5.06,2375,16,5000
5.05882,2380,16,5000
5.07692,2385,16,5000
5.07547,2390,16,5000
5.07407,2395,16,5000
5.07273,2400,16,5000
5.07143,2405,16,5000
5.07018,2410,16,5000
5.06897,2415,16,5000
5.0678,2421,16,5000
5.06667,2426,16,5000
5,2431,16,5000
5,2436,16,5000
5,2441,16,5000
5,2446,16,5000
5,2451,16,5000
5,2456,16,5000
5,2461,16,5000
5,2466,16,5000
5,2471,16,5000
5,2476,16,5000
5,2481,16,5000
5,2486,16,5000
5.07692,2492,16,5000
5.07143,2497,16,5000
5.06667,2502,16,5000
5.0625,2507,16,5000
5.05882,2512,16,5000
5.05556,2517,16,5000
5.05263,2522,16,5000
5.05,2527,16,5000
5.04762,2532,16,5000
5.04545,2537,16,5000
5.04348,2542,16,5000
5.04167,2547,16,5000
5.04,2553,16,5000
5.07692,2558,16,5000
5.07407,2563,16,5000
5.07143,2568,16,5000
5.06897,2573,16,5000
5.06667,2578,16,5000
5.06452,2583,16,5000
5.0625,2588,16,5000
5.06061,2593,16,5000
5.05882,2598,16,5000
5.05714,2603,16,5000
5.05556,2608,16,5000
5.05405,2613,16,5000
5.05263,2618,16,5000
5.05128,2624,16,5000
5.075,2629,16,5000
5.07317,2634,16,5000
5.07143,2639,16,5000
5.06977,2644,16,5000
5.06818,2649,16,5000
5.06667,2654,16,5000
5.06522,2659,16,5000
5.06383,2664,16,5000
5.0625,2669,16,5000
5.06122,2674,16,5000
5.06,2679,16,5000
5.05882,2684,16,5000
5.05769,2690,16,5000
5.07547,2695,16,5000
5.07407,2700,16,5000
5.07273,2705,16,5000
5.07143,2710,16,5000
5.07018,2715,16,5000
5.06897,2720,16,5000
5.0678,2725,16,5000
5.06667,2730,16,5000
5,2735,16,5000
5,2740,16,5000
5,2745,16,5000
5,2750,16,5000
5,2756,16,5000
5,2761,16,5000
5,2766,16,5000
5,2771,16,5000
5,2776,16,5000
5,2781,16,5000
5,2786,16,5000
5,2791,16,5000
5,2796,16,5000
5,2801,16,5000
5.06667,2806,16,5000
5.0625,2811,16,5000
5.05882,2817,16,5000
5.05556,2822,16,5000
5.05263,2827,16,5000
5.05,2832,16,5000
5.04762,2837,16,5000
5.04545,2842,16,5000
5.04348,2847,16,5000
5.04167,2852,16,5000
5.04,2857,16,5000
5.03846,2862,16,5000
5.03704,2867,16,5000
5.07143,2872,16,5000
5.06897,2877,16,5000
5.06667,2882,16,5000
5.06452,2888,16,5000
5.0625,2893,16,5000
5.06061,2898,16,5000
5.05882,2903,16,5000
5.05714,2908,16,5000
5.05556,2913,16,5000
5.05405,2918,16,5000
5.05263,2923,16,5000
5.05128,2928,16,5000
5.05,2933,16,5000
5.07317,2938,16,5000
5.07143,2943,16,5000
5.06977,2949,16,5000
5.06818,2954,16,5000
5.06667,2959,16,5000
5.06522,2964,16,5000
5.06383,2969,16,5000
5.0625,2974,16,5000
5.06122,2979,16,5000
5.06,2984,16,5000
5.05882,2989,16,5000
5.05769,2994,16,5000
5.0566,2999,16,5000
5.07407,3004,16,5000
5.07273,3009,16,5000
5.07143,3014,16,5000
5.07018,3019,16,5000
5.06897,3025,16,5000
5.0678,3030,16,5000
5.06667,3035,16,5000
5,3040,16,5000
5,3045,16,5000
5,3050,16,5000
5,3055,16,5000
5,3060,16,5000
5,3065,16,5000
5,3070,16,5000
5,3075,16,5000
5,3080,16,5000
5,3086,16,5000
5,3091,16,5000
5,3096,16,5000
5.07692,3101,16,5000
5.07143,3106,16,5000
5.06667,3111,16,5000
5.0625,3116,16,5000
5.05882,3121,16,5000
5.05556,3126,16,5000
5.05263,3131,16,5000
5.05,3136,16,5000
5.04762,3142,16,5000
5.04545,3147,16,5000
5.08696,3152,16,5000
5.08333,3157,16,5000
5.08,3162,16,5000
5.07692,3167,16,5000
5.07407,3172,16,5000
5.07143,3177,16,5000
5.06897,3182,16,5000
5.06667,3187,16,5000
5.06452,3193,16,5000
5.0625,3198,16,5000
5.09091,3203,16,5000
5.08824,3208,16,5000
5.08571,3213,16,5000
5.08333,3218,16,5000
5.08108,3223,16,5000
5.07895,3228,16,5000
5.07692,3233,16,5000
5.075,3238,16,5000
5.07317,3244,16,5000
5.07143,3249,16,5000
5.09302,3254,16,5000
5.09091,3259,16,5000
5.08889,3264,16,5000
5.08696,3269,16,5000
5.08511,3274,16,5000
5.08333,3279,16,5000
5.08163,3284,16,5000
5.08,3289,16,5000
5.07843,3294,16,5000
5.07692,3300,16,5000
5.07547,3305,16,5000
5.07407,3310,16,5000
5.09091,3315,16,5000
5.08929,3320,16,5000
5.08772,3325,16,5000
5.08621,3330,16,5000
5.08475,3335,16,5000
5,3340,16,5000
5,3345,16,5000
5,3350,16,5000
5,3356,16,5000
5,3361,16,5000
5,3366,16,5000
5,3371,16,5000
5,3376,16,5000
5,3381,16,5000
5,3386,16,5000
5,3391,16,5000
5.08333,3396,16,5000
5.07692,3401,16,5000
5.07143,3406,16,5000
5.06667,3411,16,5000
5.0625,3416,16,5000
5.05882,3422,16,5000
5.05556,3427,16,5000
5.05263,3432,16,5000
5.05,3437,16,5000
5.04762,3442,16,5000
5.04545,3447,16,5000
5.04348,3452,16,5000
5.08333,3457,16,5000
5.08,3462,16,5000
5.07692,3467,16,5000
5.07407,3472,16,5000
5.07143,3478,16,5000
5.06897,3483,16,5000
5.06667,3488,16,5000
5.06452,3493,16,5000
5.0625,3498,16,5000
5.06061,3503,16,5000
5.05882,3508,16,5000
5.05714,3513,16,5000
5.05556,3518,16,5000
5.05405,3523,16,5000
5.07895,3528,16,5000
5.07692,3533,16,5000
5.075,3538,16,5000
5.07317,3544,16,5000
5.07143,3549,16,5000
5.06977,3554,16,5000
5.06818,3559,16,5000
5.06667,3564,16,5000
5.06522,3569,16,5000
5.06383,3574,16,5000
5.0625,3579,16,5000
5.08163,3584,16,5000
5.08,3589,16,5000
5.07843,3594,16,5000
5.07692,3599,16,5000
5.07547,3605,16,5000
5.07407,3610,16,5000
5.07273,3615,16,5000
5.07143,3620,16,5000
5.07018,3625,16,5000
5.06897,3630,16,5000
5.0678,3635,16,5000
5.06667,3640,16,5000
5,3645,16,5000
5,3650,16,5000
5,3655,16,5000
5,3660,16,5000
5,3666,16,5000
5,3671,16,5000
5,3676,16,5000
5,3681,16,5000
5,3686,16,5000
5,3691,16,5000
5,3696,16,5000
5,3701,16,5000
5,3706,16,5000
5.07143,3711,16,5000
5.06667,3716,16,5000
5.0625,3721,16,5000
5.05882,3726,16,5000
5.05556,3732,16,5000
5.05263,3737,16,5000
5.05,3742,16,5000
5.04762,3747,16,5000
5.04545,3752,16,5000
5.04348,3757,16,5000
5.04167,3762,16,5000
5.04,3767,16,5000
5.03846,3772,16,5000
5.07407,3777,16,5000
5.07143,3782,16,5000
5.06897,3787,16,5000
5.06667,3792,16,5000
5.06452,3797,16,5000
5.0625,3803,16,5000
5.06061,3808,16,5000
5.05882,3813,16,5000
5.05714,3818,16,5000
5.05556,3823,16,5000
5.05405,3828,16,5000
5.05263,3833,16,5000
5.07692,3838,16,5000
5.075,3843,16,5000
5.07317,3848,16,5000
5.07143,3853,16,5000
5.06977,3858,16,5000
5.06818,3864,16,5000
5.06667,3869,16,5000
5.06522,3874,16,5000
5.06383,3879,16,5000
5.0625,3884,16,5000
5.06122,3889,16,5000
5.06,3894,16,5000
5.05882,3899,16,5000
5.07692,3904,16,5000
5.07547,3909,16,5000
5.07407,3914,16,5000
5.07273,3919,16,5000
5.07143,3924,16,5000
5.07018,3929,16,5000
5.06897,3934,16,5000
5.0678,3940,16,5000
5.06667,3945,16,5000
5,3950,16,5000
5,3955,16,5000
5,3960,16,5000
5,3965,16,5000
5,3970,16,5000
5,3975,16,5000
5,3980,16,5000
5,3985,16,5000
5,3990,16,5000
5,3995,16,5000
5,4001,16,5000
5,4006,16,5000
5,4011,16,5000
5,4016,16,5000
5.06667,4021,16,5000
5.0625,4026,16,5000
5.05882,4031,16,5000
5.05556,4036,16,5000
5.05263,4041,16,5000
5.05,4046,16,5000
5.04762,4051,16,5000
5.04545,4057,16,5000
5.04348,4062,16,5000
5.04167,4067,16,5000
5.08,4072,16,5000
5.07692,4077,16,5000
5.07407,4082,16,5000
5.07143,4087,16,5000
5.06897,4092,16,5000
5.06667,4097,16,5000
5.06452,4102,16,5000
5.0625,4107,16,5000
5.06061,4112,16,5000
5.05882,4118,16,5000
5.05714,4123,16,5000
5.08333,4128,16,5000
5.08108,4133,16,5000
5.07895,4138,16,5000
5.07692,4143,16,5000
5.075,4148,16,5000
5.07317,4153,16,5000
5.07143,4158,16,5000
5.06977,4163,16,5000
5.06818,4168,16,5000
5.06667,4173,16,5000
5.06522,4178,16,5000
5.06383,4184,16,5000
5.0625,4189,16,5000
5.08163,4194,16,5000
5.08,4199,16,5000
5.07843,4204,16,5000
5.07692,4209,16,5000
5.07547,4214,16,5000
5.07407,4219,16,5000
5.07273,4224,16,5000
5.07143,4230,16,5000
5.07018,4235,16,5000
5.06897,4240,16,5000
5.08475,4245,16,5000
5,4250,16,5000
5,4255,16,5000
5,4260,16,5000
5,4265,16,5000
5,4270,16,5000
5,4275,16,5000
5,4280,16,5000
5,4285,16,5000
5,4291,16,5000
5,4296,16,5000
5.09091,4301,16,5000
5.08333,4306,16,5000
5.07692,4311,16,5000
5.07143,4316,16,5000
5.06667,4321,16,5000
5.0625,4326,16,5000
5.05882,4331,16,5000
5.05556,4336,16,5000
5.05263,4341,16,5000
5.05,4346,16,5000
5.04762,4352,16,5000
5.04545,4357,16,5000
5.04348,4362,16,5000
5.04167,4367,16,5000
5.08,4372,16,5000
5.07692,4377,16,5000
5.07407,4382,16,5000
5.07143,4387,16,5000
5.06897,4392,16,5000
5.06667,4397,16,5000
5.06452,4402,16,5000
5.0625,4407,16,5000
5.06061,4413,16,5000
5.05882,4418,16,5000
5.05714,4423,16,5000
5.05556,4428,16,5000
5.08108,4433,16,5000
5.07895,4438,16,5000
5.07692,4443,16,5000
5.075,4448,16,5000
5.07317,4453,16,5000
5.07143,4458,16,5000
5.06977,4463,16,5000
5.06818,4469,16,5000
5.06667,4474,16,5000
5.06522,4479,16,5000
5.08511,4484,16,5000
5.08333,4489,16,5000
5.08163,4494,16,5000
5.08,4499,16,5000
5.07843,4504,16,5000
5.07692,4509,16,5000
5.07547,4514,16,5000
5.07407,4519,16,5000
5.07273,4524,16,5000
5.07143,4529,16,5000
5.07018,4535,16,5000
5.06897,4540,16,5000
5.0678,4545,16,5000
5.06667,4550,16,5000
5,4555,16,5000
5,4560,16,5000
5,4565,16,5000
5,4570,16,5000
5,4575,16,5000
5,4580,16,5000
5,4585,16,5000
5,4590,16,5000
5,4596,16,5000
5,4601,16,5000
5.09091,4606,16,5000
5.08333,4611,16,5000
5.07692,4616,16,5000
5.07143,4621,16,5000
5.06667,4626,16,5000
5.0625,4631,16,5000
5.05882,4636,16,5000
5.05556,4641,16,5000
5.05263,4647,16,5000
5.05,4652,16,5000
5.09524,4657,16,5000
5.09091,4662,16,5000
5.08696,4667,16,5000
5.08333,4672,16,5000
5.08,4677,16,5000
5.07692,4682,16,5000
5.07407,4687,16,5000
5.07143,4692,16,5000
5.06897,4697,16,5000
5.06667,4703,16,5000
5.06452,4708,16,5000
5.09375,4713,16,5000
5.09091,4718,16,5000
5.08824,4723,16,5000
5.08571,4728,16,5000
5.08333,4733,16,5000
5.08108,4738,16,5000
5.07895,4743,16,5000
5.07692,4748,16,5000
5.075,4753,16,5000
5.07317,4758,16,5000
5.07143,4763,16,5000
5.06977,4769,16,5000
5.06818,4774,16,5000
5.06667,4779,16,5000
5.08696,4784,16,5000
5.08511,4789,16,5000
5.08333,4794,16,5000
5.08163,4799,16,5000
5.08,4804,16,5000
5.07843,4809,16,5000
5.07692,4814,16,5000
5.07547,4819,16,5000
5.07407,4824,16,5000
5.07273,4830,16,5000
5.07143,4835,16,5000
5.07018,4840,16,5000
5.08621,4845,16,5000
5.08475,4850,16,5000
5,4855,16,5000
5,4860,16,5000
5,4865,16,5000
5,4870,16,5000
5,4875,16,5000
5,4880,16,5000
5,4885,16,5000
5,4891,16,5000
5,4896,16,5000
5,4901,16,5000
5.09091,4906,16,5000
5.08333,4911,16,5000
5.07692,4916,16,5000
5.07143,4921,16,5000
5.06667,4926,16,5000
5.0625,4931,16,5000
5.05882,4937,16,5000
5.05556,4942,16,5000
5.05263,4947,16,5000
5.05,4952,16,5000
5.04762,4957,16,5000
5.09091,4962,16,5000
5.08696,4967,16,5000
5.08333,4972,16,5000
5.08,4977,16,5000
5.07692,4982,16,5000
5.07407,4987,16,5000
5.07143,4993,16,5000
5.06897,4997,16,5000
5.06667,5003,16,5000
5.06452,5008,16,5000
5.0625,5013,16,5000
5.09091,5018,16,5000
5.08824,5023,16,5000
5.08571,5028,16,5000
5.08333,5033,16,5000
5.08108,5038,16,5000
5.07895,5043,16,5000
5.07692,5048,16,5000
5.075,5053,16,5000
5.07317,5058,16,5000
5.07143,5064,16,5000
5.06977,5069,16,5000
5.06818,5074,16,5000
5.08889,5079,16,5000
5.08696,5084,16,5000
5.08511,5089,16,5000
5.08333,5094,16,5000
5.2449,5107,16,5000
5.24,5112,16,5000
5.23529,5117,16,5000
5.23077,5123,16,5000
5.22642,5128,16,5000
5.22222,5133,16,5000
5.21818,5138,16,5000
5.21429,5143,16,5000
5.22807,5148,16,5000
5.22414,5153,16,5000
5,5158,16,5000
5,5163,16,5000
5,5168,16,5000
5,5173,16,5000
5,5178,16,5000
5,5183,16,5000
5,5189,16,5000
5,5194,16,5000
5,5199,16,5000
5,5204,16,5000
5,5209,16,5000
5,5214,16,5000
5.07692,5219,16,5000
5.07143,5224,16,5000
5.06667,5229,16,5000
5.0625,5234,16,5000
5.05882,5239,16,5000
5.05556,5244,16,5000
5.05263,5250,16,5000
5.05,5255,16,5000
5.04762,5260,16,5000
5.04545,5265,16,5000
5.04348,5270,16,5000
5.08333,5275,16,5000
5.08,5280,16,5000
5.07692,5285,16,5000
5.07407,5290,16,5000
5.07143,5295,16,5000
5.06897,5300,16,5000
5.06667,5306,16,5000
5.06452,5311,16,5000
5.0625,5316,16,5000
5.06061,5321,16,5000
5.05882,5326,16,5000
5.05714,5331,16,5000
5.08333,5336,16,5000
5.08108,5341,16,5000
5.07895,5346,16,5000
5.07692,5351,16,5000
5.075,5356,16,5000
5.07317,5361,16,5000
5.07143,5367,16,5000
5.06977,5372,16,5000
5.06818,5377,16,5000
5.06667,5382,16,5000
5.06522,5387,16,5000
5.06383,5392,16,5000
5.0625,5397,16,5000
5.08163,5402,16,5000
5.08,5407,16,5000
5.07843,5412,16,5000
5.07692,5417,16,5000
5.07547,5422,16,5000
5.07407,5427,16,5000
5.07273,5433,16,5000
5.07143,5438,16,5000
5.07018,5443,16,5000
5.06897,5448,16,5000
5.0678,5453,16,5000
5.06667,5458,16,5000
5,5463,16,5000
5,5468,16,5000
5,5473,16,5000
5,5478,16,5000
5,5483,16,5000
5,5488,16,5000
5,5494,16,5000
5,5499,16,5000
5,5504,16,5000
5,5509,16,5000
5,5514,16,5000
5,5519,16,5000
5,5524,16,5000
5.07143,5529,16,5000
5.06667,5534,16,5000
5.0625,5539,16,5000
5.05882,5544,16,5000
5.05556,5549,16,5000
5.05263,5554,16,5000
5.05,5559,16,5000
5.04762,5565,16,5000
5.04545,5570,16,5000
5.04348,5575,16,5000
5.04167,5580,16,5000
5.04,5585,16,5000
5.07692,5590,16,5000
5.07407,5595,16,5000
5.07143,5600,16,5000
5.06897,5605,16,5000
5.06667,5610,16,5000
5.06452,5615,16,5000
5.0625,5621,16,5000
5.06061,5626,16,5000
5.05882,5631,16,5000
5.05714,5636,16,5000
5.05556,5641,16,5000
5.05405,5646,16,5000
5.07895,5651,16,5000
5.07692,5656,16,5000
5.075,5661,16,5000
5.07317,5666,16,5000
5.07143,5671,16,5000
5.06977,5676,16,5000
5.06818,5682,16,5000
5.06667,5687,16,5000
5.06522,5692,16,5000
5.06383,5697,16,5000
5.0625,5702,16,5000
5.06122,5707,16,5000
5.08,5712,16,5000
5.07843,5717,16,5000
5.07692,5722,16,5000
5.07547,5727,16,5000
5.07407,5732,16,5000
5.07273,5737,16,5000
5.07143,5743,16,5000
5.07018,5748,16,5000
5.06897,5753,16,5000
5.0678,5758,16,5000
5.06667,5763,16,5000
5,5768,16,5000
5,5773,16,5000
5,5778,16,5000
5,5783,16,5000
5,5788,16,5000
5,5794,16,5000
5,5799,16,5000
5,5804,16,5000
5,5809,16,5000
5,5814,16,5000
5,5819,16,5000
5.08333,5824,16,5000
5.07692,5829,16,5000
5.07143,5834,16,5000
5.06667,5840,16,5000
5.0625,5844,16,5000
5.05882,5849,16,5000
5.05556,5854,16,5000
