time,numworkers,streamsize
798777,16,5000
803838,16,5000
808898,16,5000
813958,16,5000
819021,16,5000
824119,16,5000
829236,16,5000
834340,16,5000
840048,16,5000
845115,16,5000
850184,16,5000
855336,16,5000
860419,16,5000
865483,16,5000
870546,16,5000
875607,16,5000
880716,16,5000
885778,16,5000
890882,16,5000
896000,16,5000
901105,16,5000
906207,16,5000
911268,16,5000
916329,16,5000
921389,16,5000
926490,16,5000
931595,16,5000
936702,16,5000
941763,16,5000
946825,16,5000
951886,16,5000
956946,16,5000
962047,16,5000
967108,16,5000
972213,16,5000
977328,16,5000
982430,16,5000
987533,16,5000
992637,16,5000
997742,16,5000
1002847,16,5000
1007912,16,5000
1013009,16,5000
1018072,16,5000
1023135,16,5000
1028196,16,5000
1033295,16,5000
1038359,16,5000
1043420,16,5000
1048480,16,5000
1053518,16,5000
1058616,16,5000
1063713,16,5000
1068775,16,5000
1073875,16,5000
1078936,16,5000
1083997,16,5000
1089057,16,5000
1094155,16,5000
1099216,16,5000
1104277,16,5000
1109337,16,5000
1114437,16,5000
1119500,16,5000
1124561,16,5000
1129625,16,5000
1134689,16,5000
1139788,16,5000
1144891,16,5000
1149954,16,5000
1154995,16,5000
1160090,16,5000
1165151,16,5000
1170213,16,5000
1175274,16,5000
1180334,16,5000
1185383,16,5000
1190452,16,5000
1195518,16,5000
1200581,16,5000
1205642,16,5000
1210737,16,5000
1215838,16,5000
1220901,16,5000
1225962,16,5000
1231021,16,5000
1236117,16,5000
1241180,16,5000
1246241,16,5000
1251301,16,5000
1256403,16,5000
1261466,16,5000
1266526,16,5000
1271586,16,5000
1276681,16,5000
1281788,16,5000
1286892,16,5000
1291992,16,5000
1297066,16,5000
1302127,16,5000
1307232,16,5000
1312336,16,5000
1317453,16,5000
1322555,16,5000
1327658,16,5000
1332765,16,5000
1337826,16,5000
1342888,16,5000
1347950,16,5000
1353052,16,5000
1358116,16,5000
1363204,16,5000
1368309,16,5000
1373414,16,5000
1378519,16,5000
1383626,16,5000
1388727,16,5000
1393788,16,5000
1398849,16,5000
1403908,16,5000
1409005,16,5000
1414103,16,5000
1419163,16,5000
1424224,16,5000
1429283,16,5000
1434385,16,5000
1439485,16,5000
1444586,16,5000
1449685,16,5000
1454787,16,5000
1459885,16,5000
1464986,16,5000
1470090,16,5000
1475152,16,5000
1480212,16,5000
1485272,16,5000
1490374,16,5000
1495477,16,5000
1500538,16,5000
1505598,16,5000
1510658,16,5000
1515759,16,5000
1520862,16,5000
1525967,16,5000
1531019,16,5000
1536139,16,5000
1541242,16,5000
1546320,16,5000
1551439,16,5000
1556501,16,5000
1561561,16,5000
1566621,16,5000
1571736,16,5000
1576840,16,5000
1581935,16,5000
1586998,16,5000
1592060,16,5000
1597123,16,5000
1602228,16,5000
1607321,16,5000
1612423,16,5000
1617533,16,5000
1622599,16,5000
1627703,16,5000
1632819,16,5000
1637881,16,5000
1642941,16,5000
1648001,16,5000
1653111,16,5000
1658214,16,5000
1663309,16,5000
1668413,16,5000
1673475,16,5000
1678536,16,5000
1683654,16,5000
1688717,16,5000
1693820,16,5000
1698926,16,5000
1704029,16,5000
1709128,16,5000
1714227,16,5000
1719290,16,5000
1724351,16,5000
1729411,16,5000
1734510,16,5000
1739609,16,5000
1744712,16,5000
1749829,16,5000
1754890,16,5000
1759953,16,5000
1765067,16,5000
1770169,16,5000
1775276,16,5000
1780379,16,5000
1785501,16,5000
1790565,16,5000
1795626,16,5000
1800693,16,5000
1805801,16,5000
1810863,16,5000
1815926,16,5000
1820988,16,5000
1826054,16,5000
1831115,16,5000
1836175,16,5000
1841235,16,5000
1846348,16,5000
1851450,16,5000
1856551,16,5000
1861628,16,5000
1866731,16,5000
1871851,16,5000
1876916,16,5000
1881978,16,5000
1887014,16,5000
1892076,16,5000
1897136,16,5000
1902196,16,5000
1907290,16,5000
1912352,16,5000
1917412,16,5000
1922472,16,5000
1927571,16,5000
1932689,16,5000
1937793,16,5000
1942896,16,5000
1948002,16,5000
1953108,16,5000
1958174,16,5000
1963235,16,5000
1968335,16,5000
1973397,16,5000
1978457,16,5000
1983517,16,5000
1988614,16,5000
1993676,16,5000
1998736,16,5000
2003796,16,5000
2008896,16,5000
2013998,16,5000
2019061,16,5000
2024166,16,5000
2029270,16,5000
2034336,16,5000
2039401,16,5000
2044463,16,5000
2049559,16,5000
2054621,16,5000
2059681,16,5000
2064741,16,5000
2069844,16,5000
2074905,16,5000
2079965,16,5000
2085025,16,5000
2090125,16,5000
2095229,16,5000
2100340,16,5000
2105458,16,5000
2110557,16,5000
2115658,16,5000
2120724,16,5000
2125786,16,5000
2130881,16,5000
2135943,16,5000
2141003,16,5000
2146063,16,5000
2151125,16,5000
2156187,16,5000
2161247,16,5000
2166307,16,5000
2171409,16,5000
2176514,16,5000
2181591,16,5000
2186698,16,5000
2191801,16,5000
2196908,16,5000
2201973,16,5000
2207034,16,5000
2212131,16,5000
2217192,16,5000
2222253,16,5000
2227313,16,5000
2232412,16,5000
2237475,16,5000
2242535,16,5000
2247595,16,5000
2252696,16,5000
2257761,16,5000
2262857,16,5000
2267975,16,5000
2273038,16,5000
2278098,16,5000
2283162,16,5000
2288223,16,5000
2293340,16,5000
2298401,16,5000
2303462,16,5000
2308522,16,5000
2313622,16,5000
2318683,16,5000
2323744,16,5000
2328803,16,5000
2333899,16,5000
2338960,16,5000
2344063,16,5000
2349169,16,5000
2354229,16,5000
2359291,16,5000
2364355,16,5000
2369418,16,5000
2374514,16,5000
2379576,16,5000
2384637,16,5000
2389698,16,5000
2394798,16,5000
2399865,16,5000
2404931,16,5000
2409993,16,5000
2415055,16,5000
2420121,16,5000
2425217,16,5000
2430313,16,5000
2435410,16,5000
2440509,16,5000
2445572,16,5000
2450634,16,5000
2455694,16,5000
2460790,16,5000
2465855,16,5000
2470919,16,5000
2476022,16,5000
2481083,16,5000
2486145,16,5000
2491206,16,5000
2496302,16,5000
2501363,16,5000
2506455,16,5000
2511518,16,5000
2516616,16,5000
2521714,16,5000
2526821,16,5000
2531882,16,5000
2536942,16,5000
2542003,16,5000
2547065,16,5000
2552127,16,5000
2557224,16,5000
2562287,16,5000
2567349,16,5000
2572410,16,5000
2577436,16,5000
2582498,16,5000
2587593,16,5000
2592656,16,5000
2597758,16,5000
2602857,16,5000
2607978,16,5000
2613041,16,5000
2618103,16,5000
2623164,16,5000
2628263,16,5000
2633360,16,5000
2638458,16,5000
2643561,16,5000
2648628,16,5000
2653691,16,5000
2658751,16,5000
2663810,16,5000
2668914,16,5000
2673977,16,5000
2679040,16,5000
2684160,16,5000
2689222,16,5000
2694283,16,5000
2699343,16,5000
2704445,16,5000
2709511,16,5000
2714573,16,5000
2719671,16,5000
2724735,16,5000
2729795,16,5000
2734893,16,5000
2739954,16,5000
2745016,16,5000
2750077,16,5000
2755139,16,5000
2760237,16,5000
2765344,16,5000
2770408,16,5000
2775468,16,5000
2780528,16,5000
2785632,16,5000
2790698,16,5000
2795759,16,5000
2800856,16,5000
2805919,16,5000
2810957,16,5000
2816056,16,5000
2821119,16,5000
2826181,16,5000
2831242,16,5000
2836338,16,5000
2841441,16,5000
2846545,16,5000
2851607,16,5000
2856668,16,5000
2861729,16,5000
2866832,16,5000
2871895,16,5000
2876956,16,5000
2882053,16,5000
2887124,16,5000
2892184,16,5000
2897282,16,5000
2902346,16,5000
2907408,16,5000
2912469,16,5000
2917566,16,5000
2922683,16,5000
2927793,16,5000
2932856,16,5000
2937921,16,5000
2942956,16,5000
2948059,16,5000
2953164,16,5000
2958227,16,5000
2963288,16,5000
2968352,16,5000
2973413,16,5000
2978529,16,5000
2983593,16,5000
2988657,16,5000
2993718,16,5000
2998789,16,5000
3003894,16,5000
3009017,16,5000
3014119,16,5000
3019181,16,5000
3024242,16,5000
3029302,16,5000
3034400,16,5000
3039463,16,5000
3044524,16,5000
3049587,16,5000
3054648,16,5000
3059752,16,5000
3064861,16,5000
3069968,16,5000
3075043,16,5000
3080149,16,5000
3085255,16,5000
3090373,16,5000
3095476,16,5000
3100575,16,5000
3105690,16,5000
3110751,16,5000
3115819,16,5000
3120922,16,5000
3126027,16,5000
3131129,16,5000
3136236,16,5000
3141351,16,5000
3146450,16,5000
3151554,16,5000
3156618,16,5000
3161717,16,5000
3166831,16,5000
3171951,16,5000
3177057,16,5000
3182156,16,5000
3187259,16,5000
3192363,16,5000
3197467,16,5000
3202530,16,5000
3207635,16,5000
3212739,16,5000
3217838,16,5000
3222961,16,5000
3228065,16,5000
3233171,16,5000
3238234,16,5000
3243329,16,5000
3248436,16,5000
3253455,16,5000
3258516,16,5000
3263578,16,5000
3268676,16,5000
3273777,16,5000
3278877,16,5000
3283974,16,5000
3289038,16,5000
3294134,16,5000
3299225,16,5000
3304289,16,5000
3309407,16,5000
3314516,16,5000
3319619,16,5000
3324724,16,5000
3329831,16,5000
3334892,16,5000
3339952,16,5000
3345013,16,5000
3350115,16,5000
3355177,16,5000
3360276,16,5000
3365373,16,5000
3370482,16,5000
3375585,16,5000
3380648,16,5000
3385711,16,5000
3390777,16,5000
3395838,16,5000
3400934,16,5000
3406037,16,5000
3411141,16,5000
3416203,16,5000
3421263,16,5000
3426323,16,5000
3431434,16,5000
3436536,16,5000
3441634,16,5000
3446737,16,5000
3451839,16,5000
3456903,16,5000
3461964,16,5000
3467024,16,5000
3472126,16,5000
3477227,16,5000
3482289,16,5000
3487349,16,5000
3492453,16,5000
3497517,16,5000
3502578,16,5000
3507638,16,5000
3512740,16,5000
3517841,16,5000
3522940,16,5000
3528036,16,5000
3533139,16,5000
3538200,16,5000
3543260,16,5000
3548321,16,5000
3553427,16,5000
3558531,16,5000
3563595,16,5000
3568656,16,5000
3573756,16,5000
3578820,16,5000
3583881,16,5000
3588946,16,5000
3594048,16,5000
3599111,16,5000
3604219,16,5000
3609320,16,5000
3614424,16,5000
3619487,16,5000
3624547,16,5000
3629607,16,5000
3634711,16,5000
3639812,16,5000
3644877,16,5000
3649939,16,5000
3655011,16,5000
3660075,16,5000
3665136,16,5000
3670196,16,5000
3675290,16,5000
3680393,16,5000
3685492,16,5000
3690555,16,5000
3695617,16,5000
3700679,16,5000
3705775,16,5000
3710873,16,5000
3715936,16,5000
3720997,16,5000
3726057,16,5000
3731118,16,5000
3736219,16,5000
3741282,16,5000
3746344,16,5000
3751404,16,5000
3756506,16,5000
3761610,16,5000
3766712,16,5000
3771775,16,5000
3776838,16,5000
3781899,16,5000
3787012,16,5000
3792111,16,5000
3797173,16,5000
3802234,16,5000
3807295,16,5000
3812390,16,5000
3817493,16,5000
3822557,16,5000
3827618,16,5000
3832678,16,5000
3837781,16,5000
3842884,16,5000
3847982,16,5000
3853046,16,5000
3858109,16,5000
3863169,16,5000
3868268,16,5000
3873361,16,5000
3878422,16,5000
3883485,16,5000
3888545,16,5000
3893606,16,5000
3898710,16,5000
3903771,16,5000
3908831,16,5000
3913890,16,5000
3918954,16,5000
3924050,16,5000
3929145,16,5000
3934206,16,5000
3939267,16,5000
3944327,16,5000
3949424,16,5000
3954489,16,5000
3959550,16,5000
3964649,16,5000
3969712,16,5000
3974806,16,5000
3979902,16,5000
3984963,16,5000
3990023,16,5000
3995084,16,5000
4000183,16,5000
4005281,16,5000
4010381,16,5000
4015481,16,5000
4020580,16,5000
4025677,16,5000
4030775,16,5000
4035883,16,5000
4040981,16,5000
4046081,16,5000
4051179,16,5000
4056240,16,5000
4061338,16,5000
4066399,16,5000
4071459,16,5000
4076520,16,5000
4081622,16,5000
4086719,16,5000
4091827,16,5000
4096926,16,5000
4102022,16,5000
4107085,16,5000
4112188,16,5000
4117250,16,5000
4122310,16,5000
4127414,16,5000
4132524,16,5000
4137585,16,5000
4142645,16,5000
4147705,16,5000
4152804,16,5000
4157868,16,5000
4162930,16,5000
4168035,16,5000
4173096,16,5000
4178172,16,5000
4183235,16,5000
4188338,16,5000
4193441,16,5000
4198548,16,5000
4203676,16,5000
4208798,16,5000
4213901,16,5000
4219001,16,5000
4224121,16,5000
4229183,16,5000
4234244,16,5000
4239304,16,5000
4244406,16,5000
4249509,16,5000
4254630,16,5000
4259727,16,5000
4264828,16,5000
4269892,16,5000
4274954,16,5000
4280015,16,5000
4285118,16,5000
4290222,16,5000
4295283,16,5000
4300425,16,5000
4305486,16,5000
4310546,16,5000
4315642,16,5000
4320747,16,5000
4325808,16,5000
4330869,16,5000
4335929,16,5000
4341032,16,5000
4346138,16,5000
4351198,16,5000
4356258,16,5000
4361318,16,5000
4366419,16,5000
4371525,16,5000
4376587,16,5000
4381691,16,5000
4386753,16,5000
4391813,16,5000
4396909,16,5000
4402012,16,5000
4407073,16,5000
4412194,16,5000
4417295,16,5000
4422357,16,5000
4427418,16,5000
4432522,16,5000
4437641,16,5000
4442706,16,5000
4447809,16,5000
4452914,16,5000
4457975,16,5000
4463100,16,5000
4468164,16,5000
4473225,16,5000
4478320,16,5000
4483425,16,5000
4488527,16,5000
4493590,16,5000
4498650,16,5000
4503709,16,5000
4508812,16,5000
4513876,16,5000
4518937,16,5000
4523997,16,5000
4529097,16,5000
4534159,16,5000
4539257,16,5000
4544354,16,5000
4549420,16,5000
4554482,16,5000
4559578,16,5000
4564684,16,5000
4569783,16,5000
4574882,16,5000
4579981,16,5000
4585079,16,5000
4590176,16,5000
4595239,16,5000
4600340,16,5000
4605449,16,5000
4610555,16,5000
4615617,16,5000
4620737,16,5000
4625837,16,5000
4630990,16,5000
4636053,16,5000
4641113,16,5000
4646173,16,5000
4651264,16,5000
4656363,16,5000
4661465,16,5000
4666566,16,5000
4671668,16,5000
4676732,16,5000
4681830,16,5000
4686928,16,5000
4692025,16,5000
4697124,16,5000
4702185,16,5000
4707251,16,5000
4712313,16,5000
4717410,16,5000
4722471,16,5000
4727568,16,5000
4732666,16,5000
4737728,16,5000
4742789,16,5000
4747849,16,5000
4752945,16,5000
4758006,16,5000
4763067,16,5000
4768127,16,5000
4773226,16,5000
4778331,16,5000
4783393,16,5000
4788453,16,5000
4793558,16,5000
4798661,16,5000
4803764,16,5000
4808893,16,5000
4813996,16,5000
4819057,16,5000
4824117,16,5000
4829178,16,5000
4834273,16,5000
4839334,16,5000
4844398,16,5000
4849494,16,5000
4854590,16,5000
4859685,16,5000
4864790,16,5000
4869861,16,5000
4874984,16,5000
4880085,16,5000
4885183,16,5000
4890280,16,5000
4895346,16,5000
4900408,16,5000
4905514,16,5000
4910619,16,5000
4915724,16,5000
4920855,16,5000
4925958,16,5000
4931020,16,5000
4936126,16,5000
4941235,16,5000
4946296,16,5000
4951406,16,5000
4956500,16,5000
4961564,16,5000
4966667,16,5000
4971783,16,5000
4976845,16,5000
4981905,16,5000
4987009,16,5000
4992112,16,5000
4997177,16,5000
5002279,16,5000
5007382,16,5000
5012451,16,5000
5017550,16,5000
5022615,16,5000
5027679,16,5000
5032781,16,5000
5037843,16,5000
5042917,16,5000
5048019,16,5000
5053116,16,5000
5058179,16,5000
5063241,16,5000
5068346,16,5000
5073455,16,5000
5078561,16,5000
5083664,16,5000
5088769,16,5000
5093872,16,5000
5098938,16,5000
5104054,16,5000
5109175,16,5000
5114237,16,5000
5119301,16,5000
5124399,16,5000
5129461,16,5000
5134522,16,5000
5139582,16,5000
5144642,16,5000
5149745,16,5000
5154850,16,5000
5159913,16,5000
5164974,16,5000
5170085,16,5000
5175160,16,5000
5180263,16,5000
5185325,16,5000
5190384,16,5000
5195503,16,5000
5200615,16,5000
5205718,16,5000
5210834,16,5000
5215895,16,5000
5220955,16,5000
5226018,16,5000
5231081,16,5000
5236187,16,5000
5241286,16,5000
5246385,16,5000
5251449,16,5000
5256552,16,5000
5261612,16,5000
5266714,16,5000
5271776,16,5000
5276878,16,5000
5281983,16,5000
5287043,16,5000
5292148,16,5000
5297252,16,5000
5302356,16,5000
5307420,16,5000
5312523,16,5000
5317642,16,5000
5322705,16,5000
5327767,16,5000
5332869,16,5000
5337925,16,5000
5343025,16,5000
5348128,16,5000
5353189,16,5000
5358252,16,5000
5363313,16,5000
5368416,16,5000
5373479,16,5000
5378540,16,5000
5383600,16,5000
5388660,16,5000
5393723,16,5000
5398784,16,5000
5403845,16,5000
5408989,16,5000
5414111,16,5000
5419273,16,5000
5424337,16,5000
5429398,16,5000
5434458,16,5000
5439561,16,5000
5444667,16,5000
5449730,16,5000
5454793,16,5000
5459853,16,5000
5464913,16,5000
5469974,16,5000
5475000,16,5000
5480065,16,5000
5485126,16,5000
5490186,16,5000
5495246,16,5000
5500353,16,5000
5505432,16,5000
5510493,16,5000
5515595,16,5000
5520658,16,5000
5525721,16,5000
5530827,16,5000
5535939,16,5000
5541059,16,5000
5546123,16,5000
5551220,16,5000
5556324,16,5000
5561389,16,5000
5566506,16,5000
5571568,16,5000
5576628,16,5000
5581688,16,5000
5586794,16,5000
5591895,16,5000
5597013,16,5000
5602074,16,5000
5607138,16,5000
5612199,16,5000
5617262,16,5000
5622380,16,5000
5627483,16,5000
5632587,16,5000
5637648,16,5000
5642709,16,5000
5647768,16,5000
5652888,16,5000
5657949,16,5000
5663012,16,5000
5668157,16,5000
5673232,16,5000
5678292,16,5000
5683352,16,5000
5688456,16,5000
5693561,16,5000
5698665,16,5000
5703770,16,5000
5708875,16,5000
5713936,16,5000
5719001,16,5000
5724094,16,5000
5729198,16,5000
5734303,16,5000
5739362,16,5000
5744463,16,5000
5749557,16,5000
5754664,16,5000
5759769,16,5000
5764832,16,5000
5769893,16,5000
5774955,16,5000
5780060,16,5000
5785165,16,5000
5790226,16,5000
5795344,16,5000
5800450,16,5000
5805554,16,5000
5810617,16,5000
5815678,16,5000
5820738,16,5000
5825801,16,5000
5830915,16,5000
5835980,16,5000
5841784,16,5000
5846847,16,5000
5851914,16,5000
5856978,16,5000
5862043,16,5000
5867180,16,5000
5872244,16,5000
5877310,16,5000
5882421,16,5000
5887529,16,5000
5892593,16,5000
5897697,16,5000
5902759,16,5000
5907820,16,5000
5912881,16,5000
5917944,16,5000
5922957,16,5000
5928019,16,5000
5933140,16,5000
5938247,16,5000
5943311,16,5000
5948386,16,5000
5953481,16,5000
5958542,16,5000
5963643,16,5000
5968749,16,5000
5973811,16,5000
5978872,16,5000
5983932,16,5000
5988992,16,5000
5994057,16,5000
5999161,16,5000
6004283,16,5000
6009349,16,5000
6014412,16,5000
6019473,16,5000
6024574,16,5000
6029640,16,5000
6034701,16,5000
6039761,16,5000
6044821,16,5000
6049924,16,5000
6054957,16,5000
6060018,16,5000
6065077,16,5000
6070137,16,5000
6075199,16,5000
6080302,16,5000
6085423,16,5000
6090527,16,5000
6095589,16,5000
6100650,16,5000
6105738,16,5000
6110801,16,5000
6115861,16,5000
6120923,16,5000
6125984,16,5000
6131045,16,5000
6136107,16,5000
6141173,16,5000
6146234,16,5000
6151294,16,5000
6156396,16,5000
6161501,16,5000
6166620,16,5000
6171681,16,5000
6176744,16,5000
6181804,16,5000
6186922,16,5000
6191984,16,5000
6197044,16,5000
6202105,16,5000
6207165,16,5000
6212266,16,5000
6217327,16,5000
6222387,16,5000
6227452,16,5000
6232555,16,5000
6237616,16,5000
6242676,16,5000
6247737,16,5000
6252801,16,5000
6257863,16,5000
6262968,16,5000
6268069,16,5000
6273131,16,5000
6278190,16,5000
6283250,16,5000
6288310,16,5000
6293424,16,5000
6298488,16,5000
6303562,16,5000
6308623,16,5000
6313725,16,5000
6318786,16,5000
6323849,16,5000
6328911,16,5000
6334022,16,5000
6339099,16,5000
6344192,16,5000
6349291,16,5000
6354353,16,5000
6359414,16,5000
6364474,16,5000
6369587,16,5000
6374650,16,5000
6379711,16,5000
6384771,16,5000
6389831,16,5000
6394957,16,5000
6400019,16,5000
6405080,16,5000
6410142,16,5000
6415206,16,5000
6420267,16,5000
6425327,16,5000
6430431,16,5000
6435494,16,5000
6440554,16,5000
6445614,16,5000
6450730,16,5000
6455791,16,5000
6460851,16,5000
6465911,16,5000
6470956,16,5000
6476060,16,5000
6481122,16,5000
6486182,16,5000
6491243,16,5000
6496308,16,5000
6501371,16,5000
6506431,16,5000
6511534,16,5000
6516597,16,5000
6521657,16,5000
6526717,16,5000
6531819,16,5000
6536881,16,5000
6541942,16,5000
6546956,16,5000
6552016,16,5000
6557133,16,5000
6562195,16,5000
6567255,16,5000
6572317,16,5000
6577382,16,5000
6582443,16,5000
6587504,16,5000
6592606,16,5000
6597670,16,5000
6602744,16,5000
6607811,16,5000
6612905,16,5000
6617971,16,5000
6623032,16,5000
6628134,16,5000
6633197,16,5000
6638257,16,5000
6643317,16,5000
6648380,16,5000
6653442,16,5000
6658560,16,5000
6663624,16,5000
6668688,16,5000
6673792,16,5000
6678854,16,5000
6683914,16,5000
6688974,16,5000
6694076,16,5000
6699151,16,5000
6704211,16,5000
6709271,16,5000
6714331,16,5000
6719434,16,5000
6724494,16,5000
6729554,16,5000
6734615,16,5000
6739679,16,5000
6744741,16,5000
6749801,16,5000
6754919,16,5000
6759982,16,5000
6765043,16,5000
6770102,16,5000
6775164,16,5000
6780226,16,5000
6785286,16,5000
6790346,16,5000
6795405,16,5000
6800509,16,5000
6805570,16,5000
6810630,16,5000
6815692,16,5000
6820756,16,5000
6825820,16,5000
6830880,16,5000
6835996,16,5000
6841060,16,5000
6846120,16,5000
6851179,16,5000
6856282,16,5000
6861344,16,5000
6866404,16,5000
6871464,16,5000
6876524,16,5000
6881628,16,5000
6886689,16,5000
6891752,16,5000
6896813,16,5000
6901878,16,5000
6906940,16,5000
6912045,16,5000
6917108,16,5000
6922170,16,5000
6927234,16,5000
6932295,16,5000
6937412,16,5000
6942476,16,5000
6947584,16,5000
6952686,16,5000
6957792,16,5000
6962896,16,5000
6968013,16,5000
6973117,16,5000
6978235,16,5000
6983299,16,5000
6988360,16,5000
6993420,16,5000
6998480,16,5000
7003544,16,5000
7008605,16,5000
7013711,16,5000
7018815,16,5000
7023919,16,5000
7028985,16,5000
7034101,16,5000
7039218,16,5000
7044281,16,5000
7049341,16,5000
7054403,16,5000
7059474,16,5000
7064577,16,5000
7069686,16,5000
7074750,16,5000
7079811,16,5000
7084870,16,5000
7089929,16,5000
7094971,16,5000
7100049,16,5000
7105110,16,5000
7110169,16,5000
7115229,16,5000
7120332,16,5000
7125440,16,5000
7130500,16,5000
7135561,16,5000
7140663,16,5000
7145783,16,5000
7150847,16,5000
7155908,16,5000
7160970,16,5000
7166088,16,5000
7171152,16,5000
7176255,16,5000
7181372,16,5000
7186489,16,5000
7191551,16,5000
7196613,16,5000
7201730,16,5000
7206863,16,5000
7211929,16,5000
7217010,16,5000
7222073,16,5000
7227148,16,5000
7232211,16,5000
7237274,16,5000
7242334,16,5000
7247397,16,5000
7252459,16,5000
7257560,16,5000
7262621,16,5000
7267681,16,5000
7272741,16,5000
7277803,16,5000
7282919,16,5000
7288021,16,5000
7293084,16,5000
7298146,16,5000
7303246,16,5000
7308308,16,5000
7313369,16,5000
7318430,16,5000
7323491,16,5000
7328553,16,5000
7333613,16,5000
7338717,16,5000
7343777,16,5000
7348838,16,5000
7353898,16,5000
7358959,16,5000
7364061,16,5000
7369183,16,5000
7374245,16,5000
7379306,16,5000
7384422,16,5000
7389484,16,5000
7394554,16,5000
7399616,16,5000
7404678,16,5000
7409741,16,5000
7414802,16,5000
7419909,16,5000
7424972,16,5000
7430032,16,5000
7435092,16,5000
7440152,16,5000
7445268,16,5000
7450370,16,5000
7455431,16,5000
7460492,16,5000
7465594,16,5000
7470656,16,5000
7475733,16,5000
7480795,16,5000
7485855,16,5000
7490916,16,5000
7495976,16,5000
7501079,16,5000
7506140,16,5000
7511200,16,5000
7516260,16,5000
7521322,16,5000
7526430,16,5000
7531534,16,5000
7536596,16,5000
7541656,16,5000
7546773,16,5000
7551842,16,5000
7556904,16,5000
7561964,16,5000
7567026,16,5000
7572089,16,5000
7577151,16,5000
7582254,16,5000
7587315,16,5000
7592375,16,5000
7597437,16,5000
7602497,16,5000
7607601,16,5000
7612719,16,5000
7617781,16,5000
7622844,16,5000
7627949,16,5000
7633011,16,5000
7638073,16,5000
7643133,16,5000
7648193,16,5000
7653255,16,5000
7658317,16,5000
7663420,16,5000
7668482,16,5000
7673542,16,5000
7678604,16,5000
7683678,16,5000
7688779,16,5000
7693881,16,5000
7698942,16,5000
7704003,16,5000
7709106,16,5000
7714168,16,5000
7719230,16,5000
7724290,16,5000
7729350,16,5000
7734411,16,5000
7739474,16,5000
7744578,16,5000
7749639,16,5000
7754700,16,5000
7759761,16,5000
7764821,16,5000
7769945,16,5000
7775002,16,5000
7780078,16,5000
7785138,16,5000
7790242,16,5000
7795304,16,5000
7800368,16,5000
7805436,16,5000
7810498,16,5000
7815561,16,5000
7820623,16,5000
7825727,16,5000
7830788,16,5000
7835848,16,5000
7840910,16,5000
7845970,16,5000
7851012,16,5000
7856115,16,5000
7861178,16,5000
7866239,16,5000
7871346,16,5000
7876409,16,5000
7881469,16,5000
7886528,16,5000
7891588,16,5000
7896662,16,5000
7901726,16,5000
7906829,16,5000
7911891,16,5000
7916953,16,5000
7922015,16,5000
7927075,16,5000
7932176,16,5000
7937238,16,5000
7942300,16,5000
7947361,16,5000
7952466,16,5000
7957528,16,5000
7962588,16,5000
7967648,16,5000
7972707,16,5000
7977817,16,5000
7982880,16,5000
7987940,16,5000
7993001,16,5000
7998061,16,5000
8003124,16,5000
8008228,16,5000
8013329,16,5000
8018433,16,5000
8023495,16,5000
8028555,16,5000
8033659,16,5000
8038721,16,5000
8043782,16,5000
8048842,16,5000
8053901,16,5000
8058997,16,5000
8064061,16,5000
8069121,16,5000
8074181,16,5000
8079243,16,5000
8084345,16,5000
8089445,16,5000
8094561,16,5000
8099675,16,5000
8104737,16,5000
8109798,16,5000
8114905,16,5000
8119967,16,5000
8125047,16,5000
8130107,16,5000
8135167,16,5000
8140270,16,5000
8145332,16,5000
8150392,16,5000
8155452,16,5000
8160512,16,5000
8165613,16,5000
8170727,16,5000
8175829,16,5000
8180891,16,5000
8185952,16,5000
8191012,16,5000
8196113,16,5000
8201188,16,5000
8206248,16,5000
8211308,16,5000
8216368,16,5000
8221470,16,5000
8226532,16,5000
8231605,16,5000
8236665,16,5000
8241727,16,5000
8246843,16,5000
8251946,16,5000
8257064,16,5000
8262167,16,5000
8267228,16,5000
8272288,16,5000
8277388,16,5000
8282450,16,5000
8287510,16,5000
8292570,16,5000
8297630,16,5000
8302733,16,5000
8307795,16,5000
8312855,16,5000
8317915,16,5000
8322959,16,5000
8328059,16,5000
8333160,16,5000
8338262,16,5000
8343366,16,5000
8348428,16,5000
8353488,16,5000
8358591,16,5000
8363652,16,5000
8368712,16,5000
8373773,16,5000
