throughput,time,numworkers,streamsize
0.135304,2080,4,500
0.137331,2080,4,500
0.139996,2080,4,500
0.141967,2088,4,500
0.143919,2088,4,500
0.146622,2088,4,500
0.148799,2096,4,500
0.150995,2096,4,500
0.153885,2096,4,500
0.155912,2104,4,500
0.157939,2104,4,500
0.160492,2104,4,500
0.16235,2112,4,500
0.164189,2112,4,500
0.166892,2112,4,500
0.169182,2120,4,500
0.17149,2120,4,500
0.174493,2120,4,500
0.17652,2128,4,500
0.178547,2128,4,500
0.180987,2128,4,500
0.182733,2136,4,500
0.184459,2136,4,500
0.187162,2136,4,500
0.189565,2144,4,500
0.191986,2144,4,500
0.195101,2144,4,500
0.197128,2152,4,500
0.199155,2152,4,500
0.201483,2152,4,500
0.203116,2160,4,500
0.20473,2160,4,500
0.207432,2160,4,500
0.209947,2168,4,500
0.212481,2168,4,500
0.215709,2168,4,500
0.217736,2176,4,500
0.219764,2176,4,500
0.221978,2176,4,500
0.223498,2184,4,500
0.225,2184,4,500
0.227703,2184,4,500
0.23033,2192,4,500
0.232977,2192,4,500
0.236318,2192,4,500
0.238345,2200,4,500
0.240372,2200,4,500
0.242474,2200,4,500
0.243881,2208,4,500
0.24527,2208,4,500
0.247973,2208,4,500
0.250713,2216,4,500
0.253472,2216,4,500
0.256926,2216,4,500
0.258953,2224,4,500
0.26098,2224,4,500
0.262969,2224,4,500
0.264264,2232,4,500
0.265541,2232,4,500
0.268243,2232,4,500
0.271096,2240,4,500
0.273968,2240,4,500
0.277534,2240,4,500
0.279561,2248,4,500
0.281588,2248,4,500
0.283465,2248,4,500
0.284647,2256,4,500
0.285811,2256,4,500
0.288514,2256,4,500
0.291479,2264,4,500
0.294463,2264,4,500
0.298142,2264,4,500
0.300169,2272,4,500
0.302196,2272,4,500
0.30396,2272,4,500
0.30503,2280,4,500
0.306081,2280,4,500
0.308784,2280,4,500
0.311862,2288,4,500
0.314959,2288,4,500
0.316986,2296,4,500
0.318337,2304,4,500
0.320083,2312,4,500
0.319707,2320,4,500
0.318637,2328,4,500
0.319707,2336,4,500
0.319707,2344,4,500
0.318637,2352,4,500
0.317962,2360,4,500
0.31661,2368,4,500
0.312838,2376,4,500
0.308784,2384,4,500
0.303378,2392,4,500
0.297106,2401,4,500
0.290163,2409,4,500
0.283224,2417,4,500
0.27629,2425,4,500
0.267842,2438,4,500
0.261108,2441,4,500
0.254374,2449,4,500
0.24764,2457,4,500
0.240906,2465,4,500
0.23569,2473,4,500
0.228956,2481,4,500
0.222222,2489,4,500
0.215488,2497,4,500
0.208754,2505,4,500
0.20202,2513,4,500
0.195043,2523,4,500
0.188309,2529,4,500
0.181575,2537,4,500
0.174841,2545,4,500
0.168107,2553,4,500
0.161616,2561,4,500
0.154882,2569,4,500
0.148148,2577,4,500
0.141414,2585,4,500
0.13527,2594,4,500
0.130556,2601,4,500
0.127189,2609,4,500
0.125169,2617,4,500
0.124496,2625,4,500
0.124579,2633,4,500
0.124579,2641,4,500
0.124579,2649,4,500
0.124579,2657,4,500
0.124579,2665,4,500
0.124579,2673,4,500
0.124579,2681,4,500
0.124579,2689,4,500
0.124663,2697,4,500
0.124747,2705,4,500
0.124832,2713,4,500
0.124916,2721,4,500
0.12543,2729,4,500
0.125848,2737,4,500
0.125848,2745,4,500
0.125848,2753,4,500
0.125848,2761,4,500
0.125418,2769,4,500
0.125,2777,4,500
0.125,2785,4,500
0.125,2793,4,500
0.125,2801,4,500
0.125,2809,4,500
0.12517,2817,4,500
0.12517,2825,4,500
0.125086,2834,4,500
0.125086,2841,4,500
0.125002,2850,4,500
0.124747,2858,4,500
0.124663,2866,4,500
0.124663,2874,4,500
0.124579,2882,4,500
0.124663,2890,4,500
0.124663,2898,4,500
0.124663,2906,4,500
0.124663,2914,4,500
0.124663,2922,4,500
0.124579,2930,4,500
0.124579,2938,4,500
0.124579,2946,4,500
0.124579,2954,4,500
0.124579,2962,4,500
0.124579,2970,4,500
0.124579,2978,4,500
0.124579,2986,4,500
0.124579,2994,4,500
0.124579,3002,4,500
0.124579,3010,4,500
0.124579,3018,4,500
0.124579,3026,4,500
0.124579,3034,4,500
0.124579,3042,4,500
0.124579,3050,4,500
0.124579,3058,4,500
0.124579,3066,4,500
0.124579,3074,4,500
0.124579,3082,4,500
0.124579,3090,4,500
0.124496,3099,4,500
0.124412,3107,4,500
0.124328,3115,4,500
0.124245,3123,4,500
0.124245,3131,4,500
0.124245,3139,4,500
0.124328,3147,4,500
0.124412,3155,4,500
0.124496,3163,4,500
0.124496,3171,4,500
0.124579,3179,4,500
0.124579,3187,4,500
0.124579,3195,4,500
0.124579,3203,4,500
0.124579,3211,4,500
0.124579,3219,4,500
