throughput,time,numworkers,streamsize
0.190124,670,500,300
0.190179,675,500,300
0.190179,680,500,300
0.189607,686,500,300
0.189678,691,500,300
0.18971,696,500,300
0.18971,702,500,300
0.189785,707,500,300
0.18983,712,500,300
0.189851,718,500,300
0.189476,723,500,300
0.189527,728,500,300
0.189558,734,500,300
0.189241,739,500,300
0.189294,744,500,300
0.189331,750,500,300
0.189056,755,500,300
0.189109,760,500,300
0.189149,766,500,300
0.188906,771,500,300
0.188958,776,500,300
0.189,781,500,300
0.189031,787,500,300
0.189324,792,500,300
0.189365,797,500,300
0.189398,802,500,300
0.189423,808,500,300
0.189222,813,500,300
0.189256,818,500,300
0.189283,823,500,300
0.189303,828,500,300
0.189337,834,500,300
0.189365,839,500,300
0.189387,844,500,300
0.189404,849,500,300
0.189432,855,500,300
0.189456,860,500,300
0.189474,865,500,300
0.189489,870,500,300
0.189683,876,500,300
0.189702,881,500,300
0.189719,886,500,300
0.189731,891,500,300
0.18974,896,500,300
0.192371,902,500,300
0.194958,907,500,300
0.1975,912,500,300
0.197619,918,500,300
0.195696,923,500,300
0.194083,928,500,300
0.192694,933,500,300
0.192694,939,500,300
0.19249,944,500,300
0.192179,949,500,300
0.190982,955,500,300
0.190982,960,500,300
0.190904,965,500,300
0.190772,970,500,300
0.190827,976,500,300
0.190827,981,500,300
0.190785,986,500,300
0.190713,991,500,300
0.191224,997,500,300
0.191682,1002,500,300
0.191656,1007,500,300
0.19161,1012,500,300
0.191547,1017,500,300
0.19147,1022,500,300
0.19182,1028,500,300
0.192142,1033,500,300
0.192097,1038,500,300
0.192043,1043,500,300
0.191979,1048,500,300
0.191908,1053,500,300
0.192172,1059,500,300
0.19242,1064,500,300
0.192371,1069,500,300
0.192317,1074,500,300
0.192257,1079,500,300
0.192193,1084,500,300
0.192405,1090,500,300
0.192606,1095,500,300
0.192558,1100,500,300
0.192507,1105,500,300
0.192452,1110,500,300
0.192394,1115,500,300
0.19257,1121,500,300
0.192739,1126,500,300
0.192694,1131,500,300
0.192646,1136,500,300
0.192595,1141,500,300
0.192543,1146,500,300
0.192694,1151,500,300
0.192839,1157,500,300
0.192797,1162,500,300
0.192752,1167,500,300
0.192706,1172,500,300
0.192657,1177,500,300
0.192621,1183,500,300
0.192583,1188,500,300
0.192543,1193,500,300
0.192502,1198,500,300
0.194425,1204,500,300
0.196315,1209,500,300
0.195048,1214,500,300
0.194494,1220,500,300
0.192571,1225,500,300
0.189446,1231,500,300
0.189868,1235,500,300
0.189868,1241,500,300
0.189664,1246,500,300
0.190866,1252,500,300
0.191814,1256,500,300
0.192582,1262,500,300
0.193217,1267,500,300
0.193751,1272,500,300
0.193583,1277,500,300
0.193388,1282,500,300
0.193176,1287,500,300
0.192952,1292,500,300
0.193345,1298,500,300
0.193229,1303,500,300
0.193099,1308,500,300
0.192538,1313,500,300
0.191985,1319,500,300
0.191908,1324,500,300
0.19182,1329,500,300
0.191788,1335,500,300
0.191743,1340,500,300
0.191689,1345,500,300
0.191309,1351,500,300
0.191286,1356,500,300
0.191253,1361,500,300
0.190927,1367,500,300
0.190917,1372,500,300
0.190899,1377,500,300
0.190614,1383,500,300
0.190614,1388,500,300
0.190607,1393,500,300
0.190354,1399,500,300
0.19036,1404,500,300
0.19036,1409,500,300
0.190134,1415,500,300
0.190145,1420,500,300
0.19015,1425,500,300
0.189945,1431,500,300
0.18996,1436,500,300
0.189969,1441,500,300
0.189782,1447,500,300
0.189799,1452,500,300
0.189811,1457,500,300
0.189819,1462,500,300
0.190015,1468,500,300
0.190203,1472,500,300
0.190384,1478,500,300
0.190391,1483,500,300
0.190394,1488,500,300
0.190233,1494,500,300
0.190071,1499,500,300
0.192535,1504,500,300
0.194958,1510,500,300
0.1975,1515,500,300
0.197619,1520,500,300
0.195696,1525,500,300
0.194083,1531,500,300
0.19138,1536,500,300
0.19138,1541,500,300
0.191176,1547,500,300
0.189958,1552,500,300
0.190075,1558,500,300
0.190075,1563,500,300
0.189304,1568,500,300
0.189432,1574,500,300
0.189486,1579,500,300
0.188926,1584,500,300
0.189047,1589,500,300
0.189118,1595,500,300
0.188679,1600,500,300
0.18879,1605,500,300
