throughput,time
0.136357,1279
0.137598,1292
0.138342,1295
0.137824,1311
0.138078,1316
0.137587,1327
0.137239,1332
0.133017,1343
0.129914,1348
0.125861,1359
0.122311,1368
0.119368,1375
0.119833,1384
0.119028,1391
0.118359,1411
0.118202,1411
0.118459,1419
0.119135,1423
0.120468,1435
0.121059,1439
0.120777,1451
0.119619,1455
0.11767,1467
0.116415,1471
0.116611,1483
0.117372,1487
0.117692,1499
0.118802,1503
0.119781,1515
0.120994,1519
0.121493,1531
0.122426,1535
0.122265,1547
0.122617,1551
0.121875,1563
0.122227,1567
0.121485,1579
0.122227,1583
0.121485,1595
0.122485,1599
0.122409,1611
0.123158,1615
0.123082,1627
0.123832,1631
0.123498,1643
0.123581,1647
0.123498,1659
0.123916,1663
0.123834,1675
0.124252,1679
0.124169,1691
0.125559,1695
0.12615,1707
0.127483,1711
0.127065,1723
0.127741,1727
0.126351,1739
0.126018,1743
0.124685,1755
0.125361,1759
0.124685,1771
0.125361,1775
0.124685,1787
0.125361,1791
0.124685,1803
0.125361,1807
0.124685,1819
0.125361,1823
0.124685,1835
0.125361,1839
0.124685,1851
0.125361,1855
0.124685,1867
0.125361,1871
0.124685,1883
0.125361,1887
0.124685,1899
0.125361,1903
0.124685,1915
0.125361,1919
0.124685,1931
0.125361,1935
0.124685,1947
0.125361,1951
0.124685,1963
0.125361,1967
0.124685,1979
0.125361,1983
0.124685,1995
0.125361,1999
0.124685,2011
0.125361,2015
0.124685,2027
0.125361,2031
0.124685,2043
0.125361,2047
0.124685,2059
0.125361,2063
0.124685,2075
0.125361,2079
0.124685,2091
0.125361,2095
0.124685,2107
0.125361,2111
0.124685,2123
0.125361,2127
0.124685,2139
0.125361,2143
0.124685,2155
0.125361,2159
0.125869,2161
0.127376,2165
0.128034,2171
0.13008,2175
0.131948,2177
0.133522,2182
0.134681,2187
0.136763,2191
0.138623,2193
0.140174,2198
0.141416,2203
0.143535,2207
0.144884,2214
0.145646,2219
0.146883,2219
0.149039,2223
0.150356,2230
0.151591,2235
0.153591,2235
0.155783,2239
0.157068,2246
0.158299,2251
0.160299,2251
0.162527,2255
0.16378,2262
0.165006,2267
0.167006,2267
0.169271,2271
0.170492,2278
0.171714,2283
0.173714,2283
0.176015,2287
0.177204,2294
0.178422,2299
0.180422,2299
0.18276,2303
0.183318,2320
0.184741,2320
0.186966,2320
0.189207,2320
0.190332,2326
0.192138,2331
0.193929,2331
0.19584,2337
0.196795,2350
0.198548,2350
0.201119,2350
0.203424,2352
0.204759,2358
0.20623,2363
0.20768,2363
0.209447,2368
0.210618,2374
0.211813,2379
0.213813,2379
0.216181,2384
0.217325,2390
0.218516,2395
0.220516,2395
0.222916,2400
0.224033,2406
0.225219,2411
0.227219,2411
0.229651,2416
0.23074,2422
0.231922,2427
0.233922,2427
0.236386,2432
0.237447,2438
0.238625,2443
0.240625,2443
0.243121,2448
0.244155,2454
0.245328,2459
0.247328,2459
0.248159,2464
0.247828,2470
0.247663,2475
0.24833,2475
0.247994,2480
0.247994,2486
0.247829,2491
0.248496,2491
0.248161,2496
0.247994,2502
0.247829,2507
0.248496,2507
0.248832,2512
0.249334,2518
0.249169,2523
0.249836,2523
0.250172,2528
0.250003,2534
0.249169,2539
0.249501,2544
0.248999,2550
0.248663,2551
0.247829,2555
0.248161,2560
0.247829,2567
0.246998,2571
0.245991,2576
0.245816,2580
0.245485,2583
0.244818,2587
0.245145,2592
0.24531,2596
0.245485,2599
0.244818,2603
0.246846,2608
0.248538,2612
0.250055,2616
0.251558,2619
0.251884,2624
0.250348,2628
0.248477,2632
0.246795,2635
0.246303,2640
0.246974,2648
0.245977,2651
0.245485,2656
0.245485,2656
0.243113,2664
0.241422,2670
0.241584,2672
0.240559,2680
0.239538,2680
0.239538,2686
0.239888,2688
0.238863,2696
0.239538,2696
0.239538,2702
0.239888,2704
0.238863,2712
0.239538,2712
0.239538,2718
0.239888,2720
0.238863,2728
0.239538,2728
0.239538,2734
0.239888,2736
0.238863,2744
0.239377,2745
0.239377,2750
0.239726,2752
0.238701,2760
0.239215,2761
0.239377,2766
0.239726,2768
0.238701,2776
0.239215,2777
0.239377,2782
0.238025,2792
0.237001,2792
0.237515,2793
0.237676,2798
0.236325,2808
0.237001,2808
0.237515,2809
0.237676,2814
0.236325,2824
0.237001,2824
0.237515,2825
0.237676,2830
0.237001,2840
0.238352,2840
0.23954,2841
0.240377,2846
0.239701,2856
0.240377,2856
0.240889,2857
0.241217,2862
0.240542,2872
0.241893,2872
0.243078,2873
0.243587,2878
0.242746,2888
0.243258,2889
0.24277,2895
0.241423,2900
0.240403,2904
0.240915,2905
0.24059,2911
0.239727,2920
0.239727,2921
0.239246,2927
0.238094,2932
0.237231,2936
0.237745,2937
0.238069,2943
0.236679,2959
0.236126,2959
0.236286,2959
0.23661,2959
0.236475,2964
0.238695,2968
0.240745,2969
0.239287,2988
0.237818,2988
0.237152,2988
0.236829,2988
0.236814,2991
0.23948,2996
0.241136,3000
0.242632,3001
0.243445,3007
0.243298,3012
0.242954,3016
0.243461,3017
0.243445,3023
0.243298,3028
0.242954,3032
0.243461,3033
0.243445,3039
0.243298,3044
0.242954,3048
0.243461,3049
0.243445,3055
0.243298,3060
0.242792,3065
0.24247,3068
0.242454,3071
0.242307,3076
0.242271,3084
0.242924,3087
0.244082,3089
0.244602,3092
0.244071,3103
0.243441,3108
0.241765,3111
0.240418,3111
0.239221,3119
0.239085,3124
0.238065,3128
0.238385,3135
0.237906,3140
0.236235,3143
0.235015,3151
0.233002,3160
0.231182,3160
0.230157,3160
0.230314,3168
