throughput,time
0.185185,2288
0.185185,2296
0.187291,2298
0.189831,2302
0.191919,2304
0.191919,2312
0.19398,2314
0.19661,2318
0.198653,2320
0.198653,2328
0.200669,2330
0.20339,2334
0.205387,2336
0.205387,2344
0.207358,2346
0.210884,2350
0.212838,2352
0.212121,2360
0.214047,2362
0.217687,2366
0.219595,2368
0.218855,2376
0.220736,2378
0.22449,2382
0.226351,2384
0.225589,2392
0.227425,2394
0.231293,2398
0.233108,2400
0.232323,2408
0.234114,2410
0.238095,2414
0.239865,2416
0.239057,2424
0.240803,2426
0.244898,2430
0.246622,2432
0.245791,2440
0.247492,2442
0.251701,2446
0.253378,2448
0.248322,2456
0.25,2458
0.251701,2462
0.253378,2464
0.248322,2472
0.25,2474
0.251701,2478
0.253378,2480
0.248322,2488
0.25,2490
0.251701,2494
0.253378,2496
0.248322,2504
0.25,2506
0.251701,2510
0.253378,2512
0.248322,2520
0.25,2522
0.251701,2526
0.253378,2528
0.248322,2536
0.25,2538
0.251701,2542
0.253378,2544
0.248322,2552
0.25,2554
0.251701,2558
0.253378,2560
0.248322,2568
0.25,2570
0.251701,2574
0.253378,2576
0.248322,2584
0.25,2586
0.251701,2590
0.253378,2592
0.248322,2600
0.25,2602
0.251701,2606
0.253378,2608
0.248322,2616
0.25,2618
0.251701,2622
0.253378,2624
0.248322,2632
0.25,2634
0.251701,2638
0.253378,2640
0.248322,2648
0.25,2650
0.251701,2654
0.253378,2656
0.248322,2664
0.25,2666
0.251701,2670
0.253378,2672
0.248322,2680
0.25,2682
0.251701,2686
0.253378,2688
0.248322,2696
0.25,2698
0.251701,2702
0.253378,2704
0.248322,2712
0.25,2714
0.251701,2718
0.253378,2720
0.248322,2728
0.25,2730
0.251701,2734
0.253378,2736
0.248322,2744
0.25,2746
0.251701,2750
0.253378,2752
0.248322,2760
0.25,2762
0.251701,2766
0.253378,2768
0.248322,2776
0.25,2778
0.251701,2782
0.253378,2784
0.248322,2792
0.25,2794
0.251701,2798
0.253378,2800
0.248322,2808
0.25,2810
0.251701,2814
0.253378,2816
0.248322,2824
0.25,2826
0.251701,2830
0.253378,2832
0.248322,2840
0.25,2842
0.251701,2846
0.253378,2848
0.248322,2856
0.25,2858
0.251701,2862
0.253378,2864
0.248322,2872
0.25,2874
0.251701,2878
0.253378,2880
0.248322,2888
0.25,2890
0.251701,2894
0.253378,2896
0.248322,2904
0.25,2906
0.251701,2910
0.253378,2912
0.248322,2920
0.25,2922
0.251701,2926
0.253378,2928
0.248322,2936
0.25,2938
0.251701,2942
0.253378,2944
0.248322,2952
0.25,2954
0.251701,2958
0.253378,2960
0.248322,2968
0.25,2970
0.251701,2974
0.253378,2976
0.248322,2984
0.25,2986
0.251701,2990
0.253378,2992
0.248322,3000
0.25,3002
0.251701,3006
0.253378,3008
0.248322,3016
0.25,3018
0.251701,3022
0.253378,3024
0.248322,3032
0.25,3034
0.251701,3038
0.253378,3040
0.248322,3048
0.25,3050
0.251701,3054
0.253378,3056
0.248322,3064
0.25,3066
0.251701,3070
0.253378,3072
0.248322,3080
0.25,3082
0.251701,3086
0.253378,3088
0.248322,3096
0.25,3098
