throughput,time
0.148148,2205
0.149495,2213
0.151515,2213
0.153535,2213
0.154882,2221
0.156229,2229
0.158249,2229
0.160269,2229
0.161616,2237
0.162963,2245
0.164983,2245
0.167003,2245
0.16835,2253
0.169697,2261
0.171717,2261
0.173737,2261
0.175084,2269
0.176431,2277
0.178451,2277
0.180471,2277
0.181818,2285
0.18329,2293
0.185438,2293
0.187588,2293
0.189064,2301
0.190541,2309
0.192568,2309
0.194595,2309
0.195946,2317
0.197297,2325
0.199324,2325
0.201351,2325
0.202703,2333
0.204054,2341
0.206081,2341
0.208108,2341
0.209459,2349
0.210811,2357
0.212838,2357
0.214865,2357
0.216216,2365
0.217568,2373
0.219595,2373
0.221622,2373
0.222973,2381
0.224324,2389
0.226351,2389
0.228378,2389
0.22973,2397
0.231081,2405
0.233108,2405
0.235135,2405
0.236486,2413
0.237838,2421
0.239865,2421
0.241892,2421
0.243243,2429
0.244595,2437
0.246622,2437
0.248649,2437
0.25,2445
0.25,2453
0.250676,2453
0.251351,2453
0.251351,2461
0.25,2469
0.250676,2469
0.251351,2469
0.251351,2477
0.25,2485
0.250676,2485
0.251351,2485
0.251351,2493
0.25,2501
0.250676,2501
0.251351,2501
0.251351,2509
0.25,2517
0.250676,2517
0.251351,2517
0.251351,2525
0.25,2533
0.250676,2533
0.251351,2533
0.251351,2541
0.25,2549
0.250676,2549
0.251351,2549
0.251351,2557
0.25,2565
0.250676,2565
0.251351,2565
0.251351,2573
0.25,2581
0.250676,2581
0.251351,2581
0.251351,2589
0.25,2597
0.250676,2597
0.251351,2597
0.251351,2605
0.25,2613
0.250676,2613
0.251351,2613
0.251351,2621
0.25,2629
0.250676,2629
0.251351,2629
0.251351,2637
0.25,2645
0.250676,2645
0.251351,2645
0.251351,2653
0.25,2661
0.250676,2661
0.251351,2661
0.251351,2669
0.25,2677
0.250676,2677
0.251351,2677
0.251351,2685
0.25,2693
0.250676,2693
0.251351,2693
0.251351,2701
0.25,2709
0.250676,2709
0.251351,2709
0.251351,2717
0.25,2725
0.250676,2725
0.251351,2725
0.251351,2733
0.25,2741
0.250676,2741
0.251351,2741
0.251351,2749
0.25,2757
0.250676,2757
0.251351,2757
0.251351,2765
0.25,2773
0.250676,2773
0.251351,2773
0.251351,2781
0.25,2789
0.250676,2789
0.251351,2789
0.251351,2797
0.25,2805
0.250676,2805
0.251351,2805
0.251351,2813
0.25,2821
0.250676,2821
0.251351,2821
0.251351,2829
0.25,2837
0.250676,2837
0.251351,2837
0.251351,2845
0.25,2853
0.250676,2853
0.251351,2853
0.251351,2861
0.25,2869
0.250676,2869
0.251351,2869
0.251351,2877
0.25,2885
0.250676,2885
0.251351,2885
0.251351,2893
0.25,2901
0.250676,2901
0.251351,2901
0.251351,2909
0.25,2917
0.250676,2917
0.251351,2917
0.251351,2925
0.25,2933
0.250676,2933
0.251351,2933
0.251351,2941
0.25,2949
0.250676,2949
0.251351,2949
0.251351,2957
0.249834,2966
0.250174,2967
0.25051,2967
0.25051,2973
0.249158,2981
0.25,2981
0.251011,2981
0.251351,2989
0.25,2997
0.250676,2997
0.251351,2997
0.251351,3005
0.25,3013
0.250676,3013
0.251351,3013
0.251351,3021
0.25,3029
0.250676,3029
0.251351,3029
0.251351,3037
0.25,3045
0.250676,3045
0.251351,3045
0.251351,3053
0.25,3061
0.250676,3061
0.251351,3061
0.251351,3069
0.25,3077
0.250676,3077
0.251351,3077
0.251351,3085
