time,numworkers,streamsize
3623666,4,5000
3628763,4,5000
3633824,4,5000
3638884,4,5000
3643945,4,5000
3649043,4,5000
3654104,4,5000
3659164,4,5000
3664224,4,5000
3669314,4,5000
3674375,4,5000
3679436,4,5000
3684496,4,5000
3689596,4,5000
3694657,4,5000
3699717,4,5000
3704777,4,5000
3709877,4,5000
3714938,4,5000
3719998,4,5000
3725060,4,5000
3730158,4,5000
3735219,4,5000
3740279,4,5000
3745338,4,5000
3750436,4,5000
3755497,4,5000
3760558,4,5000
3765620,4,5000
3770717,4,5000
3775778,4,5000
3780839,4,5000
3785899,4,5000
3790996,4,5000
3796058,4,5000
3801117,4,5000
3806177,4,5000
3811275,4,5000
3816337,4,5000
3821397,4,5000
3826457,4,5000
3831517,4,5000
3836579,4,5000
3841640,4,5000
3846700,4,5000
3851800,4,5000
3856861,4,5000
3861921,4,5000
3866982,4,5000
3872079,4,5000
3877139,4,5000
3882201,4,5000
3887262,4,5000
3892375,4,5000
3897437,4,5000
3902497,4,5000
3907557,4,5000
3912656,4,5000
3917717,4,5000
3922777,4,5000
3927837,4,5000
3932940,4,5000
3938002,4,5000
3943062,4,5000
3948122,4,5000
3953184,4,5000
3958246,4,5000
3963307,4,5000
3968367,4,5000
3973466,4,5000
3978527,4,5000
3983587,4,5000
3988648,4,5000
3993748,4,5000
3998809,4,5000
4003870,4,5000
4008930,4,5000
4014028,4,5000
4019091,4,5000
4024152,4,5000
4029211,4,5000
4034311,4,5000
4039372,4,5000
4044432,4,5000
4049492,4,5000
4054590,4,5000
4059651,4,5000
4064711,4,5000
4069772,4,5000
4074832,4,5000
4079894,4,5000
4084954,4,5000
4090015,4,5000
4095113,4,5000
4100173,4,5000
4105233,4,5000
4110293,4,5000
4115394,4,5000
4120417,4,5000
4125478,4,5000
4130576,4,5000
4135637,4,5000
4140698,4,5000
4145758,4,5000
4150858,4,5000
4155919,4,5000
4160979,4,5000
4166039,4,5000
4171137,4,5000
4176198,4,5000
4181258,4,5000
4186318,4,5000
4191421,4,5000
4196496,4,5000
4201558,4,5000
4206619,4,5000
4211717,4,5000
4216781,4,5000
4221841,4,5000
4226902,4,5000
4231999,4,5000
4237066,4,5000
4242163,4,5000
4247261,4,5000
4252360,4,5000
4257458,4,5000
4262557,4,5000
4267657,4,5000
4272761,4,5000
4277862,4,5000
4282926,4,5000
4287987,4,5000
4293093,4,5000
4298154,4,5000
4303213,4,5000
4308273,4,5000
4313371,4,5000
4318446,4,5000
4323507,4,5000
4328566,4,5000
4333670,4,5000
4338731,4,5000
4343791,4,5000
4348851,4,5000
4353951,4,5000
4359012,4,5000
4364073,4,5000
4369133,4,5000
4374231,4,5000
4379292,4,5000
4384353,4,5000
4389413,4,5000
4394520,4,5000
4399581,4,5000
4404641,4,5000
4409701,4,5000
4414800,4,5000
4419862,4,5000
4424922,4,5000
4429987,4,5000
4435085,4,5000
4440146,4,5000
4445206,4,5000
4450267,4,5000
4455365,4,5000
4460426,4,5000
4465487,4,5000
4470548,4,5000
4475645,4,5000
4480706,4,5000
4485767,4,5000
4490827,4,5000
4495926,4,5000
4500987,4,5000
4506047,4,5000
4511108,4,5000
4516205,4,5000
4521266,4,5000
4526326,4,5000
4531387,4,5000
4536486,4,5000
4541548,4,5000
4546608,4,5000
4551669,4,5000
4556766,4,5000
4561827,4,5000
4566888,4,5000
4571948,4,5000
4577048,4,5000
4582110,4,5000
4587170,4,5000
4592231,4,5000
4597321,4,5000
4602383,4,5000
4607444,4,5000
4612504,4,5000
4617601,4,5000
4622663,4,5000
4627723,4,5000
4632783,4,5000
4637881,4,5000
4642943,4,5000
4648004,4,5000
4653096,4,5000
4658159,4,5000
4663219,4,5000
4668279,4,5000
4673369,4,5000
4678430,4,5000
4683491,4,5000
4688551,4,5000
4693595,4,5000
4698693,4,5000
4703754,4,5000
4708814,4,5000
4713875,4,5000
4718977,4,5000
4724038,4,5000
4729063,4,5000
4734123,4,5000
4739221,4,5000
4744282,4,5000
4749342,4,5000
4754402,4,5000
4759501,4,5000
4764563,4,5000
4769623,4,5000
4774684,4,5000
4779781,4,5000
4784843,4,5000
4789903,4,5000
4794967,4,5000
4800076,4,5000
4805138,4,5000
4810198,4,5000
4815258,4,5000
4820362,4,5000
4825423,4,5000
4830483,4,5000
4835543,4,5000
4840641,4,5000
4845702,4,5000
4850762,4,5000
4855822,4,5000
4860920,4,5000
4865984,4,5000
4871044,4,5000
4876106,4,5000
4881168,4,5000
4886230,4,5000
4891292,4,5000
4896352,4,5000
4901451,4,5000
4906513,4,5000
4911573,4,5000
4916633,4,5000
4921731,4,5000
4926792,4,5000
4931857,4,5000
4936918,4,5000
4942016,4,5000
4947077,4,5000
4952138,4,5000
4957197,4,5000
4962303,4,5000
4967366,4,5000
4972427,4,5000
4977487,4,5000
4982585,4,5000
4987646,4,5000
4992706,4,5000
4997766,4,5000
5002869,4,5000
5007932,4,5000
5012992,4,5000
5018054,4,5000
5023152,4,5000
5028215,4,5000
5033276,4,5000
5038336,4,5000
5043433,4,5000
5048496,4,5000
5053546,4,5000
5058608,4,5000
5063709,4,5000
5068772,4,5000
5073833,4,5000
5078894,4,5000
5083993,4,5000
5089060,4,5000
5094121,4,5000
5099181,4,5000
5104241,4,5000
5109302,4,5000
5114362,4,5000
5119421,4,5000
5124481,4,5000
5129542,4,5000
5134602,4,5000
5139662,4,5000
5144722,4,5000
5149782,4,5000
5154843,4,5000
5159903,4,5000
5164946,4,5000
5170008,4,5000
5175068,4,5000
5180129,4,5000
5185188,4,5000
5190249,4,5000
5195309,4,5000
5200386,4,5000
5205446,4,5000
5210507,4,5000
5215567,4,5000
5220627,4,5000
5225688,4,5000
5230748,4,5000
5235808,4,5000
5240868,4,5000
5245928,4,5000
5250992,4,5000
5256053,4,5000
5261112,4,5000
5266175,4,5000
5271236,4,5000
5276297,4,5000
5281357,4,5000
5286418,4,5000
5291479,4,5000
5296539,4,5000
5301599,4,5000
5306661,4,5000
5311721,4,5000
5316781,4,5000
5321841,4,5000
5326903,4,5000
5331963,4,5000
5337023,4,5000
5342083,4,5000
5347145,4,5000
5352206,4,5000
5357265,4,5000
5362325,4,5000
5367388,4,5000
5372449,4,5000
5377509,4,5000
5382569,4,5000
5387630,4,5000
5392694,4,5000
5397795,4,5000
5402858,4,5000
5407920,4,5000
5412981,4,5000
5418040,4,5000
5423100,4,5000
5428162,4,5000
5433222,4,5000
5438255,4,5000
5443316,4,5000
5448379,4,5000
5453439,4,5000
5458500,4,5000
5463561,4,5000
5468623,4,5000
5473683,4,5000
5478744,4,5000
5483804,4,5000
5488866,4,5000
5493926,4,5000
5498986,4,5000
5504048,4,5000
5509066,4,5000
5514129,4,5000
5519190,4,5000
5524250,4,5000
5529311,4,5000
5534371,4,5000
5539431,4,5000
5544491,4,5000
5549552,4,5000
5554612,4,5000
5559672,4,5000
5564733,4,5000
5569794,4,5000
5574854,4,5000
5579915,4,5000
5584975,4,5000
5590035,4,5000
5595095,4,5000
5600155,4,5000
5605216,4,5000
5610277,4,5000
5615338,4,5000
5620398,4,5000
5625458,4,5000
5630519,4,5000
5635579,4,5000
5640640,4,5000
5645700,4,5000
5650762,4,5000
5655822,4,5000
5660882,4,5000
5665945,4,5000
5671007,4,5000
5676067,4,5000
5681131,4,5000
5686193,4,5000
5691255,4,5000
5696315,4,5000
5701375,4,5000
5706435,4,5000
5711496,4,5000
5716556,4,5000
5721616,4,5000
5726676,4,5000
5731738,4,5000
5736798,4,5000
5741858,4,5000
5746918,4,5000
5751980,4,5000
5757040,4,5000
5762100,4,5000
5767162,4,5000
5772224,4,5000
5777284,4,5000
5782344,4,5000
5787404,4,5000
5792466,4,5000
5797526,4,5000
5802586,4,5000
5807647,4,5000
5812708,4,5000
5817769,4,5000
5822829,4,5000
5827888,4,5000
5832950,4,5000
5838012,4,5000
5843072,4,5000
5848132,4,5000
5853192,4,5000
5858253,4,5000
5863313,4,5000
5868372,4,5000
5873434,4,5000
5879188,4,5000
5884254,4,5000
5889322,4,5000
5894392,4,5000
5899458,4,5000
5904543,4,5000
5909612,4,5000
5914675,4,5000
5919736,4,5000
5924797,4,5000
5929861,4,5000
5934923,4,5000
5939983,4,5000
5945043,4,5000
5950104,4,5000
5955164,4,5000
5960224,4,5000
5965285,4,5000
5970345,4,5000
5975405,4,5000
5980465,4,5000
5985525,4,5000
5990585,4,5000
5995646,4,5000
6000717,4,5000
6005782,4,5000
6010843,4,5000
6015904,4,5000
6020966,4,5000
6026026,4,5000
6031086,4,5000
6036146,4,5000
6041205,4,5000
6046266,4,5000
6051327,4,5000
6056387,4,5000
6061447,4,5000
6066508,4,5000
6071568,4,5000
6076628,4,5000
6081688,4,5000
6086748,4,5000
6091808,4,5000
6096868,4,5000
6101928,4,5000
6106988,4,5000
6112048,4,5000
6117066,4,5000
6122126,4,5000
6127186,4,5000
6132246,4,5000
6137306,4,5000
6142365,4,5000
6147425,4,5000
6152485,4,5000
6157545,4,5000
6162607,4,5000
6167667,4,5000
6172727,4,5000
6177787,4,5000
6182851,4,5000
6187913,4,5000
6192973,4,5000
6198033,4,5000
6203093,4,5000
6208153,4,5000
6213213,4,5000
6218272,4,5000
6223332,4,5000
6228392,4,5000
6233452,4,5000
6238512,4,5000
6243572,4,5000
6248633,4,5000
6253694,4,5000
6258754,4,5000
6263814,4,5000
6268874,4,5000
6273935,4,5000
6278995,4,5000
6284055,4,5000
6289114,4,5000
6294174,4,5000
6299234,4,5000
6304293,4,5000
6309353,4,5000
6314413,4,5000
6319473,4,5000
6324534,4,5000
6329594,4,5000
6334662,4,5000
6339724,4,5000
6344785,4,5000
6349844,4,5000
6354904,4,5000
6359964,4,5000
6365025,4,5000
6370087,4,5000
6375147,4,5000
6380207,4,5000
6385266,4,5000
6390328,4,5000
6395389,4,5000
6400449,4,5000
6405509,4,5000
6410570,4,5000
6415630,4,5000
6420690,4,5000
6425751,4,5000
6430813,4,5000
6435873,4,5000
6440934,4,5000
6445994,4,5000
6451055,4,5000
6456115,4,5000
6461175,4,5000
6466235,4,5000
6471296,4,5000
6476355,4,5000
6481415,4,5000
6486477,4,5000
6491536,4,5000
6496597,4,5000
6501656,4,5000
6506717,4,5000
6511777,4,5000
6516837,4,5000
6521879,4,5000
6526940,4,5000
6532000,4,5000
6537062,4,5000
6542123,4,5000
6547183,4,5000
6552243,4,5000
6557303,4,5000
6562363,4,5000
6567423,4,5000
6572481,4,5000
6577540,4,5000
6582601,4,5000
6587661,4,5000
6592721,4,5000
6597784,4,5000
6602849,4,5000
6607912,4,5000
6612973,4,5000
6618034,4,5000
6623094,4,5000
6628154,4,5000
6633213,4,5000
6638274,4,5000
6643334,4,5000
6648395,4,5000
6653455,4,5000
6658515,4,5000
6663576,4,5000
6668636,4,5000
6673695,4,5000
6678756,4,5000
6683816,4,5000
6688876,4,5000
6693938,4,5000
6698999,4,5000
6704059,4,5000
6709119,4,5000
6714179,4,5000
6719239,4,5000
6724300,4,5000
6729359,4,5000
6734420,4,5000
6739480,4,5000
6744540,4,5000
6749600,4,5000
6754662,4,5000
6759722,4,5000
6764782,4,5000
6769842,4,5000
6774903,4,5000
6779963,4,5000
6785023,4,5000
6790084,4,5000
6795144,4,5000
6800204,4,5000
6805264,4,5000
6810326,4,5000
6815387,4,5000
6820447,4,5000
6825507,4,5000
6830567,4,5000
6835627,4,5000
6840688,4,5000
6845748,4,5000
6850808,4,5000
6855868,4,5000
6860927,4,5000
6865987,4,5000
6871047,4,5000
6876108,4,5000
6881167,4,5000
6886228,4,5000
6891288,4,5000
6896349,4,5000
6901410,4,5000
6906470,4,5000
6911530,4,5000
6916590,4,5000
6921651,4,5000
6926711,4,5000
6931771,4,5000
6936831,4,5000
6941895,4,5000
6946958,4,5000
6952018,4,5000
6957075,4,5000
6962136,4,5000
6967197,4,5000
6972257,4,5000
6977318,4,5000
6982378,4,5000
6987438,4,5000
6992499,4,5000
6997560,4,5000
7002622,4,5000
7007683,4,5000
7012743,4,5000
7017805,4,5000
7022865,4,5000
7027926,4,5000
7032986,4,5000
7038048,4,5000
7043108,4,5000
7048168,4,5000
7053228,4,5000
7058288,4,5000
7063349,4,5000
7068409,4,5000
7073469,4,5000
7078531,4,5000
7083591,4,5000
7088652,4,5000
7093711,4,5000
7098773,4,5000
7103833,4,5000
7108893,4,5000
7113953,4,5000
7119015,4,5000
7124076,4,5000
7129135,4,5000
7134196,4,5000
7139257,4,5000
7144318,4,5000
7149379,4,5000
7154439,4,5000
7159500,4,5000
7164561,4,5000
7169626,4,5000
7174688,4,5000
7179748,4,5000
7184809,4,5000
7189869,4,5000
7194929,4,5000
7199999,4,5000
7205068,4,5000
7210129,4,5000
7215190,4,5000
7220250,4,5000
7225310,4,5000
7230370,4,5000
7235431,4,5000
7240491,4,5000
7245551,4,5000
7250612,4,5000
7255672,4,5000
7260702,4,5000
7265763,4,5000
7270825,4,5000
7275886,4,5000
7280947,4,5000
7286007,4,5000
7291068,4,5000
7296128,4,5000
7301187,4,5000
7306247,4,5000
7311307,4,5000
7316367,4,5000
7321427,4,5000
7326487,4,5000
7331547,4,5000
7336607,4,5000
7341667,4,5000
7346727,4,5000
7351787,4,5000
7356847,4,5000
7361907,4,5000
7366967,4,5000
7372027,4,5000
7377062,4,5000
7382122,4,5000
7387183,4,5000
7392243,4,5000
7397302,4,5000
7402362,4,5000
7407423,4,5000
7412483,4,5000
7417543,4,5000
7422603,4,5000
7427662,4,5000
7432722,4,5000
7437782,4,5000
7442842,4,5000
7447903,4,5000
7452963,4,5000
7458031,4,5000
7463092,4,5000
7468153,4,5000
7473213,4,5000
7478273,4,5000
7483334,4,5000
7488394,4,5000
7493454,4,5000
7498514,4,5000
7503574,4,5000
7508634,4,5000
7513694,4,5000
7518753,4,5000
7523813,4,5000
7528874,4,5000
7533934,4,5000
7538994,4,5000
7544054,4,5000
7549113,4,5000
7554174,4,5000
7559234,4,5000
7564294,4,5000
7569354,4,5000
7574414,4,5000
7579475,4,5000
7584534,4,5000
7589594,4,5000
7594654,4,5000
7599715,4,5000
7604775,4,5000
7609836,4,5000
7614896,4,5000
7619956,4,5000
7625016,4,5000
7630076,4,5000
7635136,4,5000
7640196,4,5000
7645256,4,5000
7650317,4,5000
7655379,4,5000
7660439,4,5000
7665500,4,5000
7670561,4,5000
7675621,4,5000
7680682,4,5000
7685742,4,5000
7690802,4,5000
7695862,4,5000
7700923,4,5000
7705983,4,5000
7711043,4,5000
7716103,4,5000
7721164,4,5000
7726224,4,5000
7731284,4,5000
7736344,4,5000
7741404,4,5000
7746464,4,5000
7751524,4,5000
7756584,4,5000
7761644,4,5000
7766704,4,5000
7771768,4,5000
7776829,4,5000
7781891,4,5000
7786952,4,5000
7792013,4,5000
7797062,4,5000
7802125,4,5000
7807185,4,5000
7812245,4,5000
7817317,4,5000
7822382,4,5000
7827443,4,5000
7832504,4,5000
7837565,4,5000
7842627,4,5000
7847687,4,5000
7852747,4,5000
7857807,4,5000
7862869,4,5000
7867930,4,5000
7872990,4,5000
7878052,4,5000
7883114,4,5000
7888175,4,5000
7893234,4,5000
7898296,4,5000
7903359,4,5000
7908419,4,5000
7913480,4,5000
7918540,4,5000
7923602,4,5000
7928663,4,5000
7933723,4,5000
7938783,4,5000
7943845,4,5000
7948906,4,5000
7953966,4,5000
7959027,4,5000
7964089,4,5000
7969149,4,5000
7974209,4,5000
