throughput,time,numworkers,streamsize
0.19337,1690,64,500
0.193548,1695,64,500
0.193717,1700,64,500
0.193878,1705,64,500
0.19403,1711,64,500
0.194175,1716,64,500
0.194313,1721,64,500
0.194444,1726,64,500
0.193694,1731,64,500
0.193833,1736,64,500
0.193966,1741,64,500
0.194093,1746,64,500
0.194215,1751,64,500
0.194332,1756,64,500
0.194444,1761,64,500
0.194553,1767,64,500
0.194656,1772,64,500
0.194757,1777,64,500
0.194139,1782,64,500
0.194245,1787,64,500
0.194346,1792,64,500
0.194444,1797,64,500
0.194539,1802,64,500
0.194631,1807,64,500
0.194719,1812,64,500
0.2,1818,64,500
0.2,1823,64,500
0.2,1828,64,500
0.2,1833,64,500
0.2,1838,64,500
0.2,1843,64,500
0.2,1848,64,500
0.2,1853,64,500
0.195652,1858,64,500
0.196078,1863,64,500
0.196429,1869,64,500
0.196721,1874,64,500
0.19697,1879,64,500
0.197183,1884,64,500
0.197368,1889,64,500
0.197531,1894,64,500
0.197674,1899,64,500
0.197802,1904,64,500
0.197917,1909,64,500
0.196078,1914,64,500
0.196262,1920,64,500
0.196429,1925,64,500
0.196581,1930,64,500
0.196721,1935,64,500
0.19685,1940,64,500
0.19697,1945,64,500
0.19708,1950,64,500
0.197183,1955,64,500
0.197279,1960,64,500
0.196078,1965,64,500
0.196203,1971,64,500
0.196319,1976,64,500
0.196429,1981,64,500
0.196532,1986,64,500
0.196629,1991,64,500
0.196721,1996,64,500
0.196809,2001,64,500
0.196891,2006,64,500
0.19697,2011,64,500
0.196078,2016,64,500
0.196172,2022,64,500
0.196262,2027,64,500
0.196347,2032,64,500
0.196429,2037,64,500
0.196507,2042,64,500
0.178295,2071,64,500
0.178707,2076,64,500
0.179104,2081,64,500
0.179487,2086,64,500
0.179856,2091,64,500
0.180212,2096,64,500
0.180556,2101,64,500
0.180887,2106,64,500
0.180602,2111,64,500
0.180921,2117,64,500
0.2,2122,64,500
0.2,2127,64,500
0.2,2132,64,500
0.2,2137,64,500
0.2,2142,64,500
0.2,2147,64,500
0.2,2152,64,500
0.2,2157,64,500
0.2,2162,64,500
0.2,2167,64,500
0.2,2172,64,500
0.2,2177,64,500
0.2,2182,64,500
0.2,2187,64,500
0.2,2192,64,500
0.197531,2198,64,500
0.197674,2203,64,500
0.197802,2208,64,500
0.197917,2213,64,500
0.19802,2218,64,500
0.198113,2223,64,500
0.198198,2228,64,500
0.198276,2233,64,500
0.198347,2238,64,500
0.198413,2243,64,500
0.198473,2248,64,500
0.198529,2253,64,500
0.198582,2258,64,500
0.19863,2263,64,500
0.198675,2269,64,500
0.197452,2274,64,500
0.197531,2279,64,500
0.197605,2284,64,500
0.197674,2289,64,500
0.19774,2294,64,500
0.197802,2299,64,500
0.197861,2304,64,500
0.197917,2309,64,500
0.19797,2314,64,500
0.19802,2319,64,500
0.198068,2324,64,500
0.198113,2329,64,500
0.198157,2334,64,500
0.198198,2339,64,500
0.198238,2345,64,500
0.197425,2350,64,500
0.197479,2355,64,500
0.197531,2360,64,500
0.197581,2365,64,500
0.197628,2370,64,500
0.197674,2375,64,500
0.197719,2380,64,500
0.197761,2385,64,500
0.197802,2390,64,500
0.197842,2395,64,500
0.19788,2400,64,500
0.197917,2405,64,500
0.197952,2410,64,500
0.197987,2415,64,500
0.194175,2426,64,500
inf,2426,64,500
0.4,2431,64,500
0.3,2436,64,500
0.266667,2441,64,500
0.25,2446,64,500
0.24,2451,64,500
0.233333,2456,64,500
0.228571,2461,64,500
0.225,2466,64,500
0.2,2476,64,500
0.22,2476,64,500
0.218182,2481,64,500
0.216667,2486,64,500
0.215385,2491,64,500
0.214286,2497,64,500
0.210526,2502,64,500
0.209877,2507,64,500
0.209302,2512,64,500
0.208791,2517,64,500
0.208333,2522,64,500
0.207921,2527,64,500
0.207547,2532,64,500
0.207207,2537,64,500
0.206897,2542,64,500
0.206612,2547,64,500
0.206349,2552,64,500
0.206107,2557,64,500
0.205882,2562,64,500
0.205674,2568,64,500
0.204082,2573,64,500
