servicetime,time
8.77667,69
8.8481,78
8.7981,86
8.80365,95
8.80365,104
8.80062,113
8.77919,121
8.81381,132
8.84397,141
8.8573,149
8.88116,159
8.90763,167
8.9008,176
8.89403,185
8.8907,193
8.87462,202
8.87088,211
8.85832,219
8.83771,227
8.81971,235
8.79443,243
8.76245,251
8.73294,259
8.70564,267
8.68031,275
8.65674,283
8.63475,291
8.61418,299
8.59491,307
8.58253,316
8.56852,324
8.55834,332
8.54034,340
8.52571,348
8.50286,356
8.48,364
8.45143,372
8.43429,380
8.41143,388
8.38857,396
8.36952,404
8.35063,412
8.33175,420
8.3019,428
8.27222,436
8.24444,444
8.21667,453
8.18889,461
8.17222,469
8.16111,478
8.15556,487
8.17778,500
8.20556,510
8.22778,516
8.26111,526
8.30206,536
8.32651,545
8.3454,553
8.38683,563
8.42857,573
8.46286,582
8.51227,593
8.58521,605
8.64084,613
8.69681,623
8.75294,632
8.78824,640
8.8,648
8.8287,657
8.84563,665
8.85668,673
8.86774,681
8.87879,689
8.87879,697
8.87879,705
8.87879,713
8.87879,721
8.87879,729
8.88485,738
8.88485,746
8.88485,754
8.88485,762
8.93409,779
8.94015,782
8.95227,795
8.91769,796
8.93587,812
8.88663,819
8.86239,827
8.83333,835
8.8451,843
8.8041,851
8.81016,867
8.82834,876
8.82709,883
8.86203,900
8.85027,901
8.97813,936
9.04631,936
9.19196,952
9.24783,952
9.52734,982
9.591,985
9.79617,1003
9.87961,1003
9.95844,1003
9.8065,1004
9.86076,1032
9.76558,1032
9.67569,1032
9.59061,1032
9.52186,1035
9.24133,1035
8.98419,1036
8.77884,1042
8.68252,1058
8.58538,1060
8.50689,1071
8.52756,1088
8.51042,1088
8.41369,1091
8.35083,1099
8.34893,1112
8.3901,1135
8.4301,1135
8.45232,1135
8.45677,1139
8.43455,1147
8.28095,1157
8.17748,1165
8.11081,1172
8.06637,1179
8.01111,1194
7.89444,1205
7.77012,1211
7.70696,1228
7.6044,1228
7.55205,1244
7.57043,1247
7.5471,1260
7.45128,1263
7.42385,1276
7.33578,1279
7.26796,1292
7.2292,1295
7.25659,1311
7.243,1316
7.26922,1327
7.28764,1332
7.53972,1343
7.72844,1348
7.9806,1359
8.20274,1368
8.37933,1375
8.3473,1384
8.40444,1391
8.4547,1411
8.46613,1411
8.44898,1419
8.40454,1423
8.31187,1435
8.26734,1439
8.28818,1451
8.36818,1455
8.50347,1467
8.59042,1471
8.57613,1483
8.52101,1487
8.49815,1499
8.41841,1503
8.34984,1515
8.26651,1519
8.23222,1531
8.16889,1535
8.18,1547
8.15667,1551
8.20667,1563
8.18333,1567
8.23333,1579
8.18333,1583
8.23333,1595
8.16667,1599
8.17162,1611
8.12117,1615
8.12613,1627
8.07568,1631
8.0973,1643
8.09189,1647
8.0973,1659
8.07027,1663
8.07568,1675
8.04865,1679
8.05405,1691
7.96757,1695
7.93087,1707
7.84771,1711
7.87473,1723
7.83149,1727
7.91798,1739
7.93846,1743
8.02162,1755
7.97838,1759
8.02162,1771
7.97838,1775
8.02162,1787
7.97838,1791
8.02162,1803
7.97838,1807
8.02162,1819
7.97838,1823
8.02162,1835
7.97838,1839
8.02162,1851
7.97838,1855
8.02162,1867
7.97838,1871
8.02162,1883
7.97838,1887
8.02162,1899
7.97838,1903
8.02162,1915
7.97838,1919
8.02162,1931
7.97838,1935
8.02162,1947
7.97838,1951
8.02162,1963
7.97838,1967
8.02162,1979
7.97838,1983
8.02162,1995
7.97838,1999
8.02162,2011
7.97838,2015
8.02162,2027
7.97838,2031
8.02162,2043
7.97838,2047
8.02162,2059
7.97838,2063
8.02162,2075
7.97838,2079
8.02162,2091
7.97838,2095
8.02162,2107
7.97838,2111
8.02162,2123
7.97838,2127
8.02162,2139
7.97838,2143
8.02162,2155
7.97838,2159
7.94737,2161
7.85395,2165
7.81404,2171
7.68985,2175
7.58147,2177
7.49264,2182
7.42785,2187
7.31378,2191
7.21634,2193
7.13704,2198
7.07385,2203
6.96858,2207
6.90328,2214
6.86691,2219
6.80955,2219
6.71198,2223
6.65384,2230
6.5991,2235
6.51205,2235
6.42127,2239
6.36933,2246
6.31933,2251
6.23947,2251
6.15471,2255
6.10816,2262
6.06233,2267
5.9888,2267
5.90941,2271
5.86757,2278
5.82541,2283
5.75749,2283
5.68291,2287
5.64522,2294
5.60633,2299
5.54339,2299
5.47313,2303
5.45643,2320
5.41448,2320
5.3498,2320
5.28696,2320
5.25617,2326
5.20547,2331
5.15697,2331
5.10715,2337
5.08252,2350
5.03793,2350
4.97345,2350
4.91715,2352
4.88506,2358
4.84935,2363
4.81529,2363
4.77545,2368
4.74917,2374
4.72216,2379
4.67749,2379
4.62665,2384
4.60255,2390
4.57727,2395
4.53529,2395
4.48684,2400
4.46471,2406
4.441,2411
4.40148,2411
4.35523,2416
4.33489,2422
4.31262,2427
4.27534,2427
4.23113,2432
4.21241,2438
4.19145,2443
4.15623,2443
4.1139,2448
4.09665,2454
4.07691,2459
4.04358,2459
4.02977,2464
4.03514,2470
4.03784,2475
4.02703,2475
4.03243,2480
4.03243,2486
4.03514,2491
4.02432,2491
4.02973,2496
4.03243,2502
4.03514,2507
4.02432,2507
4.01899,2512
4.01092,2518
4.01362,2523
4.00281,2523
3.99748,2528
4.00014,2534
4.01362,2539
4.00822,2544
4.01632,2550
4.02166,2551
4.03514,2555
4.02973,2560
4.03514,2567
4.04894,2571
4.06538,2576
4.06827,2580
4.07368,2583
4.08478,2587
4.0793,2592
4.07656,2596
4.07368,2599
4.08478,2603
4.05191,2608
4.02466,2612
4.00029,2616
3.97632,2619
3.97084,2624
3.9955,2628
4.02576,2632
4.05286,2635
4.06054,2640
4.04951,2648
4.06636,2651
4.0747,2656
4.0747,2656
4.11398,2664
4.14238,2670
4.1396,2672
4.15754,2680
4.1749,2680
4.1749,2686
4.16888,2688
4.18681,2696
4.1749,2696
4.1749,2702
4.16888,2704
4.18681,2712
4.1749,2712
4.1749,2718
4.16888,2720
4.18681,2728
4.1749,2728
4.1749,2734
4.16888,2736
4.18681,2744
4.17772,2745
4.17772,2750
4.17169,2752
4.18963,2760
4.18053,2761
4.17772,2766
4.17169,2768
4.18963,2776
4.18053,2777
4.17772,2782
4.20189,2792
4.21982,2792
4.21073,2793
4.20791,2798
4.23208,2808
4.21982,2808
4.21073,2809
4.20791,2814
4.23208,2824
4.21982,2824
4.21073,2825
4.20791,2830
4.21982,2840
4.19565,2840
4.17494,2841
4.16054,2846
4.17245,2856
4.16054,2856
4.15174,2857
4.14618,2862
4.15776,2872
4.13427,2872
4.11417,2873
4.10561,2878
4.11996,2888
4.11116,2889
4.1195,2895
4.14242,2900
4.15978,2904
4.15098,2905
4.15653,2911
4.17169,2920
4.17169,2921
4.18014,2927
4.20021,2932
4.21537,2936
4.20628,2937
4.20064,2943
4.22604,2959
4.23604,2959
4.23318,2959
4.22755,2959
4.2299,2964
4.19003,2968
4.15413,2969
4.18084,2988
4.207,2988
4.21873,2988
4.22429,2988
4.22456,2991
4.17691,2996
4.14754,3000
4.12165,3001
4.10776,3007
4.11024,3012
4.1161,3016
4.1075,3017
4.10776,3023
4.11024,3028
4.1161,3032
4.1075,3033
4.10776,3039
4.11024,3044
4.1161,3048
4.1075,3049
4.10776,3055
4.11024,3060
4.11887,3065
4.12443,3068
4.1247,3071
4.12717,3076
4.12779,3084
4.11668,3087
4.09704,3089
4.08841,3092
4.09748,3103
4.10827,3108
4.1374,3111
4.16032,3111
4.1805,3119
4.18284,3124
