throughput,time
0.5,10
0.5,12
0.5,14
0.5,16
0.5,18
0.5,20
0.5,22
0.5,24
0.5,26
0.47619,29
0.478261,31
0.48,33
0.481481,35
0.482759,37
0.483871,39
0.484848,41
0.485714,43
0.486486,45
0.487179,47
0.487805,49
0.488372,51
0.478261,54
0.479167,56
0.48,58
0.480769,60
0.481481,62
0.482143,64
0.482759,66
0.483333,68
0.483871,70
0.484375,72
0.484848,74
0.485294,76
0.485714,78
0.486111,80
0.48,83
0.480519,85
0.481013,87
0.481481,89
0.481928,91
0.482353,93
0.482759,95
0.483146,97
0.483516,99
0.483871,101
0.484211,103
0.484536,105
0.48,108
0.480392,110
0.480769,112
0.481132,114
0.481481,116
0.481818,118
0.482143,120
0.482456,122
0.482759,124
0.483051,126
0.483333,128
0.483607,130
0.483871,132
0.480315,135
0.48062,137
0.480916,139
0.481203,141
0.481481,143
0.481752,145
0.482014,147
0.48227,149
0.482517,151
0.482759,153
0.482993,155
0.48,158
0.480263,160
0.480519,162
0.480769,164
0.481013,166
0.48125,168
0.481481,170
0.481707,172
0.481928,174
0.482143,176
0.482353,178
0.482558,180
0.482759,182
0.482955,184
0.483146,186
0.483333,188
0.480874,191
0.481081,193
0.481283,195
0.481481,197
0.481675,199
0.467337,207
0.454106,215
0.44186,223
0.430493,231
0.419913,239
0.410042,247
0.40081,255
0.358423,287
0.317726,319
0.27,351
0.223333,383
0.173913,415
0.126667,447
0.0769231,479
0.0439189,511
0.0337838,543
0.03125,575
0.03125,607
0.0347222,607
0.0381944,607
0.0381944,639
0.0416667,639
0.0451389,639
0.0451389,671
0.0486111,671
0.0520833,671
0.0520833,703
0.0555556,703
0.0590278,703
0.0590278,735
0.0625,735
0.0659722,735
0.0659722,767
0.0694444,767
0.0729167,767
0.0729167,799
0.0763889,799
0.0798611,799
0.0833333,799
0.0833333,831
0.0868056,831
0.0902778,831
0.09375,831
0.09375,863
0.0972222,863
0.100694,863
0.104167,863
0.104167,895
0.107639,895
0.111111,895
0.114583,895
0.107639,927
0.111111,927
0.114583,927
0.118056,927
0.111111,959
0.114583,959
0.118056,959
0.121528,959
0.114583,991
0.118056,991
0.121528,991
0.125,991
0.118056,1023
0.121528,1023
0.125,1023
0.128472,1023
0.121528,1055
0.125,1055
0.128472,1055
0.131944,1055
0.125,1087
0.128472,1087
0.131944,1087
0.135417,1087
0.125,1119
0.128472,1119
0.131944,1119
0.135417,1119
0.125,1151
0.128472,1151
0.131944,1151
0.135417,1151
0.125,1183
0.128472,1183
0.131944,1183
0.135417,1183
0.125,1215
0.128472,1215
0.131944,1215
0.135417,1215
0.125,1247
0.128472,1247
0.131944,1247
0.135417,1247
0.125,1279
0.128472,1279
0.131944,1279
0.135417,1279
0.125,1311
0.128472,1311
0.131944,1311
0.135417,1311
0.125,1343
0.128472,1343
0.131944,1343
0.135417,1343
0.128571,1367
0.132143,1367
0.135714,1367
0.139286,1367
0.132353,1391
0.136029,1391
0.139706,1391
0.143382,1391
0.135135,1415
0.138514,1415
0.141892,1415
0.14527,1415
0.138889,1439
0.142361,1439
0.145833,1439
0.149306,1439
0.142857,1463
0.146429,1463
0.15,1463
0.153571,1463
0.147059,1487
0.150735,1487
0.154412,1487
0.158088,1487
0.148649,1511
0.152027,1511
0.155405,1511
0.158784,1511
0.152778,1535
0.15625,1535
0.159722,1535
0.163194,1535
0.157143,1559
0.160714,1559
0.164286,1559
0.158088,1583
0.161765,1583
0.165441,1583
0.155405,1607
0.158784,1607
0.162162,1607
0.15625,1631
0.159722,1631
0.163194,1631
0.152778,1655
0.15625,1655
0.159722,1655
0.149306,1679
0.152778,1679
0.15625,1679
0.145833,1703
0.149306,1703
0.152778,1703
0.142361,1727
0.145833,1727
0.149306,1727
0.138889,1751
0.142361,1751
0.145833,1751
0.135417,1775
0.138889,1775
0.142361,1775
0.131944,1799
0.135417,1799
0.138889,1799
0.128472,1823
0.131944,1823
0.135417,1823
0.125,1847
0.128472,1847
0.131944,1847
0.125,1871
0.128472,1871
0.131944,1871
0.125,1895
0.128472,1895
0.131944,1895
0.125,1919
0.128472,1919
0.131944,1919
0.125,1943
0.128472,1943
0.131944,1943
0.125,1967
0.128472,1967
0.131944,1967
0.125,1991
0.128472,1991
0.131944,1991
0.125,2015
0.128472,2015
0.131944,2015
0.125,2039
0.128472,2039
0.131944,2039
0.125,2063
0.128472,2063
0.131944,2063
0.131757,2071
0.132143,2079
0.131944,2087
0.135417,2087
0.138889,2087
0.138514,2095
0.141892,2095
0.14527,2095
0.146429,2103
0.15,2103
0.153571,2103
0.152778,2111
0.15625,2111
0.159722,2111
0.158784,2119
0.162162,2119
0.165541,2119
0.167857,2127
0.171429,2127
0.175,2127
0.173611,2135
0.177083,2135
0.180556,2135
0.179054,2143
0.182432,2143
0.185811,2143
0.189286,2151
0.192857,2151
0.196429,2151
0.194444,2159
0.197917,2159
0.201389,2159
0.199324,2167
0.202703,2167
0.206081,2167
0.210714,2175
0.214286,2175
0.217857,2175
0.215278,2183
0.21875,2183
0.222222,2183
0.219595,2191
0.222973,2191
0.226351,2191
0.232143,2199
0.235714,2199
0.239286,2199
0.236111,2207
0.239583,2207
0.243056,2207
0.239865,2215
0.243243,2215
0.246622,2215
0.253571,2223
0.257143,2223
0.260714,2223
0.256944,2231
0.260417,2231
0.263889,2231
0.260135,2239
0.263514,2239
0.266892,2239
0.275,2247
0.278571,2247
0.282143,2247
0.277778,2255
0.28125,2255
0.284722,2255
0.280405,2263
0.283784,2263
0.287162,2263
0.296429,2271
0.3,2271
0.303571,2271
0.298611,2279
0.302083,2279
0.305556,2279
0.300676,2287
0.304054,2287
0.307432,2287
0.317857,2295
0.321429,2295
0.325,2295
0.319444,2303
0.322917,2303
0.32526,2304
0.320946,2311
0.332143,2319
0.326389,2327
0.320946,2335
0.332143,2343
0.326389,2351
0.320946,2359
0.314189,2367
0.314189,2375
0.314189,2383
0.307432,2391
0.300676,2399
0.293919,2407
0.287162,2415
0.280405,2423
0.273649,2431
0.266892,2439
0.260135,2447
0.253378,2455
0.246622,2463
0.239865,2471
0.233108,2479
0.226351,2487
0.219595,2495
0.212838,2503
0.206081,2511
0.199324,2519
0.192568,2527
0.185811,2535
0.179054,2543
0.172297,2551
0.165541,2559
0.158784,2567
0.152027,2575
0.14527,2583
0.138514,2591
0.131757,2599
0.125,2607
0.125,2615
0.125,2623
0.125,2631
0.125,2639
0.125,2647
0.125,2655
0.125,2663
0.125,2671
0.125,2679
0.125,2687
0.124579,2696
0.124579,2704
0.124579,2712
0.124579,2720
0.124579,2728
0.124579,2736
0.124579,2744
0.124579,2752
0.124579,2760
0.124579,2768
0.124579,2776
0.124579,2784
0.124579,2792
0.124579,2800
0.124579,2808
0.124579,2816
0.124579,2824
0.124579,2832
0.124579,2840
0.124579,2848
0.124579,2856
0.124579,2864
0.124579,2872
0.124579,2880
0.124579,2888
0.124579,2896
0.124579,2904
0.124579,2912
0.124579,2920
0.124579,2928
0.124579,2936
0.124579,2944
0.124579,2952
0.124579,2960
0.124579,2968
0.124579,2976
0.124579,2984
0.125,2992
0.125,3000
0.125,3008
0.125,3016
0.125,3024
0.125,3032
0.125,3040
0.125,3048
0.125,3056
0.125,3064
0.125,3072
0.125,3080
0.125,3088
0.125,3096
0.125,3104
0.125,3112
0.125,3120
0.125,3128
0.125,3136
0.125,3144
0.125,3152
0.125,3160
0.125,3168
0.125,3176
0.125,3184
0.125,3192
0.125,3200
0.125,3208
0.125,3216
0.125,3224
0.125,3232
