servicetime,time
7,24
16.5,50
13.6667,58
12.25,66
11.4,74
10.8333,82
10.4286,90
10.125,98
9.88889,106
9.7,114
9.54545,122
9.41667,130
9.38462,139
9.28571,147
9.2,155
9.125,163
9.05882,171
9,179
8.94737,187
8.9,195
8.85714,203
8.81818,211
8.78261,219
8.75,227
8.72,235
8.69231,243
8.66667,251
8.64286,259
8.62069,267
8.63333,276
8.6129,284
8.59375,292
8.57576,300
8.55882,308
8.54286,316
8.57143,324
8.05714,332
8.05556,340
8.05405,348
8.05405,356
8.05405,364
8.05405,372
8.05405,380
8.05405,388
8.05405,396
8.08108,405
8.08108,413
8.08108,421
8.08108,429
8.05405,437
8.05405,445
8.05405,453
8.05405,461
8.05405,469
8.05405,477
8.05405,485
8.08108,494
8.08108,502
8.08108,510
8.08108,518
8.08108,526
8.08108,534
8.08108,542
8.08108,550
8.08108,558
8.10811,567
8.08108,575
8.08108,583
8.08108,591
8.08108,599
8.08108,607
8.08108,615
8.08108,623
8.10811,632
8.16667,642
8.19444,651
8.19444,659
8.19444,667
8.22222,676
8.22222,684
8.22222,692
8.22222,701
8.22222,709
8.22222,717
8.22222,725
8.22222,733
8.25,742
8.25,750
8.25,758
8.25,766
8.25,774
8.25,782
8.22222,790
8.22222,798
8.22222,806
8.22222,814
8.22222,822
8.22222,830
8.25,839
8.25,847
8.25,855
8.22222,863
8.22222,871
8.22222,879
8.22222,887
8.22222,895
8.22222,903
8.25,912
8.25,920
8.22222,928
8.16667,936
8.13889,944
8.13889,952
8.13889,960
8.11111,968
8.13889,977
8.13889,985
8.11111,993
8.10811,1001
8.10811,1009
8.10811,1017
8.10811,1025
8.10811,1033
8.08108,1041
8.08108,1049
8.08108,1057
8.10811,1066
8.10811,1074
8.10811,1082
8.10811,1090
8.10811,1098
8.10811,1106
8.10811,1114
8.10811,1122
8.10811,1130
8.08108,1138
8.08108,1146
8.08108,1154
8.10811,1163
8.10811,1171
8.10811,1179
8.10811,1187
8.10811,1195
8.10811,1203
8.08108,1211
8.08108,1219
8.08108,1227
8.08108,1235
8.08108,1243
8.08108,1251
8.08108,1259
8.10811,1268
8.08108,1276
8.08108,1284
8.08108,1292
8.08108,1300
8.08108,1308
8.08108,1316
8.08108,1324
8.08108,1332
8.10811,1341
8.10811,1349
8.10811,1357
8.08108,1365
8.08108,1373
8.08108,1381
8.08108,1389
8.08108,1397
8.08108,1405
8.08108,1413
8.08108,1421
8.10811,1430
8.10811,1438
8.10811,1446
8.10811,1454
8.08108,1462
8.08108,1470
8.08108,1478
8.08108,1486
8.08108,1494
8.08108,1502
8.10811,1511
8.10811,1519
8.10811,1527
8.10811,1535
8.10811,1543
8.10811,1551
8.10811,1559
8.08108,1567
8.08108,1575
8.08108,1583
8.10811,1592
8.10811,1600
8.10811,1608
8.10811,1616
8.10811,1624
8.10811,1632
8.08108,1640
8.08108,1648
8.08108,1656
8.08108,1664
8.10811,1673
8.10811,1681
8.10811,1689
8.10811,1697
8.10811,1705
8.10811,1713
8.10811,1721
8.08108,1729
8.08108,1737
8.08108,1745
8.08108,1753
8.08108,1761
8.10811,1770
8.10811,1778
8.10811,1786
8.10811,1794
8.11111,1803
8.10811,1811
8.10811,1819
8.10811,1827
8.10811,1835
8.10811,1843
8.10811,1851
8.10811,1859
8.10811,1867
8.10811,1875
8.11111,1884
8.10811,1892
8.10811,1900
8.10811,1908
8.10811,1916
8.10811,1924
8.10811,1932
8.10811,1940
8.10811,1948
8.10811,1956
8.10811,1964
8.08108,1972
8.08108,1980
8.10811,1989
8.10811,1997
8.10811,2005
8.10811,2013
8.10811,2021
8.10811,2029
8.10811,2037
8.10811,2045
8.10811,2053
8.10811,2061
8.08108,2069
8.08108,2077
8.08108,2085
8.08108,2093
8.05405,2101
8.05405,2109
8.05405,2117
8.05405,2125
8.05405,2133
8.05405,2141
8.05405,2149
7.91892,2152
7.81579,2156
7.64103,2157
7.64103,2165
7.51282,2168
7.425,2172
7.26829,2173
7.2439,2181
7.14286,2184
7.04762,2188
6.90698,2189
6.90698,2197
6.81818,2200
6.72727,2204
6.6,2205
6.6,2213
6.52174,2216
6.43478,2220
6.31915,2221
6.31915,2229
6.25,2232
6.16667,2236
6.06122,2237
6.06122,2245
6,2248
5.92,2252
5.82353,2253
5.82353,2261
5.76923,2264
5.69231,2268
5.60377,2269
5.60377,2277
5.55556,2280
5.46296,2284
5.38182,2285
5.38182,2293
5.33929,2296
5.26786,2300
5.19298,2301
5.19298,2309
5.15517,2312
5.08621,2316
5.01695,2317
5.01695,2325
4.98333,2328
4.91667,2332
4.85246,2333
4.85246,2341
4.82258,2344
4.75806,2348
4.69841,2349
4.69841,2357
4.67188,2360
4.60938,2364
4.55385,2365
4.55385,2373
4.5303,2376
4.4697,2380
4.41791,2381
4.41791,2389
4.39706,2392
4.33824,2396
4.28986,2397
4.28986,2405
4.27143,2408
4.21429,2412
4.16901,2413
4.16901,2421
4.15278,2424
4.09722,2428
4.05479,2429
4.05479,2437
4.04054,2440
3.98649,2444
3.94667,2445
4.01351,2453
4,2456
3.98649,2460
3.94667,2461
4.01351,2469
4,2472
3.98649,2476
3.94667,2477
4.01351,2485
4,2488
4,2493
3.94667,2493
4.01351,2501
4,2504
4,2509
3.94667,2509
4.01351,2517
4,2520
4,2525
3.94667,2525
4.01351,2533
4,2536
4,2541
3.94667,2541
4.01351,2549
4,2552
4,2557
3.94667,2557
4.01351,2565
4,2568
4,2573
3.94667,2573
4.01351,2581
4,2584
4,2589
3.94667,2589
4.01351,2597
4,2600
