servicetime,time,numworkers,streamsize
5.35117,1572,16,500
5.32259,1577,16,500
5.29835,1582,16,500
5.27752,1587,16,500
5.25942,1593,16,500
5.25743,1598,16,500
5.25656,1603,16,500
5.25656,1608,16,500
5.25726,1613,16,500
5.24463,1618,16,500
5.23319,1623,16,500
5.22277,1629,16,500
5.21325,1634,16,500
5.20451,1639,16,500
5.19646,1644,16,500
5.19794,1649,16,500
5.19967,1654,16,500
5.20159,1659,16,500
5.20368,1664,16,500
5.19699,1669,16,500
5.19072,1674,16,500
5.18483,1679,16,500
5.1793,1684,16,500
5.1741,1690,16,500
5.17594,1695,16,500
5.17787,1700,16,500
5.17989,1705,16,500
5.18197,1710,16,500
5.17736,1715,16,500
5.17297,1720,16,500
5.1688,1725,16,500
5.16482,1730,16,500
5.16103,1735,16,500
5.1574,1741,16,500
5.15926,1746,16,500
5.16115,1751,16,500
5.16308,1756,16,500
5.16504,1761,16,500
5.1617,1766,16,500
5.15849,1771,16,500
5.15541,1776,16,500
5.15245,1781,16,500
5.1496,1787,16,500
5.14685,1792,16,500
5.14859,1797,16,500
5.15034,1802,16,500
5.15212,1807,16,500
5.1164,1812,16,500
5.07693,1817,16,500
5.03814,1822,16,500
5,1827,16,500
5,1832,16,500
5,1838,16,500
5,1843,16,500
5,1848,16,500
5,1853,16,500
5,1858,16,500
5.02273,1863,16,500
5.04356,1868,16,500
5.06279,1873,16,500
5.08065,1878,16,500
5.07459,1883,16,500
5.06938,1888,16,500
5.06485,1894,16,500
5.06089,1899,16,500
5.05738,1904,16,500
5.05425,1909,16,500
5.06336,1914,16,500
5.07219,1919,16,500
5.08078,1924,16,500
5.08911,1929,16,500
5.0853,1934,16,500
5.0818,1939,16,500
5.07858,1945,16,500
5.07561,1950,16,500
5.07285,1955,16,500
5.07028,1960,16,500
5.06789,1965,16,500
5.07347,1970,16,500
5.07896,1975,16,500
5.08435,1980,16,500
5.08965,1985,16,500
5.08705,1990,16,500
5.08459,1996,16,500
5.08227,2001,16,500
5.08007,2006,16,500
5.07799,2011,16,500
5.08211,2016,16,500
5.08618,2021,16,500
5.09021,2026,16,500
5.09418,2031,16,500
5.22535,2048,16,500
5.35371,2054,16,500
5.47939,2059,16,500
5.6025,2064,16,500
5.5898,2081,16,500
5.57763,2086,16,500
5.56595,2091,16,500
5.55473,2096,16,500
5.54395,2101,16,500
5.53821,2106,16,500
5.53277,2111,16,500
5.39815,2116,16,500
5.26608,2121,16,500
5.13182,2126,16,500
5,2132,16,500
5,2137,16,500
5,2142,16,500
5,2147,16,500
5,2152,16,500
5,2157,16,500
5,2162,16,500
5,2167,16,500
5,2172,16,500
5,2177,16,500
5,2182,16,500
5.01667,2187,16,500
5.03229,2192,16,500
5.047,2197,16,500
5.06089,2202,16,500
5.05738,2208,16,500
5.05425,2213,16,500
5.05145,2218,16,500
5.04893,2223,16,500
5.04664,2228,16,500
5.04455,2233,16,500
5.04265,2238,16,500
5.0409,2243,16,500
5.03929,2248,16,500
5.0378,2253,16,500
5.04504,2258,16,500
5.0521,2263,16,500
5.05897,2268,16,500
5.06566,2273,16,500
5.06357,2279,16,500
5.06161,2284,16,500
5.05977,2289,16,500
5.05803,2294,16,500
5.05639,2299,16,500
5.05485,2304,16,500
5.14312,2316,16,500
5.19799,2318,16,500
5.22106,2321,16,500
5.2198,2324,16,500
5.12887,2336,16,500
5.07716,2339,16,500
5.05724,2341,16,500
5.06164,2344,16,500
5.06597,2349,16,500
5.06455,2355,16,500
5.06319,2360,16,500
5.06189,2365,16,500
5.06064,2370,16,500
5.05944,2375,16,500
5.05828,2380,16,500
5.05717,2385,16,500
5.0561,2390,16,500
5.05507,2395,16,500
5.05846,2400,16,500
5.06181,2405,16,500
5.06513,2410,16,500
5.0684,2415,16,500
5.05086,2421,16,500
5.03362,2426,16,500
5.01667,2431,16,500
5,2436,16,500
5,2441,16,500
5,2446,16,500
5,2451,16,500
5,2456,16,500
5,2461,16,500
5,2466,16,500
5,2471,16,500
5,2476,16,500
5,2481,16,500
5,2486,16,500
5.01667,2491,16,500
5.03229,2497,16,500
5.047,2502,16,500
5.06089,2507,16,500
5.05738,2512,16,500
5.05425,2517,16,500
5.05145,2522,16,500
5.04893,2527,16,500
5.04664,2532,16,500
5.04455,2537,16,500
5.04265,2542,16,500
5.0409,2547,16,500
5.03929,2552,16,500
5.0378,2557,16,500
5.03642,2562,16,500
