servicetime,time
5.38929,1927
5.425,1931
5.46429,1935
5.54231,1947
5.58462,1951
5.62692,1955
5.66923,1959
5.75723,1971
5.80292,1975
5.84862,1979
5.89031,1983
5.97249,1995
5.97633,1999
5.97233,2003
5.9608,2007
6.00129,2019
5.96863,2023
5.9608,2027
5.95327,2031
6.00129,2043
5.96863,2047
5.9608,2051
5.95327,2055
6.00129,2067
5.96863,2071
5.9608,2075
5.95327,2079
6.00129,2091
5.96863,2095
5.9608,2099
5.95327,2103
6.00129,2115
5.96863,2119
5.9608,2123
5.95327,2127
6.00129,2139
5.96863,2143
5.9608,2147
5.95327,2151
5.99346,2167
5.97714,2171
5.9853,2175
6.04385,2191
6.10072,2195
6.10854,2199
6.16994,2215
6.22952,2219
6.23696,2223
6.30141,2239
6.36387,2243
6.3709,2247
6.4386,2263
6.50416,2267
6.51073,2271
6.58191,2287
6.65077,2291
6.65683,2295
6.73175,2311
6.80415,2315
6.80964,2319
6.88858,2335
6.96477,2339
6.96964,2343
7.0529,2359
7.13317,2363
7.13735,2367
7.22526,2383
7.30991,2387
7.31332,2391
7.40626,2407
7.49564,2411
7.49821,2415
7.59658,2431
7.69106,2435
7.69268,2439
7.77473,2455
7.85311,2459
7.83263,2463
7.87473,2479
7.91465,2483
7.87255,2487
7.89417,2503
7.91465,2507
7.87255,2511
7.89417,2527
7.91465,2531
7.87255,2535
7.89417,2551
7.91465,2555
7.87255,2559
7.89417,2575
7.91465,2579
7.87255,2583
7.89417,2599
7.91465,2603
7.87255,2607
7.89417,2623
7.91465,2627
7.87255,2631
7.89417,2647
7.91465,2651
7.87255,2655
7.89417,2671
7.91465,2675
7.87255,2679
7.89417,2695
7.91465,2699
7.87255,2703
7.89417,2719
7.91465,2723
7.87255,2727
7.89417,2743
7.91465,2747
7.87255,2751
7.89417,2767
7.91465,2771
7.87255,2775
7.89417,2791
7.91465,2795
7.87255,2799
7.89417,2815
7.91465,2819
7.87255,2823
7.89417,2839
7.91465,2843
7.87255,2847
7.89417,2863
7.91465,2867
7.87255,2871
7.89417,2887
7.91465,2891
7.87255,2895
7.89417,2911
7.91465,2915
7.87255,2919
7.89417,2935
7.91465,2939
7.87255,2943
7.89417,2959
7.91465,2963
7.87255,2967
7.89417,2983
7.91465,2987
7.87255,2991
7.89417,3007
7.91465,3011
7.87255,3015
7.89417,3031
7.91465,3035
7.87255,3039
7.89417,3055
7.91465,3059
7.87255,3063
7.89417,3079
7.91465,3083
7.87255,3087
7.89417,3103
7.91465,3107
7.87255,3111
7.89417,3127
7.91465,3131
7.87255,3135
7.89417,3151
7.91465,3155
7.87255,3159
7.89417,3175
7.91465,3179
7.87255,3183
7.89417,3199
7.91465,3203
7.87255,3207
7.89417,3223
7.91465,3227
7.87255,3231
7.89417,3247
7.91465,3251
7.87255,3255
7.89417,3271
7.91465,3275
7.87255,3279
7.89417,3295
7.91465,3299
7.87255,3303
7.89417,3319
7.91465,3323
7.87255,3327
7.89417,3343
7.91465,3347
7.87255,3351
7.89417,3367
7.91465,3371
7.87255,3375
7.89417,3391
7.91465,3395
7.87255,3399
7.89417,3415
7.91465,3419
7.87255,3423
7.89417,3439
7.91465,3443
7.87255,3447
7.89417,3463
7.91465,3467
7.87255,3471
7.89417,3487
7.91465,3491
7.87255,3495
7.89417,3511
7.91465,3515
7.87255,3519
7.89417,3535
7.91465,3539
7.87255,3543
