throughput,time
0.123333,1875
0.123324,1884
0.123324,1892
0.123324,1900
0.123324,1908
0.123324,1916
0.123333,1924
0.123333,1932
0.123333,1940
0.123333,1948
0.123333,1956
0.123333,1964
0.123416,1972
0.123498,1980
0.123498,1989
0.123498,1997
0.123498,2005
0.123416,2013
0.123333,2021
0.123333,2029
0.123333,2037
0.123333,2045
0.123333,2053
0.123333,2061
0.123416,2069
0.123498,2077
0.123581,2085
0.123663,2093
0.123829,2101
0.123912,2109
0.123995,2117
0.124078,2125
0.124161,2133
0.124161,2141
0.124161,2149
0.124585,2152
0.125342,2156
0.126684,2157
0.128026,2165
0.129815,2168
0.131495,2172
0.133423,2173
0.134858,2181
0.136683,2184
0.138441,2188
0.140461,2189
0.1419,2197
0.143624,2200
0.145354,2204
0.147279,2205
0.148625,2213
0.150336,2216
0.152084,2220
0.154004,2221
0.15535,2229
0.157047,2232
0.158813,2236
0.160729,2237
0.162076,2245
0.163759,2248
0.165543,2252
0.167454,2253
0.168801,2261
0.170471,2264
0.172272,2268
0.174179,2269
0.175526,2277
0.177182,2280
0.179126,2284
0.181153,2285
0.182625,2293
0.184393,2296
0.186359,2300
0.188262,2301
0.189613,2309
0.191247,2312
0.193111,2316
0.19501,2317
0.196361,2325
0.197982,2328
0.199864,2332
0.201758,2333
0.203109,2341
0.204716,2344
0.206616,2348
0.208505,2349
0.209857,2357
0.21145,2360
0.213368,2364
0.215253,2365
0.216605,2373
0.218184,2376
0.220121,2380
0.222001,2381
0.223352,2389
0.224918,2392
0.226873,2396
0.228749,2397
0.2301,2405
0.231653,2408
0.233625,2412
0.235497,2413
0.236848,2421
0.238387,2424
0.240378,2428
0.242244,2429
0.243596,2437
0.245121,2440
0.24713,2444
0.248992,2445
0.249499,2453
0.250175,2456
0.250846,2460
0.251352,2461
0.250508,2469
0.250677,2472
0.250846,2476
0.251352,2477
0.250508,2485
0.250677,2488
0.250677,2493
0.251183,2493
0.250339,2501
0.250507,2504
0.250507,2509
0.251183,2509
0.250339,2517
0.250507,2520
0.250507,2525
0.251183,2525
0.250339,2533
0.250507,2536
0.250507,2541
0.251183,2541
0.250339,2549
0.250507,2552
0.250507,2557
0.251183,2557
0.250339,2565
0.250507,2568
0.250507,2573
0.251183,2573
0.250339,2581
0.250507,2584
0.250507,2589
0.251183,2589
0.250339,2597
0.250507,2600
0.250507,2605
0.251183,2605
0.250339,2613
0.250507,2616
0.250507,2621
0.251183,2621
0.250339,2629
0.250507,2632
0.250507,2637
0.251183,2637
0.250339,2645
0.250507,2648
0.250507,2653
0.251183,2653
0.250339,2661
0.250507,2664
0.250507,2669
0.251183,2669
0.250339,2677
0.250507,2680
0.250507,2685
0.251183,2685
0.250339,2693
0.250507,2696
0.250507,2701
0.251183,2701
0.250339,2709
0.250507,2712
0.250507,2717
0.251183,2717
0.250339,2725
0.250507,2728
0.250507,2733
0.251183,2733
0.250339,2741
0.250507,2744
0.250507,2749
0.251183,2749
0.250339,2757
0.250507,2760
0.250507,2765
0.251183,2765
0.250339,2773
0.250507,2776
0.250507,2781
0.251183,2781
0.250507,2789
0.250843,2792
0.250843,2797
0.251519,2797
0.250843,2805
0.25101,2808
0.250843,2813
0.251519,2813
0.250843,2821
0.25101,2824
0.250843,2829
0.251519,2829
0.250843,2837
0.25101,2840
0.250843,2845
0.251519,2845
0.250843,2853
0.25101,2856
0.250843,2861
0.251519,2861
0.250843,2869
0.25101,2872
0.250843,2877
0.251519,2877
0.250843,2885
0.25101,2888
0.250843,2893
0.251519,2893
0.250843,2901
0.25101,2904
0.250843,2909
0.251519,2909
0.250843,2917
0.25101,2920
0.250843,2925
0.251519,2925
0.250843,2933
0.25101,2936
0.250843,2941
0.251519,2941
0.250843,2949
0.25101,2952
0.250843,2957
0.251519,2957
0.250843,2965
0.25101,2968
0.250843,2973
0.251519,2973
0.250843,2981
0.25101,2984
0.250843,2989
0.251519,2989
0.250843,2997
0.25101,3000
0.250843,3005
0.251519,3005
0.250843,3013
0.25101,3016
0.250843,3021
0.251519,3021
0.250843,3029
0.25101,3032
0.250843,3037
0.251519,3037
0.250843,3045
0.25101,3048
0.250843,3053
0.251519,3053
0.250843,3061
0.25101,3064
0.250843,3069
0.251519,3069
0.250843,3077
0.25101,3080
0.250843,3085
0.251519,3085
0.250843,3093
0.25101,3096
0.250843,3101
