servicetime,time,numworkers,streamsize
5.06189,2067,4,5000
5.06064,2072,4,5000
5.05944,2077,4,5000
5.05828,2082,4,5000
5.05717,2087,4,5000
5.0561,2093,4,5000
5.05507,2098,4,5000
5.05846,2103,4,5000
5.06181,2108,4,5000
5.06513,2113,4,5000
5.0684,2118,4,5000
5.05086,2123,4,5000
5.03362,2128,4,5000
5.01667,2133,4,5000
5,2138,4,5000
5,2143,4,5000
5,2148,4,5000
5,2153,4,5000
5,2158,4,5000
5,2164,4,5000
5,2169,4,5000
5,2174,4,5000
5,2179,4,5000
5,2184,4,5000
5,2189,4,5000
5,2194,4,5000
5.01562,2199,4,5000
5.03033,2204,4,5000
5.04422,2209,4,5000
5.05738,2214,4,5000
5.05425,2219,4,5000
5.05145,2224,4,5000
5.04893,2229,4,5000
5.04664,2234,4,5000
5.04455,2240,4,5000
5.04265,2245,4,5000
5.0409,2250,4,5000
5.03929,2255,4,5000
5.0378,2260,4,5000
5.03642,2265,4,5000
5.03514,2270,4,5000
5.04201,2275,4,5000
5.04871,2280,4,5000
5.05524,2285,4,5000
5.06161,2290,4,5000
5.05977,2295,4,5000
5.05803,2300,4,5000
5.05639,2305,4,5000
5.05485,2310,4,5000
5.05338,2316,4,5000
5.05199,2321,4,5000
5.05067,2326,4,5000
5.04942,2331,4,5000
5.04823,2336,4,5000
5.05277,2341,4,5000
5.05724,2346,4,5000
5.06164,2351,4,5000
5.06597,2356,4,5000
5.06455,2361,4,5000
5.06319,2366,4,5000
5.06189,2371,4,5000
5.06064,2376,4,5000
5.05944,2382,4,5000
5.05828,2387,4,5000
5.05717,2392,4,5000
5.0561,2397,4,5000
5.05507,2402,4,5000
5.05846,2407,4,5000
5.06181,2412,4,5000
5.06513,2417,4,5000
5.0684,2422,4,5000
5.05086,2427,4,5000
5.03362,2432,4,5000
5.01667,2437,4,5000
5,2442,4,5000
5,2447,4,5000
5,2453,4,5000
5,2458,4,5000
5,2463,4,5000
5,2468,4,5000
5,2473,4,5000
5,2478,4,5000
5,2483,4,5000
5,2488,4,5000
5,2493,4,5000
5.01667,2498,4,5000
5.03229,2503,4,5000
5.047,2508,4,5000
5.06089,2513,4,5000
5.05738,2518,4,5000
5.05425,2523,4,5000
5.05145,2529,4,5000
5.04893,2534,4,5000
5.04664,2539,4,5000
5.04455,2544,4,5000
5.04265,2549,4,5000
5.0409,2554,4,5000
5.03929,2559,4,5000
5.0378,2564,4,5000
5.04504,2569,4,5000
5.0521,2574,4,5000
5.05897,2579,4,5000
5.06566,2584,4,5000
5.06357,2589,4,5000
5.06161,2594,4,5000
5.05977,2600,4,5000
5.05803,2605,4,5000
5.05639,2610,4,5000
5.05485,2615,4,5000
5.05338,2620,4,5000
5.05199,2625,4,5000
5.05067,2630,4,5000
5.04942,2635,4,5000
5.05404,2640,4,5000
5.05859,2645,4,5000
5.06306,2650,4,5000
5.06746,2655,4,5000
5.06597,2660,4,5000
5.06455,2665,4,5000
5.06319,2671,4,5000
5.06189,2676,4,5000
5.06064,2681,4,5000
5.05944,2686,4,5000
5.05828,2691,4,5000
5.05717,2696,4,5000
5.0561,2701,4,5000
5.05507,2706,4,5000
5.05408,2711,4,5000
5.05743,2716,4,5000
5.06074,2721,4,5000
5.06402,2726,4,5000
5.05086,2731,4,5000
5.03362,2736,4,5000
5.01667,2742,4,5000
5,2747,4,5000
5,2752,4,5000
5,2757,4,5000
5,2762,4,5000
5,2767,4,5000
5,2772,4,5000
5,2777,4,5000
5,2782,4,5000
5,2787,4,5000
5,2792,4,5000
5.01786,2797,4,5000
5.03452,2802,4,5000
5.05015,2807,4,5000
5.06485,2813,4,5000
5.06089,2818,4,5000
5.05738,2823,4,5000
5.05425,2828,4,5000
5.05145,2833,4,5000
5.04893,2838,4,5000
5.04664,2843,4,5000
5.04455,2848,4,5000
5.04265,2853,4,5000
5.0409,2858,4,5000
5.03929,2863,4,5000
5.04673,2868,4,5000
5.05397,2873,4,5000
5.06102,2878,4,5000
5.06789,2884,4,5000
5.06566,2889,4,5000
5.06357,2894,4,5000
5.06161,2899,4,5000
5.05977,2904,4,5000
5.05803,2909,4,5000
5.05639,2914,4,5000
5.05485,2919,4,5000
5.05979,2924,4,5000
5.06465,2929,4,5000
5.06943,2934,4,5000
5.07413,2940,4,5000
5.07234,2945,4,5000
5.07064,2950,4,5000
5.06901,2955,4,5000
5.06746,2960,4,5000
5.06597,2965,4,5000
5.06455,2970,4,5000
5.06319,2975,4,5000
5.06189,2980,4,5000
5.06064,2985,4,5000
5.06424,2990,4,5000
5.0678,2995,4,5000
5.07132,3000,4,5000
5.0748,3006,4,5000
5.07343,3011,4,5000
5.0721,3016,4,5000
5.07082,3021,4,5000
5.06959,3026,4,5000
5.0684,3031,4,5000
5.05086,3036,4,5000
5.03362,3041,4,5000
5.01667,3046,4,5000
5,3051,4,5000
5,3056,4,5000
5,3061,4,5000
5,3066,4,5000
5,3071,4,5000
5,3077,4,5000
5,3082,4,5000
5,3087,4,5000
5,3092,4,5000
5,3097,4,5000
5,3102,4,5000
5,3107,4,5000
5.01562,3112,4,5000
5.03033,3117,4,5000
5.04422,3122,4,5000
5.05738,3127,4,5000
5.05425,3132,4,5000
5.05145,3137,4,5000
5.04893,3142,4,5000
5.04664,3147,4,5000
5.04455,3153,4,5000
5.04265,3158,4,5000
5.0409,3163,4,5000
5.03929,3168,4,5000
5.0378,3173,4,5000
5.03642,3178,4,5000
5.04348,3183,4,5000
5.05034,3188,4,5000
5.05704,3193,4,5000
5.06357,3198,4,5000
5.06161,3203,4,5000
5.05977,3208,4,5000
5.05803,3213,4,5000
5.05639,3218,4,5000
5.05485,3223,4,5000
5.05338,3229,4,5000
5.05199,3234,4,5000
5.05067,3239,4,5000
5.04942,3244,4,5000
5.04823,3249,4,5000
5.04709,3254,4,5000
5.04601,3259,4,5000
5.05041,3264,4,5000
5.05474,3269,4,5000
5.059,3274,4,5000
5.06319,3279,4,5000
5.06189,3284,4,5000
5.06064,3289,4,5000
5.05944,3294,4,5000
5.05828,3299,4,5000
5.05717,3305,4,5000
5.0561,3310,4,5000
5.05507,3315,4,5000
5.05408,3320,4,5000
5.05312,3325,4,5000
5.05219,3330,4,5000
5.05547,3335,4,5000
5.04231,3340,4,5000
5.02938,3345,4,5000
5.01667,3350,4,5000
5,3355,4,5000
5,3360,4,5000
5,3365,4,5000
5,3370,4,5000
5,3375,4,5000
5,3381,4,5000
5,3386,4,5000
5,3391,4,5000
5,3396,4,5000
5,3401,4,5000
5,3406,4,5000
5.01667,3411,4,5000
5.03229,3416,4,5000
5.047,3421,4,5000
5.06089,3426,4,5000
5.05738,3431,4,5000
5.05425,3436,4,5000
5.05145,3441,4,5000
5.04893,3446,4,5000
5.04664,3452,4,5000
5.04455,3457,4,5000
5.04265,3462,4,5000
5.0409,3467,4,5000
5.03929,3472,4,5000
5.0378,3477,4,5000
5.03642,3482,4,5000
5.04348,3487,4,5000
5.05034,3492,4,5000
5.05704,3497,4,5000
5.06357,3502,4,5000
5.06161,3507,4,5000
5.05977,3512,4,5000
5.05803,3517,4,5000
5.05639,3522,4,5000
5.05485,3528,4,5000
5.05338,3533,4,5000
5.05199,3538,4,5000
5.05067,3543,4,5000
5.04942,3548,4,5000
5.04823,3553,4,5000
5.05277,3558,4,5000
5.05724,3563,4,5000
5.06164,3568,4,5000
5.06597,3573,4,5000
5.06455,3578,4,5000
5.06319,3583,4,5000
5.06189,3588,4,5000
5.06064,3593,4,5000
5.05944,3599,4,5000
5.05828,3604,4,5000
5.05717,3609,4,5000
5.0561,3614,4,5000
5.05507,3619,4,5000
5.05408,3624,4,5000
5.05743,3629,4,5000
5.06074,3634,4,5000
5.06402,3639,4,5000
5.05086,3644,4,5000
5.03362,3649,4,5000
5.01667,3654,4,5000
5,3659,4,5000
5,3664,4,5000
5,3670,4,5000
5,3675,4,5000
5,3680,4,5000
5,3685,4,5000
5,3690,4,5000
5,3695,4,5000
5,3700,4,5000
5,3705,4,5000
5,3710,4,5000
5.01667,3715,4,5000
5.03229,3720,4,5000
5.047,3725,4,5000
5.06089,3730,4,5000
5.05738,3735,4,5000
5.05425,3741,4,5000
5.05145,3746,4,5000
5.04893,3751,4,5000
5.04664,3756,4,5000
5.04455,3761,4,5000
5.04265,3766,4,5000
5.0409,3771,4,5000
5.03929,3776,4,5000
5.0378,3781,4,5000
5.04504,3786,4,5000
5.0521,3791,4,5000
5.05897,3796,4,5000
5.06566,3801,4,5000
5.06357,3806,4,5000
5.06161,3811,4,5000
5.05977,3817,4,5000
5.05803,3822,4,5000
5.05639,3827,4,5000
5.05485,3832,4,5000
5.05338,3837,4,5000
5.05199,3842,4,5000
5.05067,3847,4,5000
5.04942,3852,4,5000
5.04823,3857,4,5000
5.05277,3862,4,5000
5.05724,3867,4,5000
5.06164,3872,4,5000
5.06597,3877,4,5000
5.06455,3882,4,5000
5.06319,3887,4,5000
5.06189,3893,4,5000
5.06064,3898,4,5000
5.05944,3903,4,5000
5.05828,3908,4,5000
5.05717,3913,4,5000
5.0561,3918,4,5000
5.05507,3923,4,5000
5.05408,3928,4,5000
5.05743,3933,4,5000
5.06074,3938,4,5000
5.06402,3943,4,5000
5.05086,3948,4,5000
5.03362,3953,4,5000
5.01667,3958,4,5000
5,3964,4,5000
5,3969,4,5000
5,3974,4,5000
5,3979,4,5000
5,3984,4,5000
5,3989,4,5000
5,3994,4,5000
5,3999,4,5000
5,4004,4,5000
5,4009,4,5000
5,4014,4,5000
5,4019,4,5000
5.01562,4024,4,5000
5.03033,4029,4,5000
5.04422,4034,4,5000
5.05738,4040,4,5000
5.05425,4045,4,5000
5.05145,4050,4,5000
5.04893,4055,4,5000
5.04664,4060,4,5000
5.04455,4065,4,5000
5.04265,4070,4,5000
5.0409,4075,4,5000
5.03929,4080,4,5000
5.0378,4085,4,5000
5.03642,4090,4,5000
5.04348,4095,4,5000
5.05034,4100,4,5000
5.05704,4105,4,5000
5.06357,4111,4,5000
5.06161,4116,4,5000
5.05977,4121,4,5000
5.05803,4126,4,5000
5.05639,4131,4,5000
5.05485,4136,4,5000
5.05338,4141,4,5000
5.05199,4146,4,5000
5.05067,4151,4,5000
5.04942,4156,4,5000
5.04823,4161,4,5000
5.04709,4166,4,5000
5.05156,4171,4,5000
5.05596,4176,4,5000
5.06029,4181,4,5000
5.06455,4187,4,5000
5.06319,4192,4,5000
5.06189,4197,4,5000
5.06064,4202,4,5000
5.05944,4207,4,5000
5.05828,4212,4,5000
5.05717,4217,4,5000
5.0561,4222,4,5000
5.05507,4227,4,5000
5.05408,4232,4,5000
5.05312,4237,4,5000
5.05643,4242,4,5000
5.0597,4247,4,5000
5.04655,4253,4,5000
5.03362,4258,4,5000
5.01667,4263,4,5000
5,4268,4,5000
5,4273,4,5000
5,4278,4,5000
5,4283,4,5000
5,4288,4,5000
5,4293,4,5000
5,4298,4,5000
5,4303,4,5000
5.02083,4309,4,5000
5.04006,4314,4,5000
5.05792,4319,4,5000
5.07459,4324,4,5000
5.06938,4329,4,5000
5.06485,4334,4,5000
5.06089,4339,4,5000
5.05738,4344,4,5000
5.05425,4349,4,5000
5.05145,4354,4,5000
5.04893,4359,4,5000
5.04664,4364,4,5000
5.04455,4369,4,5000
5.04265,4374,4,5000
5.0409,4379,4,5000
5.04855,4385,4,5000
5.05599,4390,4,5000
5.06323,4395,4,5000
5.07028,4400,4,5000
5.06789,4405,4,5000
5.06566,4410,4,5000
5.06357,4415,4,5000
5.06161,4420,4,5000
5.05977,4425,4,5000
5.05803,4430,4,5000
5.05639,4435,4,5000
5.05485,4440,4,5000
5.05338,4445,4,5000
5.05824,4450,4,5000
5.06302,4456,4,5000
5.06772,4461,4,5000
5.07234,4466,4,5000
5.07064,4471,4,5000
5.06901,4476,4,5000
5.06746,4481,4,5000
5.06597,4486,4,5000
5.06455,4491,4,5000
5.06319,4496,4,5000
5.06189,4501,4,5000
5.06064,4506,4,5000
5.05944,4511,4,5000
5.05828,4516,4,5000
5.05717,4521,4,5000
5.06064,4527,4,5000
5.06408,4532,4,5000
5.06747,4537,4,5000
5.07082,4542,4,5000
5.06959,4547,4,5000
5.0684,4552,4,5000
5.05086,4557,4,5000
5.03362,4562,4,5000
5.01667,4567,4,5000
5,4572,4,5000
5,4577,4,5000
5,4582,4,5000
5,4587,4,5000
5,4592,4,5000
5,4598,4,5000
5,4603,4,5000
5,4608,4,5000
5,4613,4,5000
5,4618,4,5000
5,4623,4,5000
5.01667,4628,4,5000
5.03229,4633,4,5000
5.047,4638,4,5000
5.06089,4643,4,5000
5.05738,4648,4,5000
5.05425,4653,4,5000
5.05145,4658,4,5000
5.04893,4663,4,5000
5.04664,4669,4,5000
5.04455,4674,4,5000
5.04265,4679,4,5000
5.0409,4684,4,5000
5.03929,4689,4,5000
5.0378,4694,4,5000
5.03642,4699,4,5000
5.04348,4704,4,5000
5.05034,4709,4,5000
5.05704,4714,4,5000
5.06357,4719,4,5000
5.06161,4724,4,5000
5.05977,4729,4,5000
5.05803,4734,4,5000
5.05639,4739,4,5000
5.05485,4745,4,5000
5.05338,4750,4,5000
5.05199,4755,4,5000
5.05067,4760,4,5000
5.04942,4765,4,5000
5.04823,4770,4,5000
5.05277,4775,4,5000
5.05724,4780,4,5000
5.06164,4785,4,5000
5.06597,4790,4,5000
5.06455,4795,4,5000
5.06319,4800,4,5000
5.06189,4805,4,5000
5.06064,4810,4,5000
5.05944,4815,4,5000
5.05828,4821,4,5000
5.05717,4826,4,5000
5.0561,4831,4,5000
5.05507,4836,4,5000
5.05408,4841,4,5000
5.05312,4846,4,5000
5.05643,4851,4,5000
5.0597,4856,4,5000
5.04655,4861,4,5000
5.03362,4866,4,5000
5.01667,4871,4,5000
5,4876,4,5000
5,4881,4,5000
5,4886,4,5000
5,4892,4,5000
5,4897,4,5000
5,4902,4,5000
5,4907,4,5000
5,4912,4,5000
5,4917,4,5000
5,4922,4,5000
5,4927,4,5000
5.01667,4932,4,5000
5.03229,4937,4,5000
5.047,4942,4,5000
5.06089,4947,4,5000
5.05738,4952,4,5000
5.05425,4957,4,5000
5.05145,4962,4,5000
5.04893,4968,4,5000
5.04664,4973,4,5000
5.04455,4978,4,5000
5.04265,4983,4,5000
5.0409,4988,4,5000
5.03929,4993,4,5000
5.0378,4998,4,5000
5.04504,5003,4,5000
5.0521,5008,4,5000
5.05897,5013,4,5000
5.06566,5018,4,5000
5.06357,5023,4,5000
5.06161,5028,4,5000
5.05977,5033,4,5000
5.05803,5039,4,5000
5.05639,5044,4,5000
5.05485,5049,4,5000
5.05338,5054,4,5000
5.05199,5059,4,5000
5.05067,5064,4,5000
5.04942,5069,4,5000
5.05404,5074,4,5000
5.10404,5083,4,5000
5.15296,5088,4,5000
5.20084,5093,4,5000
5.2419,5098,4,5000
5.25753,5109,4,5000
5.27295,5114,4,5000
5.28817,5120,4,5000
5.30319,5125,4,5000
5.31641,5133,4,5000
5.3295,5138,4,5000
5.34246,5144,4,5000
5.3553,5149,4,5000
5.36663,5157,4,5000
5.27701,5162,4,5000
5.18904,5168,4,5000
5.10268,5173,4,5000
5.25,5181,4,5000
5.45,5186,4,5000
5.61667,5192,4,5000
5.75952,5197,4,5000
5.75952,5205,4,5000
5.78175,5210,4,5000
5.81508,5216,4,5000
5.85404,5221,4,5000
5.85404,5229,4,5000
5.86259,5234,4,5000
5.87687,5240,4,5000
5.89505,5245,4,5000
5.89505,5253,4,5000
5.89958,5258,4,5000
5.90752,5264,4,5000
5.91804,5269,4,5000
5.91804,5277,4,5000
5.92084,5282,4,5000
5.92589,5288,4,5000
5.93276,5293,4,5000
5.93276,5301,4,5000
5.93466,5306,4,5000
5.93816,5312,4,5000
5.94299,5317,4,5000
5.94299,5325,4,5000
5.94437,5330,4,5000
5.94693,5336,4,5000
5.95052,5341,4,5000
5.95052,5349,4,5000
5.95156,5354,4,5000
5.95352,5360,4,5000
5.95629,5365,4,5000
5.95629,5373,4,5000
5.95711,5378,4,5000
5.95866,5384,4,5000
5.96085,5389,4,5000
5.96085,5397,4,5000
5.96151,5402,4,5000
5.96277,5408,4,5000
5.96456,5413,4,5000
5.96456,5421,4,5000
5.9651,5426,4,5000
5.96613,5432,4,5000
5.96762,5437,4,5000
5.96762,5445,4,5000
5.96807,5451,4,5000
5.96894,5456,4,5000
5.97019,5461,4,5000
6.47019,5469,4,5000
6.60029,5475,4,5000
6.61029,5480,4,5000
6.625,5485,4,5000
6.225,5493,4,5000
6.14167,5499,4,5000
6.14167,5504,4,5000
6.14167,5509,4,5000
6.09722,5517,4,5000
6.08056,5523,4,5000
6.08056,5528,4,5000
6.08056,5533,4,5000
6.06346,5541,4,5000
6.05632,5547,4,5000
6.05632,5552,4,5000
6.05632,5557,4,5000
6.04727,5565,4,5000
6.0433,5571,4,5000
6.0433,5576,4,5000
6.0433,5581,4,5000
6.0377,5589,4,5000
6.03517,5595,4,5000
6.03517,5600,4,5000
6.03517,5605,4,5000
6.03136,5613,4,5000
6.02962,5619,4,5000
6.02962,5624,4,5000
6.02962,5629,4,5000
6.02686,5637,4,5000
6.02557,5643,4,5000
6.02557,5648,4,5000
6.02557,5653,4,5000
6.02348,5661,4,5000
6.0225,5667,4,5000
6.0225,5672,4,5000
6.0225,5677,4,5000
6.02087,5685,4,5000
6.02009,5691,4,5000
6.02009,5696,4,5000
6.02009,5701,4,5000
6.01877,5709,4,5000
6.01815,5715,4,5000
6.01815,5720,4,5000
6.01815,5725,4,5000
6.01706,5733,4,5000
6.01655,5739,4,5000
6.01655,5744,4,5000
6.01655,5749,4,5000
6.01564,5757,4,5000
6.0152,5763,4,5000
5.7652,5768,4,5000
5.5152,5773,4,5000
5.505,5781,4,5000
5.5,5787,4,5000
5.7,5792,4,5000
5.86667,5797,4,5000
5.86667,5805,4,5000
5.86667,5811,4,5000
5.88889,5816,4,5000
5.92222,5821,4,5000
5.92222,5829,4,5000
5.92222,5835,4,5000
5.93077,5840,4,5000
5.94505,5845,4,5000
5.94505,5854,4,5000
5.94505,5859,4,5000
5.94958,5864,4,5000
5.95752,5869,4,5000
5.95752,5878,4,5000
