throughput,time,numworkers,streamsize
0.2,1526,16,5000
0.2,1531,16,5000
0.2,1537,16,5000
0.2,1542,16,5000
0.2,1547,16,5000
0.2,1552,16,5000
0.2,1557,16,5000
0.2,1562,16,5000
0.2,1567,16,5000
0.2,1572,16,5000
0.2,1577,16,5000
0.19697,1582,16,5000
0.197183,1587,16,5000
0.197368,1592,16,5000
0.197531,1598,16,5000
0.197674,1603,16,5000
0.197802,1608,16,5000
0.197917,1613,16,5000
0.19802,1618,16,5000
0.198113,1623,16,5000
0.198198,1628,16,5000
0.198276,1633,16,5000
0.196721,1638,16,5000
0.19685,1643,16,5000
0.19697,1648,16,5000
0.19708,1653,16,5000
0.197183,1659,16,5000
0.197279,1664,16,5000
0.197368,1669,16,5000
0.197452,1674,16,5000
0.197531,1679,16,5000
0.197605,1684,16,5000
0.197674,1689,16,5000
0.196629,1694,16,5000
0.196721,1699,16,5000
0.196809,1704,16,5000
0.196891,1709,16,5000
0.19697,1714,16,5000
0.197044,1720,16,5000
0.197115,1725,16,5000
0.197183,1730,16,5000
0.197248,1735,16,5000
0.197309,1740,16,5000
0.197368,1745,16,5000
0.197425,1750,16,5000
0.196653,1755,16,5000
0.196721,1760,16,5000
0.196787,1765,16,5000
0.19685,1771,16,5000
0.196911,1776,16,5000
0.19697,1781,16,5000
0.197026,1786,16,5000
0.19708,1791,16,5000
0.197133,1796,16,5000
0.197183,1801,16,5000
0.197232,1806,16,5000
0.19661,1811,16,5000
0.196667,1816,16,5000
0.2,1821,16,5000
0.2,1826,16,5000
0.2,1831,16,5000
0.2,1837,16,5000
0.2,1842,16,5000
0.2,1847,16,5000
0.2,1852,16,5000
0.2,1857,16,5000
0.2,1862,16,5000
0.2,1867,16,5000
0.2,1872,16,5000
0.2,1877,16,5000
0.19697,1882,16,5000
0.197183,1887,16,5000
0.197368,1892,16,5000
0.197531,1898,16,5000
0.197674,1903,16,5000
0.197802,1908,16,5000
0.197917,1913,16,5000
0.19802,1918,16,5000
0.198113,1923,16,5000
0.198198,1928,16,5000
0.198276,1933,16,5000
0.198347,1938,16,5000
0.198413,1943,16,5000
0.198473,1948,16,5000
0.19708,1953,16,5000
0.197183,1958,16,5000
0.197279,1964,16,5000
0.197368,1969,16,5000
0.197452,1974,16,5000
0.197531,1979,16,5000
0.197605,1984,16,5000
0.197674,1989,16,5000
0.19774,1994,16,5000
0.197802,1999,16,5000
0.197861,2004,16,5000
0.196891,2009,16,5000
0.19697,2014,16,5000
0.197044,2019,16,5000
0.197115,2025,16,5000
0.197183,2030,16,5000
0.197248,2035,16,5000
0.197309,2040,16,5000
0.197368,2045,16,5000
0.197425,2050,16,5000
0.197479,2055,16,5000
0.197531,2060,16,5000
0.197581,2065,16,5000
0.197628,2070,16,5000
0.197674,2075,16,5000
0.19697,2080,16,5000
0.197026,2085,16,5000
0.19708,2090,16,5000
0.197133,2096,16,5000
0.197183,2101,16,5000
0.197232,2106,16,5000
0.197279,2111,16,5000
0.197324,2116,16,5000
0.197368,2121,16,5000
0.2,2126,16,5000
0.2,2131,16,5000
0.2,2136,16,5000
0.2,2141,16,5000
0.2,2146,16,5000
0.2,2152,16,5000
0.2,2157,16,5000
0.2,2162,16,5000
0.2,2167,16,5000
0.2,2172,16,5000
0.2,2177,16,5000
0.2,2182,16,5000
0.19697,2187,16,5000
0.197183,2192,16,5000
0.197368,2197,16,5000
0.197531,2202,16,5000
0.197674,2207,16,5000
0.197802,2212,16,5000
0.197917,2218,16,5000
0.19802,2223,16,5000
0.198113,2228,16,5000
0.198198,2233,16,5000
0.198276,2238,16,5000
0.198347,2243,16,5000
0.19685,2248,16,5000
0.19697,2253,16,5000
0.19708,2258,16,5000
0.197183,2263,16,5000
0.197279,2268,16,5000
0.197368,2273,16,5000
0.197452,2278,16,5000
0.197531,2284,16,5000
0.197605,2289,16,5000
0.197674,2294,16,5000
0.19774,2299,16,5000
0.197802,2304,16,5000
0.197861,2309,16,5000
0.197917,2314,16,5000
0.19697,2319,16,5000
0.197044,2324,16,5000
0.197115,2329,16,5000
0.197183,2334,16,5000
0.197248,2339,16,5000
0.197309,2344,16,5000
0.197368,2349,16,5000
0.197425,2355,16,5000
0.197479,2360,16,5000
0.197531,2365,16,5000
0.197581,2370,16,5000
0.197628,2375,16,5000
0.197674,2380,16,5000
0.19697,2385,16,5000
0.197026,2390,16,5000
0.19708,2395,16,5000
0.197133,2400,16,5000
0.197183,2405,16,5000
0.197232,2410,16,5000
0.197279,2415,16,5000
0.197324,2421,16,5000
0.197368,2426,16,5000
0.2,2431,16,5000
0.2,2436,16,5000
0.2,2441,16,5000
0.2,2446,16,5000
0.2,2451,16,5000
0.2,2456,16,5000
0.2,2461,16,5000
0.2,2466,16,5000
0.2,2471,16,5000
0.2,2476,16,5000
0.2,2481,16,5000
0.2,2486,16,5000
0.19697,2492,16,5000
0.197183,2497,16,5000
0.197368,2502,16,5000
0.197531,2507,16,5000
0.197674,2512,16,5000
0.197802,2517,16,5000
0.197917,2522,16,5000
0.19802,2527,16,5000
0.198113,2532,16,5000
0.198198,2537,16,5000
0.198276,2542,16,5000
0.198347,2547,16,5000
0.198413,2553,16,5000
0.19697,2558,16,5000
0.19708,2563,16,5000
0.197183,2568,16,5000
0.197279,2573,16,5000
0.197368,2578,16,5000
0.197452,2583,16,5000
0.197531,2588,16,5000
0.197605,2593,16,5000
0.197674,2598,16,5000
0.19774,2603,16,5000
0.197802,2608,16,5000
0.197861,2613,16,5000
0.197917,2618,16,5000
0.19797,2624,16,5000
0.197044,2629,16,5000
0.197115,2634,16,5000
0.197183,2639,16,5000
0.197248,2644,16,5000
0.197309,2649,16,5000
0.197368,2654,16,5000
0.197425,2659,16,5000
0.197479,2664,16,5000
0.197531,2669,16,5000
0.197581,2674,16,5000
0.197628,2679,16,5000
0.197674,2684,16,5000
0.197719,2690,16,5000
0.197026,2695,16,5000
0.19708,2700,16,5000
0.197133,2705,16,5000
0.197183,2710,16,5000
0.197232,2715,16,5000
0.197279,2720,16,5000
0.197324,2725,16,5000
0.197368,2730,16,5000
0.2,2735,16,5000
0.2,2740,16,5000
0.2,2745,16,5000
0.2,2750,16,5000
0.2,2756,16,5000
0.2,2761,16,5000
0.2,2766,16,5000
0.2,2771,16,5000
0.2,2776,16,5000
0.2,2781,16,5000
0.2,2786,16,5000
0.2,2791,16,5000
0.2,2796,16,5000
0.2,2801,16,5000
0.197368,2806,16,5000
0.197531,2811,16,5000
0.197674,2817,16,5000
0.197802,2822,16,5000
0.197917,2827,16,5000
0.19802,2832,16,5000
0.198113,2837,16,5000
0.198198,2842,16,5000
0.198276,2847,16,5000
0.198347,2852,16,5000
0.198413,2857,16,5000
0.198473,2862,16,5000
0.198529,2867,16,5000
0.197183,2872,16,5000
0.197279,2877,16,5000
0.197368,2882,16,5000
0.197452,2888,16,5000
0.197531,2893,16,5000
0.197605,2898,16,5000
0.197674,2903,16,5000
0.19774,2908,16,5000
0.197802,2913,16,5000
0.197861,2918,16,5000
0.197917,2923,16,5000
0.19797,2928,16,5000
0.19802,2933,16,5000
0.197115,2938,16,5000
0.197183,2943,16,5000
0.197248,2949,16,5000
0.197309,2954,16,5000
0.197368,2959,16,5000
0.197425,2964,16,5000
0.197479,2969,16,5000
0.197531,2974,16,5000
0.197581,2979,16,5000
0.197628,2984,16,5000
0.197674,2989,16,5000
0.197719,2994,16,5000
0.197761,2999,16,5000
0.19708,3004,16,5000
0.197133,3009,16,5000
0.197183,3014,16,5000
0.197232,3019,16,5000
0.197279,3025,16,5000
0.197324,3030,16,5000
0.197368,3035,16,5000
0.2,3040,16,5000
0.2,3045,16,5000
0.2,3050,16,5000
0.2,3055,16,5000
0.2,3060,16,5000
0.2,3065,16,5000
0.2,3070,16,5000
0.2,3075,16,5000
0.2,3080,16,5000
0.2,3086,16,5000
0.2,3091,16,5000
0.2,3096,16,5000
0.19697,3101,16,5000
0.197183,3106,16,5000
0.197368,3111,16,5000
0.197531,3116,16,5000
0.197674,3121,16,5000
0.197802,3126,16,5000
0.197917,3131,16,5000
0.19802,3136,16,5000
0.198113,3142,16,5000
0.198198,3147,16,5000
0.196581,3152,16,5000
0.196721,3157,16,5000
0.19685,3162,16,5000
0.19697,3167,16,5000
0.19708,3172,16,5000
0.197183,3177,16,5000
0.197279,3182,16,5000
0.197368,3187,16,5000
0.197452,3193,16,5000
0.197531,3198,16,5000
0.196429,3203,16,5000
0.196532,3208,16,5000
0.196629,3213,16,5000
0.196721,3218,16,5000
0.196809,3223,16,5000
0.196891,3228,16,5000
0.19697,3233,16,5000
0.197044,3238,16,5000
0.197115,3244,16,5000
0.197183,3249,16,5000
0.196347,3254,16,5000
0.196429,3259,16,5000
0.196507,3264,16,5000
0.196581,3269,16,5000
0.196653,3274,16,5000
0.196721,3279,16,5000
0.196787,3284,16,5000
0.19685,3289,16,5000
0.196911,3294,16,5000
0.19697,3300,16,5000
0.197026,3305,16,5000
0.19708,3310,16,5000
0.196429,3315,16,5000
0.196491,3320,16,5000
0.196552,3325,16,5000
0.19661,3330,16,5000
0.196667,3335,16,5000
0.2,3340,16,5000
0.2,3345,16,5000
0.2,3350,16,5000
0.2,3356,16,5000
0.2,3361,16,5000
0.2,3366,16,5000
0.2,3371,16,5000
0.2,3376,16,5000
0.2,3381,16,5000
0.2,3386,16,5000
0.2,3391,16,5000
0.196721,3396,16,5000
0.19697,3401,16,5000
0.197183,3406,16,5000
0.197368,3411,16,5000
0.197531,3416,16,5000
0.197674,3422,16,5000
0.197802,3427,16,5000
0.197917,3432,16,5000
0.19802,3437,16,5000
0.198113,3442,16,5000
0.198198,3447,16,5000
0.198276,3452,16,5000
0.196721,3457,16,5000
0.19685,3462,16,5000
0.19697,3467,16,5000
0.19708,3472,16,5000
0.197183,3478,16,5000
0.197279,3483,16,5000
0.197368,3488,16,5000
0.197452,3493,16,5000
0.197531,3498,16,5000
0.197605,3503,16,5000
0.197674,3508,16,5000
0.19774,3513,16,5000
0.197802,3518,16,5000
0.197861,3523,16,5000
0.196891,3528,16,5000
0.19697,3533,16,5000
0.197044,3538,16,5000
0.197115,3544,16,5000
0.197183,3549,16,5000
0.197248,3554,16,5000
0.197309,3559,16,5000
0.197368,3564,16,5000
0.197425,3569,16,5000
0.197479,3574,16,5000
0.197531,3579,16,5000
0.196787,3584,16,5000
0.19685,3589,16,5000
0.196911,3594,16,5000
0.19697,3599,16,5000
0.197026,3605,16,5000
0.19708,3610,16,5000
0.197133,3615,16,5000
0.197183,3620,16,5000
0.197232,3625,16,5000
0.197279,3630,16,5000
0.197324,3635,16,5000
0.197368,3640,16,5000
0.2,3645,16,5000
0.2,3650,16,5000
0.2,3655,16,5000
0.2,3660,16,5000
0.2,3666,16,5000
0.2,3671,16,5000
0.2,3676,16,5000
0.2,3681,16,5000
0.2,3686,16,5000
0.2,3691,16,5000
0.2,3696,16,5000
0.2,3701,16,5000
0.2,3706,16,5000
0.197183,3711,16,5000
0.197368,3716,16,5000
0.197531,3721,16,5000
0.197674,3726,16,5000
0.197802,3732,16,5000
0.197917,3737,16,5000
0.19802,3742,16,5000
0.198113,3747,16,5000
0.198198,3752,16,5000
0.198276,3757,16,5000
0.198347,3762,16,5000
0.198413,3767,16,5000
0.198473,3772,16,5000
0.19708,3777,16,5000
0.197183,3782,16,5000
0.197279,3787,16,5000
0.197368,3792,16,5000
0.197452,3797,16,5000
0.197531,3803,16,5000
0.197605,3808,16,5000
0.197674,3813,16,5000
0.19774,3818,16,5000
0.197802,3823,16,5000
0.197861,3828,16,5000
0.197917,3833,16,5000
0.19697,3838,16,5000
0.197044,3843,16,5000
0.197115,3848,16,5000
0.197183,3853,16,5000
0.197248,3858,16,5000
0.197309,3864,16,5000
0.197368,3869,16,5000
0.197425,3874,16,5000
0.197479,3879,16,5000
0.197531,3884,16,5000
0.197581,3889,16,5000
0.197628,3894,16,5000
0.197674,3899,16,5000
0.19697,3904,16,5000
0.197026,3909,16,5000
0.19708,3914,16,5000
0.197133,3919,16,5000
0.197183,3924,16,5000
0.197232,3929,16,5000
0.197279,3934,16,5000
0.197324,3940,16,5000
0.197368,3945,16,5000
0.2,3950,16,5000
0.2,3955,16,5000
0.2,3960,16,5000
0.2,3965,16,5000
0.2,3970,16,5000
0.2,3975,16,5000
0.2,3980,16,5000
0.2,3985,16,5000
0.2,3990,16,5000
0.2,3995,16,5000
0.2,4001,16,5000
0.2,4006,16,5000
0.2,4011,16,5000
0.2,4016,16,5000
0.197368,4021,16,5000
0.197531,4026,16,5000
0.197674,4031,16,5000
0.197802,4036,16,5000
0.197917,4041,16,5000
0.19802,4046,16,5000
0.198113,4051,16,5000
0.198198,4057,16,5000
0.198276,4062,16,5000
0.198347,4067,16,5000
0.19685,4072,16,5000
0.19697,4077,16,5000
0.19708,4082,16,5000
0.197183,4087,16,5000
0.197279,4092,16,5000
0.197368,4097,16,5000
0.197452,4102,16,5000
0.197531,4107,16,5000
0.197605,4112,16,5000
0.197674,4118,16,5000
0.19774,4123,16,5000
0.196721,4128,16,5000
0.196809,4133,16,5000
0.196891,4138,16,5000
0.19697,4143,16,5000
0.197044,4148,16,5000
0.197115,4153,16,5000
0.197183,4158,16,5000
0.197248,4163,16,5000
0.197309,4168,16,5000
0.197368,4173,16,5000
0.197425,4178,16,5000
0.197479,4184,16,5000
0.197531,4189,16,5000
0.196787,4194,16,5000
0.19685,4199,16,5000
0.196911,4204,16,5000
0.19697,4209,16,5000
0.197026,4214,16,5000
0.19708,4219,16,5000
0.197133,4224,16,5000
0.197183,4230,16,5000
0.197232,4235,16,5000
0.197279,4240,16,5000
0.196667,4245,16,5000
0.2,4250,16,5000
0.2,4255,16,5000
0.2,4260,16,5000
0.2,4265,16,5000
0.2,4270,16,5000
0.2,4275,16,5000
0.2,4280,16,5000
0.2,4285,16,5000
0.2,4291,16,5000
0.2,4296,16,5000
0.196429,4301,16,5000
0.196721,4306,16,5000
0.19697,4311,16,5000
0.197183,4316,16,5000
0.197368,4321,16,5000
0.197531,4326,16,5000
0.197674,4331,16,5000
0.197802,4336,16,5000
0.197917,4341,16,5000
0.19802,4346,16,5000
0.198113,4352,16,5000
0.198198,4357,16,5000
0.198276,4362,16,5000
0.198347,4367,16,5000
0.19685,4372,16,5000
0.19697,4377,16,5000
0.19708,4382,16,5000
0.197183,4387,16,5000
0.197279,4392,16,5000
0.197368,4397,16,5000
0.197452,4402,16,5000
0.197531,4407,16,5000
0.197605,4413,16,5000
0.197674,4418,16,5000
0.19774,4423,16,5000
0.197802,4428,16,5000
0.196809,4433,16,5000
0.196891,4438,16,5000
0.19697,4443,16,5000
0.197044,4448,16,5000
0.197115,4453,16,5000
0.197183,4458,16,5000
0.197248,4463,16,5000
0.197309,4469,16,5000
0.197368,4474,16,5000
0.197425,4479,16,5000
0.196653,4484,16,5000
0.196721,4489,16,5000
0.196787,4494,16,5000
0.19685,4499,16,5000
0.196911,4504,16,5000
0.19697,4509,16,5000
0.197026,4514,16,5000
0.19708,4519,16,5000
0.197133,4524,16,5000
0.197183,4529,16,5000
0.197232,4535,16,5000
0.197279,4540,16,5000
0.197324,4545,16,5000
0.197368,4550,16,5000
0.2,4555,16,5000
0.2,4560,16,5000
0.2,4565,16,5000
0.2,4570,16,5000
0.2,4575,16,5000
0.2,4580,16,5000
0.2,4585,16,5000
0.2,4590,16,5000
0.2,4596,16,5000
0.2,4601,16,5000
0.196429,4606,16,5000
0.196721,4611,16,5000
0.19697,4616,16,5000
0.197183,4621,16,5000
0.197368,4626,16,5000
0.197531,4631,16,5000
0.197674,4636,16,5000
0.197802,4641,16,5000
0.197917,4647,16,5000
0.19802,4652,16,5000
0.196262,4657,16,5000
0.196429,4662,16,5000
0.196581,4667,16,5000
0.196721,4672,16,5000
0.19685,4677,16,5000
0.19697,4682,16,5000
0.19708,4687,16,5000
0.197183,4692,16,5000
0.197279,4697,16,5000
0.197368,4703,16,5000
0.197452,4708,16,5000
0.196319,4713,16,5000
0.196429,4718,16,5000
0.196532,4723,16,5000
0.196629,4728,16,5000
0.196721,4733,16,5000
0.196809,4738,16,5000
0.196891,4743,16,5000
0.19697,4748,16,5000
0.197044,4753,16,5000
0.197115,4758,16,5000
0.197183,4763,16,5000
0.197248,4769,16,5000
0.197309,4774,16,5000
0.197368,4779,16,5000
0.196581,4784,16,5000
0.196653,4789,16,5000
0.196721,4794,16,5000
0.196787,4799,16,5000
0.19685,4804,16,5000
0.196911,4809,16,5000
0.19697,4814,16,5000
0.197026,4819,16,5000
0.19708,4824,16,5000
0.197133,4830,16,5000
0.197183,4835,16,5000
0.197232,4840,16,5000
0.19661,4845,16,5000
0.196667,4850,16,5000
0.2,4855,16,5000
0.2,4860,16,5000
0.2,4865,16,5000
0.2,4870,16,5000
0.2,4875,16,5000
0.2,4880,16,5000
0.2,4885,16,5000
0.2,4891,16,5000
0.2,4896,16,5000
0.2,4901,16,5000
0.196429,4906,16,5000
0.196721,4911,16,5000
0.19697,4916,16,5000
0.197183,4921,16,5000
0.197368,4926,16,5000
0.197531,4931,16,5000
0.197674,4937,16,5000
0.197802,4942,16,5000
0.197917,4947,16,5000
0.19802,4952,16,5000
0.198113,4957,16,5000
0.196429,4962,16,5000
0.196581,4967,16,5000
0.196721,4972,16,5000
0.19685,4977,16,5000
0.19697,4982,16,5000
0.19708,4987,16,5000
0.197183,4993,16,5000
0.197279,4997,16,5000
0.197368,5003,16,5000
0.197452,5008,16,5000
0.197531,5013,16,5000
0.196429,5018,16,5000
0.196532,5023,16,5000
0.196629,5028,16,5000
0.196721,5033,16,5000
0.196809,5038,16,5000
0.196891,5043,16,5000
0.19697,5048,16,5000
0.197044,5053,16,5000
0.197115,5058,16,5000
0.197183,5064,16,5000
0.197248,5069,16,5000
0.197309,5074,16,5000
0.196507,5079,16,5000
0.196581,5084,16,5000
0.196653,5089,16,5000
0.196721,5094,16,5000
0.190661,5107,16,5000
0.19084,5112,16,5000
0.191011,5117,16,5000
0.191176,5123,16,5000
0.191336,5128,16,5000
0.191489,5133,16,5000
0.191638,5138,16,5000
0.191781,5143,16,5000
0.191275,5148,16,5000
0.191419,5153,16,5000
0.2,5158,16,5000
0.2,5163,16,5000
0.2,5168,16,5000
0.2,5173,16,5000
0.2,5178,16,5000
0.2,5183,16,5000
0.2,5189,16,5000
0.2,5194,16,5000
0.2,5199,16,5000
0.2,5204,16,5000
0.2,5209,16,5000
0.2,5214,16,5000
0.19697,5219,16,5000
0.197183,5224,16,5000
0.197368,5229,16,5000
0.197531,5234,16,5000
0.197674,5239,16,5000
0.197802,5244,16,5000
0.197917,5250,16,5000
0.19802,5255,16,5000
0.198113,5260,16,5000
0.198198,5265,16,5000
0.198276,5270,16,5000
0.196721,5275,16,5000
0.19685,5280,16,5000
0.19697,5285,16,5000
0.19708,5290,16,5000
0.197183,5295,16,5000
0.197279,5300,16,5000
0.197368,5306,16,5000
0.197452,5311,16,5000
0.197531,5316,16,5000
0.197605,5321,16,5000
0.197674,5326,16,5000
0.19774,5331,16,5000
0.196721,5336,16,5000
0.196809,5341,16,5000
0.196891,5346,16,5000
0.19697,5351,16,5000
0.197044,5356,16,5000
0.197115,5361,16,5000
0.197183,5367,16,5000
0.197248,5372,16,5000
0.197309,5377,16,5000
0.197368,5382,16,5000
0.197425,5387,16,5000
0.197479,5392,16,5000
0.197531,5397,16,5000
0.196787,5402,16,5000
0.19685,5407,16,5000
0.196911,5412,16,5000
0.19697,5417,16,5000
0.197026,5422,16,5000
0.19708,5427,16,5000
0.197133,5433,16,5000
0.197183,5438,16,5000
0.197232,5443,16,5000
0.197279,5448,16,5000
0.197324,5453,16,5000
0.197368,5458,16,5000
0.2,5463,16,5000
0.2,5468,16,5000
0.2,5473,16,5000
0.2,5478,16,5000
0.2,5483,16,5000
0.2,5488,16,5000
0.2,5494,16,5000
0.2,5499,16,5000
0.2,5504,16,5000
0.2,5509,16,5000
0.2,5514,16,5000
0.2,5519,16,5000
0.2,5524,16,5000
0.197183,5529,16,5000
0.197368,5534,16,5000
0.197531,5539,16,5000
0.197674,5544,16,5000
0.197802,5549,16,5000
0.197917,5554,16,5000
0.19802,5559,16,5000
0.198113,5565,16,5000
0.198198,5570,16,5000
0.198276,5575,16,5000
0.198347,5580,16,5000
0.198413,5585,16,5000
0.19697,5590,16,5000
0.19708,5595,16,5000
0.197183,5600,16,5000
0.197279,5605,16,5000
0.197368,5610,16,5000
0.197452,5615,16,5000
0.197531,5621,16,5000
0.197605,5626,16,5000
0.197674,5631,16,5000
0.19774,5636,16,5000
0.197802,5641,16,5000
