servicetime,time,numworkers,streamsize
5,1256,4,5000
5,1261,4,5000
5,1266,4,5000
5,1271,4,5000
5,1276,4,5000
5,1282,4,5000
5,1287,4,5000
5.06667,1292,4,5000
5.0625,1297,4,5000
5.05882,1302,4,5000
5.05556,1307,4,5000
5.05263,1312,4,5000
5.05,1317,4,5000
5.04762,1322,4,5000
5.04545,1327,4,5000
5.04348,1332,4,5000
5.04167,1337,4,5000
5.04,1342,4,5000
5.03846,1347,4,5000
5.03704,1353,4,5000
5.03571,1358,4,5000
5.06897,1363,4,5000
5.06667,1368,4,5000
5.06452,1373,4,5000
5.0625,1378,4,5000
5.06061,1383,4,5000
5.05882,1388,4,5000
5.05714,1393,4,5000
5.05556,1398,4,5000
5.05405,1403,4,5000
5.05263,1408,4,5000
5.05128,1413,4,5000
5.05,1418,4,5000
5.04878,1423,4,5000
5.04762,1429,4,5000
5.04651,1434,4,5000
5.06818,1439,4,5000
5.06667,1444,4,5000
5.06522,1449,4,5000
5.06383,1454,4,5000
5.0625,1459,4,5000
5.06122,1464,4,5000
5.06,1469,4,5000
5.05882,1474,4,5000
5.05769,1479,4,5000
5.0566,1484,4,5000
5.05556,1489,4,5000
5.05455,1494,4,5000
5.05357,1500,4,5000
5.05263,1505,4,5000
5.06897,1510,4,5000
5.0678,1515,4,5000
5.06667,1520,4,5000
5,1525,4,5000
5,1530,4,5000
5,1535,4,5000
5,1540,4,5000
5,1545,4,5000
5,1550,4,5000
5,1555,4,5000
5,1560,4,5000
5,1565,4,5000
5,1571,4,5000
5,1576,4,5000
5,1581,4,5000
5,1586,4,5000
5,1591,4,5000
5.06667,1596,4,5000
5.0625,1601,4,5000
5.05882,1606,4,5000
5.05556,1611,4,5000
5.05263,1616,4,5000
5.05,1621,4,5000
5.04762,1626,4,5000
5.04545,1631,4,5000
5.04348,1636,4,5000
5.04167,1641,4,5000
5.04,1647,4,5000
5.03846,1652,4,5000
5.03704,1657,4,5000
5.03571,1662,4,5000
5.03448,1667,4,5000
5.06667,1672,4,5000
5.06452,1677,4,5000
5.0625,1682,4,5000
5.06061,1687,4,5000
5.05882,1692,4,5000
5.05714,1697,4,5000
5.05556,1702,4,5000
5.05405,1707,4,5000
5.05263,1712,4,5000
5.05128,1717,4,5000
5.05,1723,4,5000
5.04878,1728,4,5000
5.04762,1733,4,5000
5.04651,1738,4,5000
5.06818,1743,4,5000
5.06667,1748,4,5000
5.06522,1753,4,5000
5.06383,1758,4,5000
5.0625,1763,4,5000
5.06122,1768,4,5000
5.06,1773,4,5000
5.05882,1778,4,5000
5.05769,1783,4,5000
5.0566,1788,4,5000
5.05556,1794,4,5000
5.05455,1799,4,5000
5.05357,1804,4,5000
5.05263,1809,4,5000
5.06897,1814,4,5000
5.0678,1819,4,5000
5.06667,1824,4,5000
5,1829,4,5000
5,1834,4,5000
5,1839,4,5000
5,1844,4,5000
5,1849,4,5000
5,1854,4,5000
5,1859,4,5000
5,1865,4,5000
5,1870,4,5000
5,1875,4,5000
5,1880,4,5000
5,1885,4,5000
5,1890,4,5000
5,1895,4,5000
5.06667,1900,4,5000
5.0625,1905,4,5000
5.05882,1910,4,5000
5.05556,1915,4,5000
5.05263,1920,4,5000
5.05,1925,4,5000
5.04762,1930,4,5000
5.04545,1936,4,5000
5.04348,1941,4,5000
5.04167,1946,4,5000
5.04,1951,4,5000
5.03846,1956,4,5000
5.03704,1961,4,5000
5.03571,1966,4,5000
5.06897,1971,4,5000
5.06667,1976,4,5000
5.06452,1981,4,5000
5.0625,1986,4,5000
5.06061,1991,4,5000
5.05882,1996,4,5000
5.05714,2001,4,5000
5.05556,2007,4,5000
5.05405,2012,4,5000
5.05263,2017,4,5000
5.05128,2022,4,5000
5.05,2027,4,5000
5.04878,2032,4,5000
5.04762,2037,4,5000
5.06977,2042,4,5000
5.06818,2047,4,5000
5.06667,2052,4,5000
5.06522,2057,4,5000
5.06383,2062,4,5000
5.0625,2067,4,5000
5.06122,2072,4,5000
5.06,2077,4,5000
5.05882,2083,4,5000
5.05769,2088,4,5000
5.0566,2093,4,5000
5.05556,2098,4,5000
5.05455,2103,4,5000
5.05357,2108,4,5000
5.07018,2113,4,5000
5.06897,2118,4,5000
5.0678,2123,4,5000
5.06667,2128,4,5000
5,2133,4,5000
5,2138,4,5000
5,2143,4,5000
5,2148,4,5000
5,2154,4,5000
5,2159,4,5000
5,2164,4,5000
5,2169,4,5000
5,2174,4,5000
5,2179,4,5000
5,2184,4,5000
5,2189,4,5000
5,2194,4,5000
5,2199,4,5000
5,2204,4,5000
5.0625,2209,4,5000
5.05882,2214,4,5000
5.05556,2219,4,5000
5.05263,2224,4,5000
5.05,2230,4,5000
5.04762,2235,4,5000
5.04545,2240,4,5000
5.04348,2245,4,5000
5.04167,2250,4,5000
5.04,2255,4,5000
5.03846,2260,4,5000
5.03704,2265,4,5000
5.03571,2270,4,5000
5.03448,2275,4,5000
5.03333,2280,4,5000
5.06452,2285,4,5000
5.0625,2290,4,5000
5.06061,2295,4,5000
5.05882,2300,4,5000
5.05714,2306,4,5000
5.05556,2311,4,5000
5.05405,2316,4,5000
5.05263,2321,4,5000
5.05128,2326,4,5000
5.05,2331,4,5000
5.04878,2336,4,5000
5.04762,2341,4,5000
5.04651,2346,4,5000
5.06818,2351,4,5000
5.06667,2356,4,5000
5.06522,2361,4,5000
5.06383,2366,4,5000
5.0625,2372,4,5000
5.06122,2377,4,5000
5.06,2382,4,5000
5.05882,2387,4,5000
5.05769,2392,4,5000
5.0566,2397,4,5000
5.05556,2402,4,5000
5.05455,2407,4,5000
5.05357,2412,4,5000
5.07018,2417,4,5000
5.06897,2422,4,5000
5.0678,2427,4,5000
5.06667,2432,4,5000
5,2437,4,5000
5,2443,4,5000
5,2448,4,5000
5,2453,4,5000
5,2458,4,5000
5,2463,4,5000
5,2468,4,5000
5,2473,4,5000
5,2478,4,5000
5,2483,4,5000
5,2488,4,5000
5,2493,4,5000
5,2498,4,5000
5,2503,4,5000
5.06667,2508,4,5000
5.0625,2513,4,5000
5.05882,2519,4,5000
5.05556,2524,4,5000
5.05263,2529,4,5000
5.05,2534,4,5000
5.04762,2539,4,5000
5.04545,2544,4,5000
5.04348,2549,4,5000
5.04167,2554,4,5000
5.04,2559,4,5000
5.03846,2564,4,5000
5.03704,2569,4,5000
5.03571,2574,4,5000
5.06897,2579,4,5000
5.06667,2584,4,5000
5.06452,2590,4,5000
5.0625,2595,4,5000
5.06061,2600,4,5000
5.05882,2605,4,5000
5.05714,2610,4,5000
5.05556,2615,4,5000
5.05405,2620,4,5000
5.05263,2625,4,5000
5.05128,2630,4,5000
5.05,2635,4,5000
5.04878,2640,4,5000
5.04762,2645,4,5000
5.06977,2650,4,5000
5.06818,2655,4,5000
5.06667,2661,4,5000
5.06522,2666,4,5000
5.06383,2671,4,5000
5.0625,2676,4,5000
5.06122,2681,4,5000
5.06,2686,4,5000
5.05882,2691,4,5000
5.05769,2696,4,5000
5.0566,2701,4,5000
5.05556,2706,4,5000
5.05455,2711,4,5000
5.05357,2716,4,5000
5.05263,2721,4,5000
5.06897,2726,4,5000
5.0678,2732,4,5000
5.06667,2737,4,5000
5,2742,4,5000
5,2747,4,5000
5,2752,4,5000
5,2757,4,5000
5,2762,4,5000
5,2767,4,5000
5,2772,4,5000
5,2777,4,5000
5,2782,4,5000
5,2787,4,5000
5,2792,4,5000
5,2797,4,5000
5,2803,4,5000
5.07143,2808,4,5000
5.06667,2813,4,5000
5.0625,2818,4,5000
5.05882,2823,4,5000
5.05556,2828,4,5000
5.05263,2833,4,5000
5.05,2838,4,5000
5.04762,2843,4,5000
5.04545,2848,4,5000
5.04348,2853,4,5000
5.04167,2858,4,5000
5.04,2863,4,5000
5.03846,2868,4,5000
5.03704,2874,4,5000
5.07143,2879,4,5000
5.06897,2884,4,5000
5.06667,2889,4,5000
5.06452,2894,4,5000
5.0625,2899,4,5000
5.06061,2904,4,5000
5.05882,2909,4,5000
5.05714,2914,4,5000
5.05556,2919,4,5000
5.05405,2924,4,5000
5.05263,2930,4,5000
5.07692,2935,4,5000
5.075,2940,4,5000
5.07317,2945,4,5000
5.07143,2950,4,5000
5.06977,2955,4,5000
5.06818,2960,4,5000
5.06667,2965,4,5000
5.06522,2970,4,5000
5.06383,2975,4,5000
5.0625,2980,4,5000
5.06122,2985,4,5000
5.06,2990,4,5000
5.05882,2996,4,5000
5.07692,3001,4,5000
5.07547,3006,4,5000
5.07407,3011,4,5000
5.07273,3016,4,5000
5.07143,3021,4,5000
5.07018,3026,4,5000
5.06897,3031,4,5000
5.0678,3036,4,5000
5.06667,3041,4,5000
5,3046,4,5000
5,3051,4,5000
5,3056,4,5000
5,3061,4,5000
5,3067,4,5000
5,3072,4,5000
5,3077,4,5000
5,3082,4,5000
5,3087,4,5000
5,3092,4,5000
5,3097,4,5000
5,3102,4,5000
5,3107,4,5000
5,3112,4,5000
5,3117,4,5000
5.0625,3122,4,5000
5.05882,3127,4,5000
5.05556,3132,4,5000
5.05263,3137,4,5000
5.05,3143,4,5000
5.04762,3148,4,5000
5.04545,3153,4,5000
5.04348,3158,4,5000
5.04167,3163,4,5000
5.04,3168,4,5000
5.03846,3173,4,5000
5.03704,3178,4,5000
5.03571,3183,4,5000
5.03448,3188,4,5000
5.06667,3193,4,5000
5.06452,3198,4,5000
5.0625,3203,4,5000
5.06061,3208,4,5000
5.05882,3213,4,5000
5.05714,3219,4,5000
5.05556,3224,4,5000
5.05405,3229,4,5000
5.05263,3234,4,5000
5.05128,3239,4,5000
5.05,3244,4,5000
5.04878,3249,4,5000
5.04762,3254,4,5000
5.04651,3259,4,5000
5.04545,3264,4,5000
5.04444,3269,4,5000
5.06522,3274,4,5000
5.06383,3279,4,5000
5.0625,3284,4,5000
5.06122,3289,4,5000
5.06,3295,4,5000
5.05882,3300,4,5000
5.05769,3305,4,5000
5.0566,3310,4,5000
5.05556,3315,4,5000
5.05455,3320,4,5000
5.05357,3325,4,5000
5.05263,3330,4,5000
5.05172,3335,4,5000
5.05085,3340,4,5000
5.06667,3345,4,5000
5,3350,4,5000
5,3355,4,5000
5,3360,4,5000
5,3365,4,5000
5,3371,4,5000
5,3376,4,5000
5,3381,4,5000
5,3386,4,5000
5,3391,4,5000
5,3396,4,5000
5,3401,4,5000
5,3406,4,5000
5,3411,4,5000
5,3416,4,5000
5.06667,3421,4,5000
5.0625,3426,4,5000
5.05882,3431,4,5000
5.05556,3436,4,5000
5.05263,3442,4,5000
5.05,3447,4,5000
5.04762,3452,4,5000
5.04545,3457,4,5000
5.04348,3462,4,5000
5.04167,3467,4,5000
5.04,3472,4,5000
5.03846,3477,4,5000
5.03704,3482,4,5000
5.03571,3487,4,5000
5.03448,3492,4,5000
5.06667,3497,4,5000
5.06452,3502,4,5000
5.0625,3507,4,5000
5.06061,3512,4,5000
5.05882,3518,4,5000
5.05714,3523,4,5000
5.05556,3528,4,5000
5.05405,3533,4,5000
5.05263,3538,4,5000
5.05128,3543,4,5000
5.05,3548,4,5000
5.04878,3553,4,5000
5.04762,3558,4,5000
5.04651,3563,4,5000
5.06818,3568,4,5000
5.06667,3573,4,5000
5.06522,3578,4,5000
5.06383,3583,4,5000
5.0625,3589,4,5000
5.06122,3594,4,5000
5.06,3599,4,5000
5.05882,3604,4,5000
5.05769,3609,4,5000
5.0566,3614,4,5000
5.05556,3619,4,5000
5.05455,3624,4,5000
5.05357,3629,4,5000
5.05263,3634,4,5000
5.06897,3639,4,5000
5.0678,3644,4,5000
5.06667,3649,4,5000
5,3654,4,5000
5,3660,4,5000
5,3665,4,5000
5,3670,4,5000
5,3675,4,5000
5,3680,4,5000
5,3685,4,5000
5,3690,4,5000
5,3695,4,5000
5,3700,4,5000
5,3705,4,5000
5,3710,4,5000
5,3715,4,5000
5,3720,4,5000
5.06667,3725,4,5000
5.0625,3731,4,5000
5.05882,3736,4,5000
5.05556,3741,4,5000
5.05263,3746,4,5000
5.05,3751,4,5000
5.04762,3756,4,5000
5.04545,3761,4,5000
5.04348,3766,4,5000
5.04167,3771,4,5000
5.04,3776,4,5000
5.03846,3781,4,5000
5.03704,3786,4,5000
5.03571,3791,4,5000
5.06897,3796,4,5000
5.06667,3801,4,5000
5.06452,3807,4,5000
5.0625,3812,4,5000
5.06061,3817,4,5000
5.05882,3822,4,5000
5.05714,3827,4,5000
5.05556,3832,4,5000
5.05405,3837,4,5000
5.05263,3842,4,5000
5.05128,3847,4,5000
5.05,3852,4,5000
5.04878,3857,4,5000
5.04762,3862,4,5000
5.04651,3867,4,5000
5.06818,3872,4,5000
5.06667,3877,4,5000
5.06522,3883,4,5000
5.06383,3888,4,5000
5.0625,3893,4,5000
5.06122,3898,4,5000
5.06,3903,4,5000
5.05882,3908,4,5000
5.05769,3913,4,5000
5.0566,3918,4,5000
5.05556,3923,4,5000
5.05455,3928,4,5000
5.05357,3933,4,5000
5.05263,3938,4,5000
5.06897,3943,4,5000
5.0678,3948,4,5000
5.06667,3954,4,5000
5,3959,4,5000
5,3964,4,5000
5,3969,4,5000
5,3974,4,5000
5,3979,4,5000
5,3984,4,5000
5,3989,4,5000
5,3994,4,5000
5,3999,4,5000
5,4004,4,5000
5,4009,4,5000
5,4014,4,5000
5,4019,4,5000
5,4024,4,5000
5,4030,4,5000
5.0625,4035,4,5000
5.05882,4040,4,5000
5.05556,4045,4,5000
5.05263,4050,4,5000
5.05,4055,4,5000
5.04762,4060,4,5000
5.04545,4065,4,5000
5.04348,4070,4,5000
5.04167,4075,4,5000
5.04,4080,4,5000
5.03846,4085,4,5000
5.03704,4090,4,5000
5.03571,4095,4,5000
5.03448,4101,4,5000
5.06667,4106,4,5000
5.06452,4111,4,5000
5.0625,4116,4,5000
5.06061,4121,4,5000
5.05882,4126,4,5000
5.05714,4131,4,5000
5.05556,4136,4,5000
5.05405,4141,4,5000
5.05263,4146,4,5000
5.05128,4151,4,5000
5.05,4156,4,5000
5.04878,4161,4,5000
5.04762,4166,4,5000
5.04651,4171,4,5000
5.04545,4177,4,5000
5.06667,4182,4,5000
5.06522,4187,4,5000
5.06383,4192,4,5000
5.0625,4197,4,5000
5.06122,4202,4,5000
5.06,4207,4,5000
5.05882,4212,4,5000
5.05769,4217,4,5000
5.0566,4222,4,5000
5.05556,4227,4,5000
5.05455,4232,4,5000
5.05357,4237,4,5000
5.05263,4243,4,5000
5.05172,4248,4,5000
5.0678,4253,4,5000
5.06667,4258,4,5000
5,4263,4,5000
5,4268,4,5000
5,4273,4,5000
5,4278,4,5000
5,4283,4,5000
5,4288,4,5000
5,4293,4,5000
5,4299,4,5000
5,4304,4,5000
5,4309,4,5000
5,4314,4,5000
5.08333,4319,4,5000
5.07692,4324,4,5000
5.07143,4329,4,5000
5.06667,4334,4,5000
5.0625,4339,4,5000
5.05882,4344,4,5000
5.05556,4349,4,5000
5.05263,4354,4,5000
5.05,4359,4,5000
5.04762,4364,4,5000
5.04545,4369,4,5000
5.04348,4375,4,5000
5.04167,4380,4,5000
5.04,4385,4,5000
5.03846,4390,4,5000
5.07407,4395,4,5000
5.07143,4400,4,5000
5.06897,4405,4,5000
5.06667,4410,4,5000
5.06452,4415,4,5000
5.0625,4420,4,5000
5.06061,4425,4,5000
5.05882,4430,4,5000
5.05714,4435,4,5000
5.05556,4440,4,5000
5.05405,4446,4,5000
5.05263,4451,4,5000
5.05128,4456,4,5000
5.075,4461,4,5000
5.07317,4466,4,5000
5.07143,4471,4,5000
5.06977,4476,4,5000
5.06818,4481,4,5000
5.06667,4486,4,5000
5.06522,4491,4,5000
5.06383,4496,4,5000
5.0625,4501,4,5000
5.06122,4506,4,5000
5.06,4511,4,5000
5.05882,4517,4,5000
5.05769,4522,4,5000
5.0566,4527,4,5000
5.05556,4532,4,5000
5.07273,4537,4,5000
5.07143,4542,4,5000
5.07018,4547,4,5000
5.06897,4552,4,5000
5.0678,4557,4,5000
5.06667,4562,4,5000
5,4567,4,5000
5,4572,4,5000
5,4577,4,5000
5,4582,4,5000
5,4588,4,5000
5,4593,4,5000
5,4598,4,5000
5,4603,4,5000
5,4608,4,5000
5,4613,4,5000
5,4618,4,5000
5,4623,4,5000
5,4628,4,5000
5,4633,4,5000
5.06667,4638,4,5000
5.0625,4643,4,5000
5.05882,4648,4,5000
5.05556,4653,4,5000
5.05263,4659,4,5000
5.05,4664,4,5000
5.04762,4669,4,5000
5.04545,4674,4,5000
5.04348,4679,4,5000
5.04167,4684,4,5000
5.04,4689,4,5000
5.03846,4694,4,5000
5.03704,4699,4,5000
5.03571,4704,4,5000
5.03448,4709,4,5000
5.06667,4714,4,5000
5.06452,4719,4,5000
5.0625,4724,4,5000
5.06061,4729,4,5000
5.05882,4735,4,5000
5.05714,4740,4,5000
5.05556,4745,4,5000
5.05405,4750,4,5000
5.05263,4755,4,5000
5.05128,4760,4,5000
5.05,4765,4,5000
5.04878,4770,4,5000
5.04762,4775,4,5000
5.04651,4780,4,5000
5.06818,4785,4,5000
5.06667,4790,4,5000
5.06522,4795,4,5000
5.06383,4800,4,5000
5.0625,4805,4,5000
5.06122,4811,4,5000
5.06,4816,4,5000
5.05882,4821,4,5000
5.05769,4826,4,5000
5.0566,4831,4,5000
5.05556,4836,4,5000
5.05455,4841,4,5000
5.05357,4846,4,5000
5.05263,4851,4,5000
5.05172,4856,4,5000
5.0678,4861,4,5000
5.06667,4866,4,5000
5,4871,4,5000
5,4876,4,5000
5,4882,4,5000
5,4887,4,5000
5,4892,4,5000
5,4897,4,5000
5,4902,4,5000
5,4907,4,5000
5,4912,4,5000
5,4917,4,5000
5,4922,4,5000
5,4927,4,5000
5,4932,4,5000
5,4937,4,5000
5.06667,4942,4,5000
5.0625,4947,4,5000
5.05882,4952,4,5000
5.05556,4958,4,5000
5.05263,4963,4,5000
5.05,4968,4,5000
5.04762,4973,4,5000
5.04545,4978,4,5000
5.04348,4983,4,5000
5.04167,4988,4,5000
5.04,4993,4,5000
5.03846,4998,4,5000
5.03704,5003,4,5000
5.03571,5008,4,5000
5.06897,5013,4,5000
5.06667,5018,4,5000
5.06452,5023,4,5000
5.0625,5029,4,5000
5.06061,5034,4,5000
5.05882,5039,4,5000
5.05714,5044,4,5000
5.05556,5049,4,5000
5.05405,5054,4,5000
5.05263,5059,4,5000
5.05128,5064,4,5000
5.05,5069,4,5000
5.04878,5074,4,5000
5.04762,5079,4,5000
5.06977,5084,4,5000
5.25,5097,4,5000
5.24444,5102,4,5000
5.23913,5108,4,5000
5.23404,5113,4,5000
5.3125,5121,4,5000
5.30612,5126,4,5000
5.3,5132,4,5000
5.29412,5137,4,5000
5.36538,5145,4,5000
5.35849,5150,4,5000
5.35185,5156,4,5000
5.34545,5161,4,5000
5.41071,5169,4,5000
5,5174,4,5000
5,5180,4,5000
5,5185,4,5000
6,5193,4,5000
5.8,5198,4,5000
5.66667,5204,4,5000
5.57143,5209,4,5000
6,5217,4,5000
5.88889,5222,4,5000
5.8,5228,4,5000
5.72727,5233,4,5000
6,5241,4,5000
5.92308,5246,4,5000
5.85714,5252,4,5000
5.8,5257,4,5000
6,5265,4,5000
5.94118,5270,4,5000
5.88889,5276,4,5000
5.84211,5281,4,5000
6,5289,4,5000
5.95238,5294,4,5000
5.90909,5300,4,5000
5.86957,5305,4,5000
6,5313,4,5000
5.96,5318,4,5000
5.92308,5324,4,5000
5.88889,5329,4,5000
6,5337,4,5000
5.96552,5342,4,5000
5.93333,5348,4,5000
5.90323,5353,4,5000
6,5361,4,5000
5.9697,5366,4,5000
5.94118,5372,4,5000
5.91429,5377,4,5000
6,5385,4,5000
5.97297,5390,4,5000
5.94737,5396,4,5000
5.92308,5401,4,5000
6,5409,4,5000
5.97561,5414,4,5000
5.95238,5420,4,5000
5.93023,5425,4,5000
6,5433,4,5000
5.97778,5439,4,5000
5.95652,5444,4,5000
5.93617,5449,4,5000
6,5457,4,5000
5.97959,5463,4,5000
5.96,5468,4,5000
5.94118,5473,4,5000
8,5481,4,5000
6.5,5487,4,5000
6,5492,4,5000
6,5497,4,5000
6.4,5505,4,5000
6.16667,5511,4,5000
6,5516,4,5000
6,5521,4,5000
6.22222,5529,4,5000
6.1,5535,4,5000
6,5540,4,5000
6,5545,4,5000
6.15385,5553,4,5000
6.07143,5559,4,5000
6,5564,4,5000
6,5569,4,5000
6.11765,5577,4,5000
6.05556,5583,4,5000
6,5588,4,5000
6,5593,4,5000
6.09524,5601,4,5000
6.04545,5607,4,5000
6,5612,4,5000
6,5617,4,5000
6.08,5625,4,5000
6.03846,5631,4,5000
6,5636,4,5000
6,5641,4,5000
6.06897,5649,4,5000
6.03333,5655,4,5000
6,5660,4,5000
6,5665,4,5000
6.06061,5673,4,5000
6.02941,5679,4,5000
6,5684,4,5000
6,5689,4,5000
6.05405,5697,4,5000
6.02632,5703,4,5000
6,5708,4,5000
6,5713,4,5000
6.04878,5721,4,5000
6.02381,5727,4,5000
6,5732,4,5000
6,5737,4,5000
6.04444,5745,4,5000
6.02174,5751,4,5000
6,5756,4,5000
6,5761,4,5000
6.04082,5769,4,5000
6.02,5775,4,5000
5,5780,4,5000
5,5785,4,5000
6,5793,4,5000
6,5799,4,5000
5.8,5804,4,5000
5.66667,5809,4,5000
6,5817,4,5000
6,5823,4,5000
5.88889,5828,4,5000
5.8,5833,4,5000
6,5842,4,5000
6,5847,4,5000
5.92308,5852,4,5000
5.85714,5857,4,5000
6,5866,4,5000
6,5871,4,5000
5.94118,5876,4,5000
5.88889,5881,4,5000
6,5890,4,5000
6,5895,4,5000
5.95238,5900,4,5000
5.90909,5905,4,5000
6,5914,4,5000
6,5919,4,5000
5.96,5924,4,5000
5.92308,5929,4,5000
6,5938,4,5000
6,5943,4,5000
5.96552,5948,4,5000
5.93333,5953,4,5000
6,5962,4,5000
6,5967,4,5000
5.9697,5972,4,5000
5.94118,5977,4,5000
6,5986,4,5000
6,5991,4,5000
5.97297,5996,4,5000
5.94737,6001,4,5000
6,6010,4,5000
6,6015,4,5000
5.97561,6020,4,5000
5.95238,6025,4,5000
6.02326,6034,4,5000
6,6039,4,5000
5.97778,6044,4,5000
5.95652,6049,4,5000
6.02128,6058,4,5000
6,6063,4,5000
