throughput,time
0.125,3018
0.125,3026
0.125,3034
0.125,3042
0.124579,3050
0.125,3058
0.125,3066
0.125,3074
0.125,3082
0.125,3090
0.125,3098
0.125,3106
0.125,3114
0.125,3122
0.125,3130
0.125,3138
0.125,3146
0.125,3154
0.125,3162
0.125,3170
0.125,3178
0.125,3186
0.125,3194
0.125,3202
0.125,3210
0.125,3218
0.125,3226
0.125,3234
0.125,3242
0.125,3250
0.125,3258
0.125,3266
0.125,3274
0.125,3282
0.125,3290
0.125,3298
0.125,3306
0.125,3314
0.125,3322
0.125,3330
0.125,3338
0.125,3346
0.125,3354
0.125,3362
0.125,3370
0.125,3378
0.125,3386
0.125,3394
0.125,3402
0.125,3410
0.125,3418
0.125,3426
0.125,3434
0.125,3442
0.125,3450
0.125,3458
0.125,3466
0.125,3474
0.125,3482
0.125,3490
0.125,3498
0.125,3506
0.125,3514
0.125,3522
0.125,3530
0.125,3538
0.125,3546
0.125,3554
0.125,3562
0.125,3570
0.125,3578
0.125,3586
0.125,3594
0.125,3602
0.125,3610
0.125,3618
0.125,3626
0.125,3634
0.125,3642
0.125,3650
0.125,3658
0.125,3666
0.125,3674
0.125,3682
0.125,3690
0.125,3698
0.125,3706
0.125,3714
0.125,3722
0.125,3730
0.125,3738
0.125,3746
0.125,3754
0.125,3762
0.125,3770
0.125,3778
0.125,3786
0.125,3794
0.125,3802
0.125,3810
0.125,3818
0.125,3826
0.125,3834
0.125,3842
0.125,3850
0.125,3858
0.125,3866
0.125,3874
0.125,3882
0.125,3890
0.125,3898
0.125,3906
0.125,3914
0.125,3922
0.125,3930
0.125,3938
0.125,3946
0.125,3954
0.125,3962
0.125,3970
0.125,3978
0.125,3986
0.125,3994
0.125,4002
0.125,4010
0.125,4018
0.125,4026
0.125,4034
0.125,4042
0.125,4050
0.125,4058
0.125,4066
0.125,4074
0.125,4082
0.125,4090
0.125,4098
0.125,4106
0.125,4114
0.125,4122
0.125,4130
0.125,4138
0.125,4146
0.125,4154
0.125,4162
0.125,4170
0.125,4178
0.125,4186
0.125,4194
0.125,4202
0.125,4210
0.125,4218
0.125,4226
0.125,4234
0.125,4242
0.125,4250
0.125,4258
0.125,4266
0.125,4274
0.125,4282
0.125,4290
0.125,4298
0.125,4306
0.125,4314
0.125,4322
0.125,4330
0.125,4338
0.125,4346
0.125,4354
0.125,4362
0.125,4370
0.125,4378
0.125,4386
0.125,4394
0.125,4402
0.125,4410
0.125,4418
0.125,4426
0.125,4434
0.125,4442
0.125,4450
0.125,4458
0.125,4466
0.125,4474
0.125,4482
0.125,4490
0.125,4498
0.125,4506
0.125,4514
0.125,4522
0.125,4530
0.125,4538
0.125,4546
0.125,4554
0.125,4562
0.125,4570
0.125,4578
0.125,4586
0.125,4594
0.125,4602
0.125,4610
0.125,4618
0.125,4626
0.125,4634
0.125,4642
0.125,4650
0.125,4658
0.125,4666
0.125,4674
0.125,4682
0.125,4690
0.125,4698
0.125,4706
0.125,4714
0.125,4722
0.125,4730
0.125,4738
0.125,4746
0.125,4754
0.125,4762
0.125,4770
0.125,4778
0.125,4786
0.125,4794
0.125,4802
0.125,4810
0.125,4818
0.125,4826
0.125,4834
0.125,4842
0.125,4850
0.125,4858
0.125,4866
0.125,4874
0.125,4882
0.125,4890
0.125,4898
0.125,4906
0.125,4914
0.125,4922
0.125,4930
0.125,4938
0.125,4946
0.125,4954
0.125,4962
0.125,4970
0.124579,4979
0.124579,4987
0.124579,4995
0.125,5002
0.124579,5011
0.125,5018
0.124579,5027
0.124579,5035
0.124579,5043
0.124579,5051
0.124579,5059
0.124579,5067
0.124579,5075
0.124579,5083
0.124579,5091
0.124579,5099
0.124579,5107
0.124579,5115
0.124579,5123
0.124579,5131
0.124579,5139
0.124579,5147
0.124579,5155
0.124579,5163
0.124579,5171
0.124579,5179
0.124579,5187
0.124579,5195
0.124579,5203
0.124579,5211
0.124579,5219
0.124579,5227
0.124579,5235
0.124579,5243
0.124579,5251
0.124579,5259
0.124579,5267
0.125,5275
0.125,5283
0.125,5291
0.124579,5299
0.125,5307
0.124579,5315
0.125,5323
0.125,5331
0.125,5339
0.125,5347
0.125,5355
0.125,5363
0.125,5371
0.125,5379
0.125,5387
0.125,5395
0.125,5403
0.125,5411
0.125,5419
0.125,5427
0.125,5435
0.125,5443
0.125,5451
0.125,5459
0.125,5467
0.125,5475
0.125,5483
0.125,5491
0.125,5499
0.125,5507
0.125,5515
0.125,5523
0.125,5531
0.125,5539
0.125,5547
0.125,5555
0.125,5563
0.125,5571
0.125,5579
0.125,5587
0.125,5595
0.125,5603
0.125,5611
0.125,5619
0.125,5627
0.125,5635
0.125,5643
0.125,5651
0.125,5659
0.125,5667
0.125,5675
0.125,5683
0.125,5691
0.125,5699
0.125,5707
0.125,5715
0.125,5723
0.125,5731
0.125,5739
0.125,5747
0.125,5755
0.125,5763
0.125,5771
0.125,5779
0.125,5787
0.125,5795
0.125,5803
0.125,5811
0.125,5819
0.125,5827
0.125,5835
0.125,5843
0.125,5851
0.125,5859
0.125,5867
0.125,5875
0.125,5883
0.125,5891
0.125,5899
0.125,5907
0.125,5915
0.125,5923
0.125,5931
0.125,5939
0.125,5947
0.125,5955
0.125,5963
0.125,5971
0.125,5979
0.125,5987
0.125,5995
0.125,6003
0.125,6011
0.125,6019
0.125,6027
0.125,6035
0.125,6043
0.125,6051
0.125,6059
0.125,6067
0.125,6075
0.125,6083
0.125,6091
0.125,6099
0.125,6107
0.125,6115
0.125,6123
0.125,6131
0.125,6139
0.125,6147
0.125,6155
0.125,6163
0.125,6171
0.125,6179
0.125,6187
0.125,6195
0.125,6203
0.125,6211
0.125,6219
0.125,6227
0.125,6235
0.125,6243
0.125,6251
0.125,6259
0.125,6267
0.125,6275
0.125,6283
0.125,6291
0.125,6299
0.125,6307
0.125,6315
0.125,6323
0.125,6331
0.125,6339
0.125,6347
0.125,6355
0.125,6363
0.125,6371
0.125,6379
0.125,6387
0.125,6395
0.125,6403
0.125,6411
0.125,6419
0.125,6427
0.125,6435
0.125,6443
0.125,6451
0.125,6459
0.125,6467
0.125,6475
0.125,6483
0.125,6491
0.125,6499
0.125,6507
0.125,6515
0.125,6523
0.125,6531
0.125,6539
0.125,6547
0.125,6555
0.125,6563
0.125,6571
0.125,6579
0.125,6587
0.125,6595
0.125,6603
0.125,6611
0.125,6619
0.125,6627
0.125,6635
0.125,6643
0.125,6651
0.125,6659
0.125,6667
0.125,6675
0.125,6683
0.125,6691
0.125,6699
0.125,6707
0.125,6715
0.125,6723
0.125,6731
0.125,6739
0.125,6747
0.125,6755
0.125,6763
0.125,6771
0.125,6779
0.125,6787
0.125,6795
0.125,6803
0.125,6811
0.125,6819
0.125,6827
0.125,6835
0.125,6843
0.125,6851
0.125,6859
0.125,6867
0.125,6875
0.125,6883
0.125,6891
0.125,6899
0.125,6907
0.125,6915
0.125,6923
0.125,6931
0.125,6939
0.125,6947
0.125,6955
0.125,6963
0.125,6971
0.125,6979
0.125,6987
0.125,6995
0.125,7003
0.125,7011
0.125,7019
0.125,7027
0.125,7035
0.125,7043
0.125,7051
0.125,7059
0.125,7067
0.125,7075
0.125,7083
0.125,7091
0.125,7099
0.125,7107
0.125,7115
0.125,7123
0.125,7131
0.125,7139
0.125,7147
0.125,7155
0.125,7163
0.125,7171
0.125,7179
0.125,7187
0.125,7195
0.125,7203
0.125,7211
0.125,7219
0.125,7227
0.125,7235
0.125,7243
0.125,7251
0.125,7259
0.125,7267
0.125,7275
0.125,7283
0.125,7291
0.125,7299
0.125,7307
0.125,7315
0.125,7323
0.125,7331
0.125,7339
0.125,7347
0.125,7355
0.125,7363
0.125,7371
0.125,7379
0.125,7387
0.125,7395
0.125,7403
0.124579,7412
0.124579,7420
0.124579,7428
0.125,7435
0.124579,7444
0.124579,7452
0.124579,7460
0.124579,7468
0.124579,7476
0.124579,7484
0.124579,7492
0.124579,7500
0.124579,7508
0.124579,7516
0.124579,7524
0.124579,7532
0.124579,7540
0.124579,7548
0.124579,7556
0.124579,7564
0.124579,7572
0.124579,7580
0.124579,7588
0.124579,7596
0.124579,7604
0.124579,7612
0.124579,7620
0.124579,7628
0.124579,7636
0.124579,7644
0.124579,7652
0.124579,7660
0.124579,7668
0.124579,7676
0.124579,7684
0.124579,7692
0.124579,7700
0.125,7708
0.125,7716
0.125,7724
0.124579,7732
0.125,7740
0.125,7748
0.125,7756
0.125,7764
0.125,7772
0.125,7780
0.125,7788
0.125,7796
0.125,7804
0.125,7812
0.125,7820
0.125,7828
0.125,7836
0.125,7844
0.125,7852
0.125,7860
0.125,7868
0.125,7876
0.125,7884
0.125,7892
0.125,7900
0.125,7908
0.125,7916
0.125,7924
0.125,7932
0.125,7940
0.125,7948
0.125,7956
0.125,7964
0.125,7972
0.125,7980
0.125,7988
0.125,7996
0.125,8004
0.125,8012
0.125,8020
0.125,8028
0.125,8036
0.125,8044
0.125,8052
0.125,8060
0.125,8068
0.125,8076
0.125,8084
0.125,8092
0.125,8100
0.125,8108
0.125,8116
0.125,8124
0.125,8132
0.125,8140
0.125,8148
0.125,8156
0.125,8164
0.125,8172
0.125,8180
0.125,8188
0.125,8196
0.125,8204
0.125,8212
0.125,8220
0.125,8228
0.125,8236
0.125,8244
0.125,8252
0.125,8260
0.125,8268
0.125,8276
0.125,8284
0.125,8292
0.125,8300
0.125,8308
0.125,8316
0.125,8324
0.125,8332
0.125,8340
0.125,8348
0.125,8356
0.125,8364
0.125,8372
0.125,8380
0.125,8388
0.125,8396
0.125,8404
0.125,8412
0.125,8420
0.125,8428
0.125,8436
0.125,8444
0.125,8452
0.125,8460
0.125,8468
0.125,8476
0.125,8484
0.125,8492
0.125,8500
0.125,8508
0.125,8516
0.125,8524
0.125,8532
0.125,8540
0.125,8548
0.125,8556
0.125,8564
0.125,8572
0.125,8580
0.125,8588
0.125,8596
0.125,8604
0.125,8612
0.125,8620
0.125,8628
0.125,8636
0.125,8644
0.125,8652
0.125,8660
0.125,8668
0.125,8676
0.125,8684
0.125,8692
0.125,8700
0.125,8708
0.125,8716
0.125,8724
0.125,8732
0.125,8740
0.125,8748
0.125,8756
0.125,8764
0.125,8772
0.125,8780
0.125,8788
0.125,8796
0.125,8804
0.125,8812
0.125,8820
0.125,8828
0.125,8836
0.125,8844
0.125,8852
0.125,8860
0.125,8868
0.125,8876
0.125,8884
0.125,8892
0.125,8900
0.125,8908
0.125,8916
0.125,8924
0.125,8932
0.125,8940
0.125,8948
0.125,8956
0.125,8964
0.125,8972
0.125,8980
0.125,8988
0.125,8996
0.125,9004
0.125,9012
0.125,9020
0.125,9028
0.125,9036
0.125,9044
0.125,9052
0.125,9060
0.125,9068
0.125,9076
0.125,9084
0.125,9092
0.125,9100
0.125,9108
0.125,9116
0.125,9124
0.125,9132
0.125,9140
0.125,9148
0.125,9156
0.125,9164
0.125,9172
0.125,9180
0.125,9188
0.125,9196
0.125,9204
0.125,9212
0.125,9220
0.125,9228
0.125,9236
0.125,9244
0.125,9252
0.125,9260
0.125,9268
0.125,9276
0.125,9284
0.125,9292
0.125,9300
0.125,9308
0.125,9316
0.125,9324
0.125,9332
0.125,9340
0.125,9348
0.125,9356
0.125,9364
0.125,9372
0.125,9380
0.125,9388
0.125,9396
0.125,9404
0.125,9412
0.125,9420
0.125,9428
0.125,9436
0.125,9444
0.125,9452
0.125,9460
0.125,9468
0.125,9476
0.125,9484
0.125,9492
0.125,9500
0.125,9508
0.125,9516
0.125,9524
0.125,9532
0.125,9540
0.125,9548
0.125,9556
0.125,9564
0.125,9572
0.125,9580
0.125,9588
0.125,9596
0.125,9604
0.125,9612
0.125,9620
0.125,9628
0.125,9636
0.124579,9645
0.124579,9653
0.124579,9661
0.124579,9669
0.124579,9677
0.124579,9685
0.124579,9693
0.124579,9701
0.124579,9709
0.124579,9717
0.124579,9725
0.124579,9733
0.124579,9741
0.124579,9749
0.124579,9757
0.124579,9765
0.124579,9773
0.124579,9781
0.124579,9789
0.124579,9797
0.124579,9805
0.124579,9813
0.124579,9821
0.124579,9829
0.124579,9837
0.124579,9845
0.124579,9853
0.124579,9861
0.124579,9869
0.124579,9877
0.124579,9885
0.124579,9893
0.124579,9901
0.124579,9909
0.124579,9917
0.124579,9925
0.124579,9933
0.125,9941
0.125,9949
0.125,9957
0.125,9965
0.125,9973
0.125,9981
0.125,9989
0.125,9997
0.125,10005
0.125,10013
0.125,10021
0.125,10029
0.125,10037
0.125,10045
0.125,10053
0.125,10061
0.125,10069
0.125,10077
0.125,10085
0.125,10093
0.125,10101
0.125,10109
0.125,10117
0.125,10125
0.125,10133
0.125,10141
0.125,10149
0.125,10157
0.125,10165
0.125,10173
0.125,10181
0.125,10189
0.125,10197
0.125,10205
0.125,10213
0.125,10221
0.125,10229
0.125,10237
0.125,10245
0.125,10253
0.125,10261
0.125,10269
0.125,10277
0.125,10285
0.125,10293
0.125,10301
0.125,10309
0.125,10317
0.125,10325
0.125,10333
0.125,10341
0.125,10349
0.125,10357
0.125,10365
0.125,10373
0.125,10381
0.125,10389
0.125,10397
0.125,10405
0.125,10413
0.125,10421
0.125,10429
0.125,10437
0.125,10445
0.125,10453
0.125,10461
0.125,10469
0.125,10477
0.125,10485
0.125,10493
0.125,10501
0.125,10509
0.125,10517
0.125,10525
0.125,10533
0.125,10541
0.125,10549
0.125,10557
0.125,10565
0.125,10573
0.125,10581
0.125,10589
0.125,10597
0.125,10605
0.125,10613
0.125,10621
0.125,10629
0.125,10637
0.125,10645
0.125,10653
0.125,10661
0.125,10669
0.125,10677
0.125,10685
0.125,10693
0.125,10701
0.125,10709
0.125,10717
0.125,10725
0.125,10733
0.125,10741
0.125,10749
0.125,10757
0.125,10765
0.125,10773
0.125,10781
0.125,10789
0.125,10797
0.125,10805
0.125,10813
0.125,10821
0.125,10829
0.125,10837
0.125,10845
0.125,10853
0.125,10861
0.125,10869
0.114865,10901
0.10473,10933
0.0945946,10965
0.0844595,10997
0.0743243,11029
0.0641892,11061
0.0540541,11093
0.0439189,11125
0.0337838,11157
0.03125,11189
0.0347222,11189
0.0347222,11221
0.0381944,11221
0.0381944,11253
0.0416667,11253
0.0416667,11285
0.0451389,11285
0.0451389,11317
0.0486111,11317
0.0486111,11349
0.0520833,11349
0.0520833,11381
0.0555556,11381
0.0555556,11413
0.0590278,11413
0.0590278,11445
0.0625,11445
0.0625,11477
0.0659722,11477
0.0625,11509
0.0659722,11509
0.0625,11541
0.0659722,11541
0.0625,11573
0.0659722,11573
0.0625,11605
0.0659722,11605
0.0625,11637
0.0659722,11637
0.0625,11669
0.0659722,11669
0.0694444,11669
0.0729167,11669
0.0694444,11701
0.0729167,11701
0.0763889,11701
0.0798611,11701
0.0763889,11733
0.0798611,11733
0.0833333,11733
0.0868056,11733
0.0833333,11765
0.0868056,11765
0.0902778,11765
0.09375,11765
0.0902778,11797
0.09375,11797
0.0972222,11797
0.100694,11797
0.0972222,11829
0.100694,11829
0.104167,11829
0.107639,11829
0.104167,11861
0.107639,11861
0.111111,11861
0.114583,11861
0.111111,11893
0.114583,11893
0.118056,11893
0.121528,11893
0.118056,11925
0.121528,11925
0.125,11925
0.128472,11925
0.125,11957
0.128472,11957
0.131944,11957
0.135417,11957
0.125,11989
0.128472,11989
0.131944,11989
0.135417,11989
0.125,12021
0.128472,12021
0.131944,12021
0.135417,12021
0.125,12053
0.128472,12053
0.131944,12053
0.135417,12053
0.125,12085
0.128472,12085
0.131944,12085
0.135417,12085
0.125,12117
0.128472,12117
0.131944,12117
0.135417,12117
0.125,12149
0.128472,12149
0.131944,12149
0.135417,12149
0.125,12181
0.128472,12181
0.131944,12181
0.135417,12181
0.125,12213
0.128472,12213
0.131944,12213
0.135417,12213
0.125,12245
0.128472,12245
0.131944,12245
0.135417,12245
0.125,12277
0.128472,12277
0.131944,12277
0.135417,12277
0.125,12309
0.128472,12309
0.131944,12309
0.135417,12309
0.125,12341
0.128472,12341
0.131944,12341
0.135417,12341
0.125,12373
0.128472,12373
0.131944,12373
0.135417,12373
0.125,12405
0.128472,12405
0.131944,12405
0.135417,12405
0.125,12437
0.128472,12437
0.131944,12437
0.135417,12437
0.125,12469
0.128472,12469
0.131944,12469
0.135417,12469
0.125,12501
0.128472,12501
0.131944,12501
0.135417,12501
0.125,12533
0.128472,12533
0.131944,12533
0.135417,12533
0.125,12565
0.128472,12565
0.131944,12565
0.135417,12565
0.125,12597
0.128472,12597
0.131944,12597
0.135417,12597
0.125,12629
0.128472,12629
0.131944,12629
0.135417,12629
0.125,12661
0.128472,12661
0.131944,12661
0.135417,12661
0.125,12693
0.128472,12693
0.131944,12693
0.135417,12693
0.125,12725
0.128472,12725
0.131944,12725
0.135417,12725
0.125,12757
0.128472,12757
0.131944,12757
0.135417,12757
0.125,12789
0.128472,12789
0.131944,12789
0.135417,12789
0.125,12821
0.128472,12821
0.131944,12821
0.135417,12821
0.125,12853
0.128472,12853
0.131944,12853
0.135417,12853
0.125,12885
0.128472,12885
0.131944,12885
0.135417,12885
0.125,12917
0.128472,12917
0.131944,12917
0.135417,12917
0.125,12949
0.128472,12949
0.131944,12949
0.135417,12949
0.125,12981
0.128472,12981
0.131944,12981
0.135417,12981
0.125,13013
0.128472,13013
0.131944,13013
0.135417,13013
0.125,13045
0.128472,13045
0.131944,13045
0.135417,13045
0.125,13077
0.128472,13077
0.131944,13077
0.135417,13077
0.125,13109
0.128472,13109
0.131944,13109
0.135417,13109
0.125,13141
0.128472,13141
0.131944,13141
0.135417,13141
0.125,13173
0.128472,13173
0.131944,13173
0.135417,13173
0.125,13205
0.128472,13205
0.131944,13205
0.135417,13205
0.125,13237
0.128472,13237
0.131944,13237
0.135417,13237
0.125,13269
0.128472,13269
0.131944,13269
0.135417,13269
0.125,13301
0.128472,13301
0.131944,13301
0.135417,13301
0.125,13333
0.128472,13333
0.131944,13333
0.135417,13333
0.125,13365
0.128472,13365
0.131944,13365
0.135417,13365
0.125,13397
0.128472,13397
0.131944,13397
0.135417,13397
0.125,13429
0.128472,13429
0.131944,13429
0.135417,13429
0.125,13461
0.128472,13461
0.131944,13461
0.135417,13461
0.125,13493
0.128472,13493
0.131944,13493
0.135417,13493
0.125,13525
0.128472,13525
0.131944,13525
0.135417,13525
0.125,13557
0.128472,13557
0.131944,13557
0.135417,13557
0.125,13589
0.128472,13589
0.131944,13589
0.135417,13589
0.125,13621
0.128472,13621
0.131944,13621
0.135417,13621
0.125,13653
0.128472,13653
0.131944,13653
0.135417,13653
0.125,13685
0.128472,13685
0.131944,13685
0.135417,13685
0.125,13717
0.128472,13717
0.131944,13717
0.135417,13717
0.125,13749
0.128472,13749
0.131944,13749
0.135417,13749
0.125,13781
0.128472,13781
0.131944,13781
0.135417,13781
0.125,13813
0.128472,13813
0.131944,13813
0.135417,13813
0.125,13845
0.128472,13845
0.131944,13845
0.135417,13845
0.125,13877
0.128472,13877
0.131944,13877
0.135417,13877
0.125,13909
0.128472,13909
0.131944,13909
0.135417,13909
0.125,13941
0.128472,13941
0.131944,13941
0.135417,13941
0.125,13973
0.128472,13973
0.131944,13973
0.135417,13973
0.125,14005
0.128472,14005
0.131944,14005
0.135417,14005
0.125,14037
0.128472,14037
0.131944,14037
0.135417,14037
0.125,14069
0.128472,14069
0.131944,14069
0.135417,14069
0.125,14101
0.128472,14101
0.131944,14101
0.135417,14101
0.125,14133
0.128472,14133
0.131944,14133
0.135417,14133
0.125,14165
0.128472,14165
0.131944,14165
0.135417,14165
0.125,14197
0.128472,14197
0.131944,14197
0.135417,14197
0.125,14229
0.128472,14229
0.131944,14229
0.135417,14229
0.125,14261
0.128472,14261
0.131944,14261
0.135417,14261
0.125,14293
0.128472,14293
0.131944,14293
0.134948,14294
0.125,14325
0.128472,14325
0.131944,14325
0.134948,14326
0.125,14357
0.128472,14357
0.131944,14357
0.134948,14358
0.125,14389
0.128472,14389
0.131944,14389
0.134948,14390
0.125,14421
0.128472,14421
0.131944,14421
0.134948,14422
0.125,14453
0.128472,14453
0.131944,14453
0.134948,14454
0.125,14485
0.128472,14485
0.131944,14485
0.134948,14486
0.125,14517
0.128472,14517
0.131944,14517
0.134948,14518
0.125,14549
0.128472,14549
0.131944,14549
0.134948,14550
0.125,14581
0.128472,14581
0.131944,14581
0.134948,14582
0.125,14613
0.128472,14613
0.131944,14613
0.134948,14614
0.125,14645
0.128472,14645
0.131944,14645
0.134948,14646
0.125,14677
0.128472,14677
0.131944,14677
0.134948,14678
0.125,14709
0.128472,14709
0.131944,14709
0.134948,14710
0.125,14741
0.128472,14741
0.131944,14741
0.134948,14742
0.125,14773
0.128472,14773
0.131944,14773
0.134948,14774
0.125,14805
0.128472,14805
0.131944,14805
0.134948,14806
0.125,14837
0.128472,14837
0.131944,14837
0.134948,14838
0.125,14869
0.128472,14869
0.131944,14869
0.134948,14870
0.125,14901
0.128472,14901
0.131944,14901
0.134948,14902
0.125,14933
0.128472,14933
0.131944,14933
0.134948,14934
0.125,14965
0.128472,14965
0.131944,14965
0.134948,14966
0.125,14997
0.128472,14997
0.131944,14997
0.134948,14998
0.124567,15030
0.128028,15030
0.131488,15030
0.134948,15030
0.124567,15062
0.128028,15062
0.131488,15062
0.134948,15062
0.124567,15094
0.128028,15094
0.131488,15094
0.134948,15094
0.124567,15126
0.128028,15126
0.131488,15126
0.134948,15126
0.124567,15158
0.128028,15158
0.131488,15158
0.134948,15158
0.124567,15190
0.128028,15190
0.131488,15190
0.134948,15190
0.124567,15222
0.128028,15222
0.131488,15222
0.134948,15222
0.124567,15254
0.128028,15254
0.131488,15254
0.134948,15254
0.124567,15286
0.128028,15286
0.131488,15286
