servicetime,time,numworkers,streamsize
5.04,732,16,500
5.03846,738,16,500
5.03704,743,16,500
5.07143,748,16,500
5.06897,753,16,500
5.06667,758,16,500
5.06452,763,16,500
5.0625,768,16,500
5.06061,773,16,500
5.05882,778,16,500
5.05714,783,16,500
5.05556,788,16,500
5.05405,793,16,500
5.05263,799,16,500
5.05128,804,16,500
5.05,809,16,500
5.07317,814,16,500
5.07143,819,16,500
5.06977,824,16,500
5.06818,829,16,500
5.06667,834,16,500
5.06522,839,16,500
5.06383,844,16,500
5.0625,849,16,500
5.06122,855,16,500
5.06,860,16,500
5.05882,865,16,500
5.07692,870,16,500
5.07547,875,16,500
5.07407,880,16,500
5.07273,885,16,500
5.07143,890,16,500
5.07018,895,16,500
5.06897,900,16,500
5.0678,905,16,500
5.06667,910,16,500
5,915,16,500
5,921,16,500
5,926,16,500
5,931,16,500
5,936,16,500
5,941,16,500
5,946,16,500
5,951,16,500
5,956,16,500
5,961,16,500
5,966,16,500
5,971,16,500
5,976,16,500
5.07143,981,16,500
5.06667,986,16,500
5.0625,992,16,500
5.05882,997,16,500
5.05556,1002,16,500
5.05263,1007,16,500
5.05,1012,16,500
5.04762,1017,16,500
5.04545,1022,16,500
4.91304,1023,16,500
4.83333,1027,16,500
4.72,1028,16,500
4.65385,1032,16,500
4.55556,1034,16,500
4.5,1037,16,500
4.41379,1039,16,500
4.43333,1044,16,500
4.45161,1049,16,500
4.46875,1054,16,500
4.48485,1059,16,500
4.5,1064,16,500
4.51429,1069,16,500
4.55556,1074,16,500
4.56757,1080,16,500
4.57895,1085,16,500
4.58974,1090,16,500
4.6,1095,16,500
4.60976,1100,16,500
4.61905,1105,16,500
4.62791,1110,16,500
4.63636,1115,16,500
4.64444,1120,16,500
4.65217,1125,16,500
4.68085,1130,16,500
4.6875,1136,16,500
4.69388,1141,16,500
4.7,1146,16,500
4.70588,1151,16,500
4.71154,1156,16,500
4.71698,1161,16,500
4.72222,1166,16,500
4.72727,1171,16,500
4.73214,1176,16,500
4.75439,1181,16,500
4.75862,1186,16,500
4.76271,1192,16,500
4.76667,1197,16,500
4.77049,1202,16,500
4.77419,1207,16,500
4.77778,1212,16,500
5,1217,16,500
5,1222,16,500
5,1227,16,500
5,1232,16,500
5,1238,16,500
5,1243,16,500
5,1248,16,500
5.125,1253,16,500
5.11111,1258,16,500
5.1,1263,16,500
5.09091,1268,16,500
5.08333,1273,16,500
5.07692,1278,16,500
5.07143,1284,16,500
5.06667,1289,16,500
5.0625,1294,16,500
5.05882,1299,16,500
5.05556,1304,16,500
5.05263,1309,16,500
5.1,1314,16,500
5.09524,1319,16,500
5.09091,1324,16,500
5.08696,1329,16,500
5.08333,1335,16,500
5.08,1340,16,500
5.07692,1345,16,500
5.07407,1350,16,500
5.10714,1355,16,500
5.10345,1360,16,500
5.1,1365,16,500
5.09677,1370,16,500
5.09375,1375,16,500
5.09091,1380,16,500
5.08824,1385,16,500
5.08571,1391,16,500
5.08333,1396,16,500
5.08108,1401,16,500
5.10526,1406,16,500
5.10256,1411,16,500
5.1,1416,16,500
5.09756,1421,16,500
5.09524,1426,16,500
5.09302,1432,16,500
5.09091,1437,16,500
5.08889,1442,16,500
5.08696,1447,16,500
5.10638,1452,16,500
5.10417,1457,16,500
5.10204,1462,16,500
5.1,1467,16,500
5.09804,1472,16,500
5.09615,1477,16,500
5.09434,1483,16,500
5.09259,1488,16,500
5.09091,1493,16,500
5.08929,1498,16,500
5.10526,1503,16,500
5.10345,1508,16,500
5.10169,1513,16,500
5,1518,16,500
5,1523,16,500
5,1529,16,500
5.75,1537,16,500
5.6,1542,16,500
5.5,1547,16,500
5.42857,1552,16,500
5.375,1557,16,500
5.44444,1562,16,500
5.4,1567,16,500
5.36364,1572,16,500
5.33333,1577,16,500
5.30769,1583,16,500
5.28571,1588,16,500
5.26667,1593,16,500
5.25,1598,16,500
5.23529,1603,16,500
5.27778,1608,16,500
5.26316,1613,16,500
5.25,1619,16,500
5.2381,1624,16,500
5.22727,1629,16,500
5.21739,1634,16,500
5.20833,1639,16,500
5.2,1644,16,500
5.19231,1649,16,500
5.18519,1654,16,500
5.21429,1659,16,500
5.2069,1664,16,500
5.2,1669,16,500
5.19355,1674,16,500
5.1875,1680,16,500
5.18182,1685,16,500
5.17647,1690,16,500
5.17143,1695,16,500
5.16667,1700,16,500
5.18919,1705,16,500
5.18421,1710,16,500
5.17949,1715,16,500
5.175,1720,16,500
5.17073,1725,16,500
5.16667,1731,16,500
5.16279,1736,16,500
5.15909,1741,16,500
5.15556,1746,16,500
5.15217,1751,16,500
5.17021,1756,16,500
5.16667,1761,16,500
5.16327,1766,16,500
5.16,1771,16,500
5.15686,1777,16,500
5.15385,1782,16,500
5.15094,1787,16,500
5.14815,1792,16,500
5.14545,1797,16,500
5.14286,1802,16,500
5.15789,1807,16,500
5.15517,1812,16,500
5.15254,1817,16,500
5,1822,16,500
5,1828,16,500
5,1833,16,500
5,1838,16,500
5,1843,16,500
5,1848,16,500
5,1853,16,500
5,1858,16,500
5,1863,16,500
5,1868,16,500
5.09091,1873,16,500
5.08333,1878,16,500
5.07692,1884,16,500
5.07143,1889,16,500
5.06667,1894,16,500
5.0625,1899,16,500
5.05882,1904,16,500
5.05556,1909,16,500
5.05263,1914,16,500
5.05,1919,16,500
5.09524,1924,16,500
5.09091,1929,16,500
5.08696,1935,16,500
5.08333,1940,16,500
5.08,1945,16,500
5.07692,1950,16,500
5.07407,1955,16,500
5.07143,1960,16,500
5.06897,1965,16,500
5.06667,1970,16,500
5.06452,1975,16,500
5.09375,1980,16,500
5.09091,1986,16,500
5.08824,1991,16,500
5.08571,1996,16,500
5.08333,2001,16,500
5.08108,2006,16,500
5.07895,2011,16,500
5.07692,2016,16,500
5.075,2021,16,500
5.09756,2026,16,500
5.09524,2032,16,500
5.09302,2037,16,500
5.09091,2042,16,500
5.62222,2071,16,500
5.6087,2076,16,500
5.59574,2081,16,500
5.58333,2086,16,500
5.57143,2091,16,500
5.56,2096,16,500
5.54902,2101,16,500
5.53846,2106,16,500
5.5283,2111,16,500
5.53704,2116,16,500
5.52727,2122,16,500
5,2127,16,500
5,2132,16,500
5,2137,16,500
5,2142,16,500
5,2147,16,500
5,2152,16,500
5,2157,16,500
5,2162,16,500
5,2167,16,500
5,2172,16,500
5,2177,16,500
5,2182,16,500
5,2187,16,500
5,2192,16,500
5.06667,2198,16,500
5.0625,2203,16,500
5.05882,2208,16,500
5.05556,2213,16,500
5.05263,2218,16,500
5.05,2223,16,500
5.04762,2228,16,500
5.04545,2233,16,500
5.04348,2238,16,500
5.04167,2243,16,500
5.04,2248,16,500
5.03846,2253,16,500
5.03704,2258,16,500
5.03571,2263,16,500
5.06897,2269,16,500
5.06667,2274,16,500
5.06452,2279,16,500
5.0625,2284,16,500
5.06061,2289,16,500
5.05882,2294,16,500
5.05714,2299,16,500
5.05556,2304,16,500
5.05405,2309,16,500
5.05263,2314,16,500
5.41026,2333,16,500
5.275,2333,16,500
5.14634,2333,16,500
5.04762,2334,16,500
5.04651,2339,16,500
5.06818,2345,16,500
5.06667,2350,16,500
5.06522,2355,16,500
5.06383,2360,16,500
5.0625,2365,16,500
5.06122,2370,16,500
5.06,2375,16,500
5.05882,2380,16,500
5.05769,2385,16,500
5.0566,2390,16,500
5.05556,2395,16,500
5.05455,2400,16,500
5.05357,2405,16,500
5.07018,2411,16,500
5.06897,2416,16,500
5.0678,2421,16,500
5.06667,2426,16,500
5,2431,16,500
5,2436,16,500
5,2441,16,500
5,2446,16,500
5,2451,16,500
5,2456,16,500
5,2461,16,500
5,2466,16,500
5,2471,16,500
5,2476,16,500
5,2481,16,500
5,2487,16,500
5,2492,16,500
5,2497,16,500
5.06667,2502,16,500
5.0625,2507,16,500
5.05882,2512,16,500
5.05556,2517,16,500
5.05263,2522,16,500
5.05,2527,16,500
5.04762,2532,16,500
5.04545,2537,16,500
5.04348,2542,16,500
5.04167,2547,16,500
5.04,2552,16,500
5.03846,2557,16,500
5.03704,2563,16,500
5.03571,2568,16,500
5.03448,2573,16,500
