throughput,time,numworkers,streamsize
0.0625,16,4,5000
0.0909091,22,4,5000
0.111111,27,4,5000
0.125,32,4,5000
0.135135,37,4,5000
0.142857,42,4,5000
0.148936,47,4,5000
0.153846,52,4,5000
0.157895,57,4,5000
0.16129,62,4,5000
0.164179,67,4,5000
0.164384,73,4,5000
0.166667,78,4,5000
0.168675,83,4,5000
0.170455,88,4,5000
0.172043,93,4,5000
0.173469,98,4,5000
0.174757,103,4,5000
0.175926,108,4,5000
0.176991,113,4,5000
0.177966,118,4,5000
0.177419,124,4,5000
0.178295,129,4,5000
0.179104,134,4,5000
0.179856,139,4,5000
0.180556,144,4,5000
0.181208,149,4,5000
0.181818,154,4,5000
0.18239,159,4,5000
0.182927,164,4,5000
0.183432,169,4,5000
0.182857,175,4,5000
0.183333,180,4,5000
0.183784,185,4,5000
0.184211,190,4,5000
0.184615,195,4,5000
0.185,200,4,5000
0.185366,205,4,5000
0.185714,210,4,5000
0.186047,215,4,5000
0.186364,220,4,5000
0.186667,225,4,5000
0.186147,231,4,5000
0.186441,236,4,5000
0.186722,241,4,5000
0.186992,246,4,5000
0.187251,251,4,5000
0.1875,256,4,5000
0.187739,261,4,5000
0.18797,266,4,5000
0.188192,271,4,5000
0.188406,276,4,5000
0.187943,282,4,5000
0.188153,287,4,5000
0.188356,292,4,5000
0.188552,297,4,5000
0.188742,302,4,5000
0.2,307,4,5000
0.2,312,4,5000
0.2,317,4,5000
0.2,322,4,5000
0.2,327,4,5000
0.2,333,4,5000
0.2,338,4,5000
0.2,343,4,5000
0.2,348,4,5000
0.2,353,4,5000
0.196429,358,4,5000
0.196721,363,4,5000
0.19697,368,4,5000
0.197183,373,4,5000
0.197368,379,4,5000
0.197531,384,4,5000
0.197674,389,4,5000
0.197802,394,4,5000
0.197917,399,4,5000
0.19802,404,4,5000
0.198113,409,4,5000
0.198198,414,4,5000
0.196581,419,4,5000
0.196721,424,4,5000
0.19685,429,4,5000
0.19697,434,4,5000
0.19708,439,4,5000
0.197183,444,4,5000
0.197279,449,4,5000
0.197368,455,4,5000
0.197452,460,4,5000
0.197531,465,4,5000
0.197605,470,4,5000
0.197674,475,4,5000
0.19774,480,4,5000
0.197802,485,4,5000
0.196809,490,4,5000
0.196891,495,4,5000
0.19697,500,4,5000
0.197044,505,4,5000
0.197115,510,4,5000
0.197183,515,4,5000
0.197248,520,4,5000
0.197309,526,4,5000
0.197368,531,4,5000
0.197425,536,4,5000
0.197479,541,4,5000
0.197531,546,4,5000
0.197581,551,4,5000
0.197628,556,4,5000
0.196911,561,4,5000
0.19697,566,4,5000
0.197026,571,4,5000
0.19708,576,4,5000
0.197133,581,4,5000
0.197183,586,4,5000
0.197232,591,4,5000
0.197279,597,4,5000
0.197324,602,4,5000
0.197368,607,4,5000
0.2,612,4,5000
0.2,617,4,5000
0.2,622,4,5000
0.2,627,4,5000
0.2,632,4,5000
0.2,637,4,5000
0.2,642,4,5000
0.2,647,4,5000
0.2,652,4,5000
0.2,657,4,5000
0.2,662,4,5000
0.2,668,4,5000
0.2,673,4,5000
0.2,678,4,5000
0.197368,683,4,5000
0.197531,688,4,5000
0.197674,693,4,5000
0.197802,698,4,5000
0.197917,703,4,5000
0.19802,708,4,5000
0.198113,713,4,5000
0.198198,718,4,5000
0.198276,723,4,5000
0.198347,728,4,5000
0.198413,733,4,5000
0.198473,738,4,5000
0.198529,744,4,5000
0.197183,749,4,5000
0.197279,754,4,5000
0.197368,759,4,5000
0.197452,764,4,5000
0.197531,769,4,5000
0.197605,774,4,5000
0.197674,779,4,5000
0.19774,784,4,5000
0.197802,789,4,5000
0.197861,794,4,5000
0.197917,799,4,5000
0.19797,804,4,5000
0.19802,810,4,5000
0.198068,815,4,5000
0.198113,820,4,5000
0.198157,825,4,5000
0.197309,830,4,5000
0.197368,835,4,5000
0.197425,840,4,5000
0.197479,845,4,5000
0.197531,850,4,5000
0.197581,855,4,5000
0.197628,860,4,5000
0.197674,865,4,5000
0.197719,870,4,5000
0.197761,875,4,5000
0.197802,880,4,5000
0.197842,885,4,5000
0.19788,891,4,5000
0.197232,896,4,5000
0.197279,901,4,5000
0.197324,906,4,5000
0.197368,911,4,5000
0.2,916,4,5000
0.2,921,4,5000
0.2,927,4,5000
0.2,932,4,5000
0.2,937,4,5000
0.2,942,4,5000
0.2,947,4,5000
0.2,952,4,5000
0.2,957,4,5000
0.2,962,4,5000
0.2,967,4,5000
0.2,972,4,5000
0.2,977,4,5000
0.197183,982,4,5000
0.197368,987,4,5000
0.197531,993,4,5000
0.197674,998,4,5000
0.197802,1003,4,5000
0.197917,1008,4,5000
0.19802,1013,4,5000
0.198113,1018,4,5000
0.198198,1023,4,5000
0.198276,1028,4,5000
0.198347,1033,4,5000
0.198413,1038,4,5000
0.198473,1043,4,5000
0.198529,1048,4,5000
0.197183,1053,4,5000
0.197279,1058,4,5000
0.197368,1063,4,5000
0.197452,1069,4,5000
0.197531,1074,4,5000
0.197605,1079,4,5000
0.197674,1084,4,5000
0.19774,1089,4,5000
0.197802,1094,4,5000
0.197861,1099,4,5000
0.197917,1104,4,5000
0.19797,1109,4,5000
0.19802,1114,4,5000
0.198068,1119,4,5000
0.198113,1124,4,5000
0.197248,1129,4,5000
0.197309,1134,4,5000
0.197368,1140,4,5000
0.197425,1145,4,5000
0.197479,1150,4,5000
0.197531,1155,4,5000
0.197581,1160,4,5000
0.197628,1165,4,5000
0.197674,1170,4,5000
0.197719,1175,4,5000
0.197761,1180,4,5000
0.197802,1185,4,5000
0.197842,1190,4,5000
0.19788,1195,4,5000
0.197232,1200,4,5000
0.197279,1205,4,5000
0.197324,1211,4,5000
0.197368,1216,4,5000
0.2,1221,4,5000
0.2,1226,4,5000
0.2,1231,4,5000
0.2,1236,4,5000
0.2,1241,4,5000
0.2,1246,4,5000
0.2,1251,4,5000
0.2,1256,4,5000
0.2,1261,4,5000
0.2,1266,4,5000
0.2,1271,4,5000
0.2,1276,4,5000
0.2,1282,4,5000
0.2,1287,4,5000
0.197368,1292,4,5000
0.197531,1297,4,5000
0.197674,1302,4,5000
0.197802,1307,4,5000
0.197917,1312,4,5000
0.19802,1317,4,5000
0.198113,1322,4,5000
0.198198,1327,4,5000
0.198276,1332,4,5000
0.198347,1337,4,5000
0.198413,1342,4,5000
0.198473,1347,4,5000
0.198529,1353,4,5000
0.198582,1358,4,5000
0.197279,1363,4,5000
0.197368,1368,4,5000
0.197452,1373,4,5000
0.197531,1378,4,5000
0.197605,1383,4,5000
0.197674,1388,4,5000
0.19774,1393,4,5000
0.197802,1398,4,5000
0.197861,1403,4,5000
0.197917,1408,4,5000
0.19797,1413,4,5000
0.19802,1418,4,5000
0.198068,1423,4,5000
0.198113,1429,4,5000
0.198157,1434,4,5000
0.197309,1439,4,5000
0.197368,1444,4,5000
0.197425,1449,4,5000
0.197479,1454,4,5000
0.197531,1459,4,5000
0.197581,1464,4,5000
0.197628,1469,4,5000
0.197674,1474,4,5000
0.197719,1479,4,5000
0.197761,1484,4,5000
0.197802,1489,4,5000
0.197842,1494,4,5000
0.19788,1500,4,5000
0.197917,1505,4,5000
0.197279,1510,4,5000
0.197324,1515,4,5000
0.197368,1520,4,5000
0.2,1525,4,5000
0.2,1530,4,5000
0.2,1535,4,5000
0.2,1540,4,5000
0.2,1545,4,5000
0.2,1550,4,5000
0.2,1555,4,5000
0.2,1560,4,5000
0.2,1565,4,5000
0.2,1571,4,5000
0.2,1576,4,5000
0.2,1581,4,5000
0.2,1586,4,5000
0.2,1591,4,5000
0.197368,1596,4,5000
0.197531,1601,4,5000
0.197674,1606,4,5000
0.197802,1611,4,5000
0.197917,1616,4,5000
0.19802,1621,4,5000
0.198113,1626,4,5000
0.198198,1631,4,5000
0.198276,1636,4,5000
0.198347,1641,4,5000
0.198413,1647,4,5000
0.198473,1652,4,5000
0.198529,1657,4,5000
0.198582,1662,4,5000
0.19863,1667,4,5000
0.197368,1672,4,5000
0.197452,1677,4,5000
0.197531,1682,4,5000
0.197605,1687,4,5000
0.197674,1692,4,5000
0.19774,1697,4,5000
0.197802,1702,4,5000
0.197861,1707,4,5000
0.197917,1712,4,5000
0.19797,1717,4,5000
0.19802,1723,4,5000
0.198068,1728,4,5000
0.198113,1733,4,5000
0.198157,1738,4,5000
0.197309,1743,4,5000
0.197368,1748,4,5000
0.197425,1753,4,5000
0.197479,1758,4,5000
0.197531,1763,4,5000
0.197581,1768,4,5000
0.197628,1773,4,5000
0.197674,1778,4,5000
0.197719,1783,4,5000
0.197761,1788,4,5000
0.197802,1794,4,5000
0.197842,1799,4,5000
0.19788,1804,4,5000
0.197917,1809,4,5000
0.197279,1814,4,5000
0.197324,1819,4,5000
0.197368,1824,4,5000
0.2,1829,4,5000
0.2,1834,4,5000
0.2,1839,4,5000
0.2,1844,4,5000
0.2,1849,4,5000
0.2,1854,4,5000
0.2,1859,4,5000
0.2,1865,4,5000
0.2,1870,4,5000
0.2,1875,4,5000
0.2,1880,4,5000
0.2,1885,4,5000
0.2,1890,4,5000
0.2,1895,4,5000
0.197368,1900,4,5000
0.197531,1905,4,5000
0.197674,1910,4,5000
0.197802,1915,4,5000
0.197917,1920,4,5000
0.19802,1925,4,5000
0.198113,1930,4,5000
0.198198,1936,4,5000
0.198276,1941,4,5000
0.198347,1946,4,5000
