throughput,time,numworkers,streamsize
0.2,1232,16,500
0.2,1237,16,500
0.19878,1242,16,500
0.197694,1248,16,500
0.196713,1253,16,500
0.19582,1258,16,500
0.19622,1263,16,500
0.19655,1268,16,500
0.196826,1273,16,500
0.197061,1278,16,500
0.197263,1283,16,500
0.197439,1288,16,500
0.197594,1294,16,500
0.197731,1299,16,500
0.197368,1304,16,500
0.197015,1309,16,500
0.196671,1314,16,500
0.196337,1319,16,500
0.196498,1324,16,500
0.196645,1329,16,500
0.196781,1334,16,500
0.196905,1339,16,500
0.196676,1345,16,500
0.19645,1350,16,500
0.196227,1355,16,500
0.196008,1360,16,500
0.196136,1365,16,500
0.196257,1370,16,500
0.19637,1375,16,500
0.196477,1380,16,500
0.196578,1385,16,500
0.196673,1390,16,500
0.196509,1395,16,500
0.196347,1401,16,500
0.196186,1406,16,500
0.196027,1411,16,500
0.196123,1416,16,500
0.196215,1421,16,500
0.196302,1426,16,500
0.196386,1431,16,500
0.196466,1436,16,500
0.196337,1442,16,500
0.19621,1447,16,500
0.196083,1452,16,500
0.195958,1457,16,500
0.196038,1462,16,500
0.196115,1467,16,500
0.196189,1472,16,500
0.19626,1477,16,500
0.196329,1482,16,500
0.196395,1487,16,500
0.19629,1493,16,500
0.196186,1498,16,500
0.196082,1503,16,500
0.196959,1508,16,500
0.19799,1513,16,500
0.199003,1518,16,500
0.193478,1525,16,500
0.188121,1530,16,500
0.183576,1535,16,500
0.179628,1540,16,500
0.182662,1547,16,500
0.183937,1552,16,500
0.184779,1557,16,500
0.185336,1562,16,500
0.1857,1567,16,500
0.186883,1572,16,500
0.187884,1577,16,500
0.188742,1582,16,500
0.189486,1587,16,500
0.190138,1593,16,500
0.190209,1598,16,500
0.19024,1603,16,500
0.19024,1608,16,500
0.190215,1613,16,500
0.190672,1618,16,500
0.191089,1623,16,500
0.19147,1629,16,500
0.19182,1634,16,500
0.192142,1639,16,500
0.192439,1644,16,500
0.192385,1649,16,500
0.192321,1654,16,500
0.19225,1659,16,500
0.192172,1664,16,500
0.19242,1669,16,500
0.192652,1674,16,500
0.19287,1679,16,500
0.193076,1684,16,500
0.193271,1690,16,500
0.193202,1695,16,500
0.19313,1700,16,500
0.193055,1705,16,500
0.192977,1710,16,500
0.193149,1715,16,500
0.193313,1720,16,500
0.193469,1725,16,500
0.193618,1730,16,500
0.19376,1735,16,500
0.193896,1741,16,500
0.193827,1746,16,500
0.193756,1751,16,500
0.193683,1756,16,500
0.19361,1761,16,500
0.193735,1766,16,500
0.193855,1771,16,500
0.193971,1776,16,500
0.194082,1781,16,500
0.19419,1787,16,500
0.194294,1792,16,500
0.194228,1797,16,500
0.194162,1802,16,500
0.194095,1807,16,500
0.195484,1812,16,500
0.197015,1817,16,500
0.19852,1822,16,500
0.2,1827,16,500
0.2,1832,16,500
0.2,1838,16,500
0.2,1843,16,500
0.2,1848,16,500
0.2,1853,16,500
0.2,1858,16,500
0.199107,1863,16,500
0.198287,1868,16,500
0.19753,1873,16,500
0.196826,1878,16,500
0.197061,1883,16,500
0.197263,1888,16,500
0.197439,1894,16,500
0.197594,1899,16,500
0.197731,1904,16,500
0.197853,1909,16,500
0.1975,1914,16,500
0.197157,1919,16,500
0.196823,1924,16,500
0.196498,1929,16,500
0.196645,1934,16,500
0.196781,1939,16,500
0.196905,1945,16,500
0.197021,1950,16,500
0.197128,1955,16,500
0.197228,1960,16,500
0.197321,1965,16,500
0.197105,1970,16,500
0.196892,1975,16,500
0.196683,1980,16,500
0.196477,1985,16,500
0.196578,1990,16,500
0.196673,1996,16,500
0.196763,2001,16,500
0.196848,2006,16,500
0.196928,2011,16,500
0.196769,2016,16,500
0.196612,2021,16,500
0.196456,2026,16,500
0.196302,2031,16,500
0.191726,2048,16,500
0.187234,2054,16,500
0.182824,2059,16,500
0.178493,2064,16,500
0.178898,2081,16,500
0.179289,2086,16,500
0.179665,2091,16,500
0.180028,2096,16,500
0.180378,2101,16,500
0.180564,2106,16,500
0.180741,2111,16,500
0.185603,2116,16,500
0.190381,2121,16,500
0.19523,2126,16,500
0.2,2132,16,500
0.2,2137,16,500
0.2,2142,16,500
0.2,2147,16,500
0.2,2152,16,500
0.2,2157,16,500
0.2,2162,16,500
0.2,2167,16,500
0.2,2172,16,500
0.2,2177,16,500
0.2,2182,16,500
0.199342,2187,16,500
0.198725,2192,16,500
0.198143,2197,16,500
0.197594,2202,16,500
0.197731,2208,16,500
0.197853,2213,16,500
0.197963,2218,16,500
0.198062,2223,16,500
0.198152,2228,16,500
0.198234,2233,16,500
0.198308,2238,16,500
0.198377,2243,16,500
0.198441,2248,16,500
0.198499,2253,16,500
0.198216,2258,16,500
0.19794,2263,16,500
0.19767,2268,16,500
0.197408,2273,16,500
0.197489,2279,16,500
0.197566,2284,16,500
0.197638,2289,16,500
0.197705,2294,16,500
0.197769,2299,16,500
0.19783,2304,16,500
0.194603,2316,16,500
0.192546,2318,16,500
0.191659,2321,16,500
0.191708,2324,16,500
0.195039,2336,16,500
0.196973,2339,16,500
0.197737,2341,16,500
0.197565,2344,16,500
0.197395,2349,16,500
0.197451,2355,16,500
0.197504,2360,16,500
0.197555,2365,16,500
0.197604,2370,16,500
0.197651,2375,16,500
0.197696,2380,16,500
0.197739,2385,16,500
0.197781,2390,16,500
0.197821,2395,16,500
0.197689,2400,16,500
0.197558,2405,16,500
0.197429,2410,16,500
0.197301,2415,16,500
0.197993,2421,16,500
0.198673,2426,16,500
0.199342,2431,16,500
0.2,2436,16,500
0.2,2441,16,500
0.2,2446,16,500
0.2,2451,16,500
0.2,2456,16,500
0.2,2461,16,500
0.2,2466,16,500
0.2,2471,16,500
0.2,2476,16,500
0.2,2481,16,500
0.2,2486,16,500
0.199342,2491,16,500
0.198725,2497,16,500
0.198143,2502,16,500
0.197594,2507,16,500
0.197731,2512,16,500
0.197853,2517,16,500
0.197963,2522,16,500
0.198062,2527,16,500
0.198152,2532,16,500
0.198234,2537,16,500
0.198308,2542,16,500
0.198377,2547,16,500
0.198441,2552,16,500
0.198499,2557,16,500
0.198554,2562,16,500
