servicetime,time
12.93,82
11.7157,90
11.0074,98
10.5352,106
10.1952,114
9.93758,122
9.7352,130
9.58713,139
9.46649,147
9.36649,155
9.2824,163
9.21083,171
9.13391,179
9.06624,187
9.00624,195
8.95267,203
8.90454,211
8.86106,219
8.82159,227
8.78559,235
8.75262,243
8.72232,251
8.69437,259
8.6685,267
8.65117,276
8.63529,284
8.62071,292
8.60729,300
8.59491,308
8.57682,316
8.56852,324
8.4612,332
8.35716,340
8.25621,348
8.15845,356
8.05497,364
8.05435,372
8.05405,380
8.05405,388
8.05405,396
8.05946,405
8.06486,413
8.07027,421
8.07568,429
8.07568,437
8.07027,445
8.06486,453
8.05946,461
8.05405,469
8.05405,477
8.05405,485
8.05946,494
8.06486,502
8.07027,510
8.07568,518
8.08108,526
8.08108,534
8.08108,542
8.08108,550
8.08108,558
8.08649,567
8.08649,575
8.08649,583
8.08649,591
8.08649,599
8.08108,607
8.08108,615
8.08108,623
8.08649,632
8.1036,642
8.12628,651
8.14895,659
8.17162,667
8.19444,676
8.20556,684
8.21111,692
8.21667,701
8.22222,709
8.22222,717
8.22222,725
8.22222,733
8.22778,742
8.23333,750
8.23889,758
8.24444,766
8.25,774
8.25,782
8.24444,790
8.23889,798
8.23333,806
8.22778,814
8.22222,822
8.22222,830
8.22778,839
8.23333,847
8.23889,855
8.23889,863
8.23889,871
8.23333,879
8.22778,887
8.22222,895
8.22222,903
8.22778,912
8.23333,920
8.23333,928
8.22222,936
8.20556,944
8.18333,952
8.16111,960
8.13889,968
8.13333,977
8.13333,985
8.12778,993
8.12162,1001
8.12102,1009
8.11486,1017
8.10871,1025
8.10811,1033
8.1027,1041
8.0973,1049
8.09189,1057
8.09189,1066
8.09189,1074
8.0973,1082
8.1027,1090
8.10811,1098
8.10811,1106
8.10811,1114
8.10811,1122
8.10811,1130
8.1027,1138
8.0973,1146
8.09189,1154
8.09189,1163
8.09189,1171
8.0973,1179
8.1027,1187
8.10811,1195
8.10811,1203
8.1027,1211
8.0973,1219
8.09189,1227
8.08649,1235
8.08108,1243
8.08108,1251
8.08108,1259
8.08649,1268
8.08649,1276
8.08649,1284
8.08649,1292
8.08649,1300
8.08108,1308
8.08108,1316
8.08108,1324
8.08108,1332
8.08649,1341
8.09189,1349
8.0973,1357
8.0973,1365
8.0973,1373
8.09189,1381
8.08649,1389
8.08108,1397
8.08108,1405
8.08108,1413
8.08108,1421
8.08649,1430
8.09189,1438
8.0973,1446
8.1027,1454
8.1027,1462
8.0973,1470
8.09189,1478
8.08649,1486
8.08108,1494
8.08108,1502
8.08649,1511
8.09189,1519
8.0973,1527
8.1027,1535
8.10811,1543
8.10811,1551
8.10811,1559
8.1027,1567
8.0973,1575
8.09189,1583
8.09189,1592
8.09189,1600
8.0973,1608
8.1027,1616
8.10811,1624
8.10811,1632
8.1027,1640
8.0973,1648
8.09189,1656
8.08649,1664
8.08649,1673
8.09189,1681
8.0973,1689
8.1027,1697
8.10811,1705
8.10811,1713
8.10811,1721
8.1027,1729
8.0973,1737
8.09189,1745
8.08649,1753
8.08108,1761
8.08649,1770
8.09189,1778
8.0973,1786
8.1027,1794
8.10871,1803
8.10871,1811
8.10871,1819
8.10871,1827
8.10871,1835
8.10811,1843
8.10811,1851
8.10811,1859
8.10811,1867
8.10811,1875
8.10871,1884
8.10871,1892
8.10871,1900
8.10871,1908
8.10871,1916
8.10811,1924
8.10811,1932
8.10811,1940
8.10811,1948
8.10811,1956
8.10811,1964
8.1027,1972
8.0973,1980
8.0973,1989
8.0973,1997
8.0973,2005
8.1027,2013
8.10811,2021
8.10811,2029
8.10811,2037
8.10811,2045
8.10811,2053
8.10811,2061
8.1027,2069
8.0973,2077
8.09189,2085
8.08649,2093
8.07568,2101
8.07027,2109
8.06486,2117
8.05946,2125
8.05405,2133
8.05405,2141
8.05405,2149
8.02703,2152
7.97937,2156
7.89677,2157
7.81416,2165
7.70592,2168
7.60713,2172
7.49763,2173
7.41821,2181
7.31857,2184
7.22553,2188
7.12193,2189
7.04967,2197
6.96452,2200
6.88141,2204
6.79188,2205
6.73049,2213
6.65344,2216
6.57676,2220
6.49513,2221
6.43896,2229
6.36896,2232
6.29795,2236
6.22324,2237
6.17165,2245
6.10782,2248
6.04182,2252
5.9732,2253
5.92566,2261
5.86726,2264
5.80572,2268
5.74247,2269
5.69852,2277
5.64493,2280
5.58367,2284
5.52158,2285
5.47719,2293
5.42429,2296
5.36675,2300
5.31275,2301
5.27499,2309
5.22966,2312
5.17904,2316
5.12886,2317
5.09365,2325
5.05172,2328
5.00402,2332
4.95727,2333
4.92437,2341
4.8855,2344
4.84045,2348
4.7968,2349
4.76599,2357
4.72987,2360
4.68723,2364
4.64638,2365
4.61747,2373
4.58385,2376
4.54341,2380
4.50512,2381
4.47793,2389
4.44658,2392
4.40816,2396
4.37219,2397
4.34658,2405
4.31729,2408
4.28073,2412
4.24689,2413
4.22272,2421
4.1953,2424
4.16046,2428
4.12856,2429
4.10572,2437
4.08003,2440
4.04677,2444
