servicetime,time
6.11599,2250
6.04999,2254
5.98528,2256
5.93366,2264
5.86733,2266
5.80195,2270
5.7387,2272
5.69083,2280
5.63353,2282
5.57612,2286
5.52151,2288
5.48075,2296
5.42786,2298
5.37402,2302
5.32353,2304
5.28564,2312
5.23667,2314
5.18606,2318
5.13927,2320
5.10394,2328
5.0585,2330
5.0108,2334
4.96733,2336
4.93432,2344
4.89206,2346
4.84378,2350
4.80013,2352
4.76921,2360
4.72982,2362
4.68405,2366
4.64643,2368
4.6206,2376
4.5838,2378
4.54034,2382
4.50517,2384
4.48097,2392
4.44653,2394
4.40518,2398
4.37224,2400
4.34953,2408
4.31724,2410
4.27783,2414
4.24693,2416
4.22558,2424
4.19526,2426
4.15764,2430
4.1286,2432
4.1085,2440
4.07999,2442
4.04403,2446
4.01669,2448
4.01114,2456
3.99744,2458
3.98393,2462
3.97867,2464
3.99474,2472
3.98933,2474
3.98393,2478
3.97867,2480
3.99474,2488
3.98933,2490
3.98393,2494
3.97867,2496
3.99474,2504
3.98933,2506
3.98393,2510
3.97867,2512
3.99474,2520
3.98933,2522
3.98393,2526
3.97867,2528
3.99474,2536
3.98933,2538
3.98393,2542
3.97867,2544
3.99474,2552
3.98933,2554
3.98393,2558
3.97867,2560
3.99474,2568
3.98933,2570
3.98393,2574
3.97867,2576
3.99474,2584
3.98933,2586
3.98393,2590
3.97867,2592
3.99474,2600
3.98933,2602
3.98393,2606
3.97867,2608
3.99474,2616
3.98933,2618
3.98393,2622
3.97867,2624
3.99474,2632
3.98933,2634
3.98393,2638
3.97867,2640
3.99474,2648
3.98933,2650
3.98393,2654
3.97867,2656
3.99474,2664
3.98933,2666
3.98393,2670
3.97867,2672
3.99474,2680
3.98933,2682
3.98393,2686
3.97867,2688
3.99474,2696
3.98933,2698
3.98393,2702
3.97867,2704
3.99474,2712
3.98933,2714
3.98393,2718
3.97867,2720
3.99474,2728
3.98933,2730
3.98393,2734
3.97867,2736
3.99474,2744
3.98933,2746
3.98393,2750
3.97867,2752
3.99474,2760
3.98933,2762
3.98393,2766
3.97867,2768
3.99474,2776
3.98933,2778
3.98393,2782
3.97867,2784
3.99474,2792
3.98933,2794
3.98393,2798
3.97867,2800
3.99474,2808
3.98933,2810
3.98393,2814
3.97867,2816
3.99474,2824
3.98933,2826
3.98393,2830
3.97867,2832
3.99474,2840
3.98933,2842
3.98393,2846
3.97867,2848
3.99474,2856
3.98933,2858
3.98393,2862
3.97867,2864
3.99474,2872
3.98933,2874
3.98393,2878
3.97867,2880
3.99474,2888
3.98933,2890
3.98393,2894
3.97867,2896
3.99474,2904
3.98933,2906
3.98393,2910
3.97867,2912
3.99474,2920
3.98933,2922
3.98393,2926
3.97867,2928
3.99474,2936
3.98933,2938
3.98393,2942
3.97867,2944
3.99474,2952
3.98933,2954
3.98393,2958
3.97867,2960
3.99474,2968
3.98933,2970
3.98393,2974
3.97867,2976
3.99474,2984
3.98933,2986
3.98393,2990
3.97867,2992
3.99474,3000
3.98933,3002
3.98393,3006
3.97867,3008
3.99474,3016
3.98933,3018
3.98393,3022
3.97867,3024
3.99474,3032
3.98933,3034
3.98393,3038
3.97867,3040
3.99474,3048
3.98933,3050
3.98393,3054
3.97867,3056
3.99474,3064
3.98933,3066
3.98393,3070
3.97867,3072
3.99474,3080
3.98933,3082
3.98393,3086
3.97867,3088
3.99474,3096
3.98933,3098
